time,gFx,gFy,gFz,gFTotal
40.167,0.048,0.364,-0.719,0.808
40.177,0.045,0.360,-0.721,0.807
40.187,0.045,0.358,-0.726,0.811
40.197,0.044,0.353,-0.704,0.789
40.207,0.036,0.378,-0.741,0.832
40.217,0.016,0.383,-0.787,0.875
40.227,-0.003,0.369,-0.838,0.916
40.237,-0.025,0.358,-0.889,0.959
40.247,-0.036,0.352,-0.931,0.996
40.257,-0.053,0.345,-0.971,1.031
40.267,-0.084,0.330,-0.989,1.047
40.278,-0.123,0.297,-0.975,1.027
40.287,-0.158,0.274,-0.955,1.006
40.297,-0.179,0.279,-0.956,1.012
40.307,-0.194,0.289,-0.973,1.034
40.317,-0.198,0.280,-1.009,1.066
40.327,-0.193,0.269,-1.052,1.103
40.337,-0.187,0.257,-1.103,1.148
40.347,-0.186,0.241,-1.144,1.184
40.357,-0.192,0.214,-1.159,1.194
40.367,-0.185,0.175,-1.171,1.199
40.377,-0.202,0.137,-1.139,1.165
40.387,-0.222,0.126,-1.097,1.127
40.397,-0.234,0.126,-1.103,1.135
40.407,-0.257,0.110,-1.131,1.165
40.417,-0.280,0.090,-1.156,1.193
40.427,-0.287,0.072,-1.179,1.216
40.437,-0.263,0.036,-1.183,1.212
40.447,-0.227,-0.021,-1.171,1.193
40.457,-0.198,-0.062,-1.159,1.177
40.467,-0.177,-0.061,-1.138,1.153
40.477,-0.174,-0.057,-1.114,1.129
40.487,-0.185,-0.064,-1.096,1.113
40.497,-0.231,-0.085,-1.089,1.116
40.507,-0.272,-0.122,-1.101,1.141
40.517,-0.285,-0.171,-1.123,1.171
40.527,-0.277,-0.200,-1.164,1.213
40.537,-0.261,-0.228,-1.224,1.272
40.547,-0.241,-0.256,-1.267,1.315
40.557,-0.220,-0.269,-1.298,1.344
40.567,-0.200,-0.277,-1.317,1.360
40.577,-0.177,-0.293,-1.331,1.374
40.587,-0.163,-0.302,-1.314,1.358
40.597,-0.165,-0.303,-1.263,1.309
40.607,-0.197,-0.297,-1.246,1.296
40.617,-0.205,-0.273,-1.251,1.297
40.627,-0.199,-0.266,-1.231,1.275
40.637,-0.199,-0.264,-1.194,1.239
40.647,-0.212,-0.241,-1.197,1.239
40.657,-0.226,-0.206,-1.177,1.216
40.667,-0.232,-0.202,-1.157,1.197
40.677,-0.222,-0.207,-1.165,1.204
40.686,-0.199,-0.201,-1.191,1.224
40.697,-0.174,-0.193,-1.203,1.231
40.707,-0.157,-0.185,-1.197,1.221
40.716,-0.141,-0.178,-1.184,1.206
40.726,-0.130,-0.165,-1.181,1.199
40.736,-0.131,-0.139,-1.197,1.212
40.746,-0.130,-0.124,-1.214,1.227
40.756,-0.113,-0.119,-1.230,1.241
40.767,-0.095,-0.102,-1.242,1.250
40.776,-0.081,-0.090,-1.247,1.253
40.786,-0.084,-0.082,-1.271,1.276
40.796,-0.109,-0.056,-1.233,1.239
40.806,-0.126,-0.042,-1.184,1.191
40.817,-0.139,-0.015,-1.174,1.183
40.826,-0.143,0.013,-1.168,1.177
40.836,-0.148,0.014,-1.170,1.179
40.846,-0.151,0.016,-1.153,1.162
40.856,-0.155,0.021,-1.157,1.167
40.866,-0.172,0.036,-1.176,1.189
40.876,-0.192,0.054,-1.184,1.201
40.886,-0.184,0.077,-1.177,1.194
40.896,-0.162,0.091,-1.171,1.186
40.906,-0.161,0.094,-1.175,1.190
40.916,-0.167,0.110,-1.184,1.201
40.926,-0.162,0.134,-1.181,1.200
40.936,-0.166,0.148,-1.166,1.187
40.946,-0.183,0.160,-1.151,1.177
40.956,-0.202,0.171,-1.132,1.163
40.966,-0.215,0.183,-1.103,1.139
40.976,-0.227,0.196,-1.081,1.122
40.986,-0.238,0.208,-1.057,1.104
40.996,-0.241,0.210,-1.042,1.090
41.006,-0.233,0.211,-1.020,1.067
41.016,-0.210,0.227,-1.003,1.050
41.026,-0.188,0.243,-0.987,1.034
41.036,-0.172,0.251,-0.992,1.038
41.046,-0.155,0.251,-0.996,1.039
41.056,-0.152,0.254,-0.975,1.019
41.066,-0.162,0.258,-0.948,0.995
41.076,-0.176,0.254,-0.926,0.976
41.086,-0.173,0.250,-0.896,0.946
41.096,-0.154,0.262,-0.873,0.924
41.106,-0.134,0.279,-0.856,0.911
41.116,-0.125,0.289,-0.841,0.898
41.126,-0.120,0.300,-0.837,0.897
41.136,-0.110,0.308,-0.825,0.887
41.146,-0.104,0.314,-0.807,0.872
41.156,-0.103,0.324,-0.784,0.854
41.166,-0.092,0.329,-0.762,0.836
41.176,-0.092,0.328,-0.747,0.821
41.186,-0.093,0.330,-0.730,0.807
41.196,-0.093,0.328,-0.722,0.798
41.206,-0.087,0.325,-0.712,0.788
41.216,-0.068,0.333,-0.702,0.780
41.226,-0.053,0.347,-0.706,0.789
41.236,-0.040,0.360,-0.717,0.804
41.246,-0.029,0.367,-0.708,0.798
41.256,-0.018,0.374,-0.692,0.787
41.266,-0.013,0.363,-0.683,0.773
41.276,-0.009,0.336,-0.678,0.757
41.286,0.001,0.324,-0.686,0.759
41.296,0.019,0.329,-0.714,0.787
41.305,0.031,0.341,-0.743,0.818
41.316,0.035,0.349,-0.770,0.847
41.325,0.033,0.352,-0.797,0.872
41.336,0.018,0.350,-0.819,0.891
41.345,-0.002,0.351,-0.845,0.914
41.355,-0.032,0.339,-0.867,0.932
41.365,-0.060,0.315,-0.871,0.929
41.375,-0.078,0.302,-0.855,0.910
41.385,-0.091,0.303,-0.839,0.896
41.395,-0.105,0.308,-0.835,0.896
41.405,-0.118,0.313,-0.846,0.909
41.415,-0.123,0.317,-0.882,0.945
41.425,-0.133,0.313,-0.924,0.984
41.435,-0.140,0.303,-0.968,1.024
41.445,-0.158,0.279,-1.023,1.072
41.455,-0.179,0.246,-1.040,1.084
41.465,-0.170,0.202,-1.059,1.092
41.475,-0.175,0.158,-1.056,1.082
41.485,-0.210,0.141,-1.060,1.090
41.495,-0.239,0.141,-1.075,1.110
41.505,-0.248,0.134,-1.087,1.123
41.515,-0.248,0.126,-1.107,1.141
41.525,-0.245,0.117,-1.139,1.170
41.535,-0.251,0.107,-1.175,1.206
41.545,-0.254,0.082,-1.190,1.220
41.555,-0.247,0.027,-1.204,1.229
41.565,-0.234,-0.026,-1.213,1.235
41.575,-0.228,-0.058,-1.226,1.249
41.585,-0.240,-0.071,-1.240,1.266
41.595,-0.254,-0.071,-1.246,1.274
41.605,-0.268,-0.066,-1.232,1.263
41.615,-0.275,-0.082,-1.173,1.208
41.625,-0.305,-0.088,-1.167,1.210
41.635,-0.333,-0.115,-1.192,1.243
41.645,-0.344,-0.170,-1.208,1.268
41.655,-0.334,-0.203,-1.205,1.267
41.665,-0.317,-0.206,-1.198,1.256
41.675,-0.302,-0.222,-1.193,1.250
41.685,-0.301,-0.242,-1.190,1.251
41.695,-0.286,-0.255,-1.170,1.231
41.705,-0.272,-0.292,-1.168,1.234
41.715,-0.238,-0.312,-1.178,1.241
41.725,-0.205,-0.320,-1.207,1.265
41.735,-0.187,-0.318,-1.237,1.291
41.745,-0.176,-0.316,-1.274,1.324
41.755,-0.175,-0.318,-1.299,1.349
41.765,-0.176,-0.326,-1.308,1.359
41.775,-0.175,-0.323,-1.309,1.360
41.785,-0.173,-0.296,-1.279,1.324
41.795,-0.193,-0.280,-1.248,1.294
41.805,-0.228,-0.253,-1.226,1.272
41.815,-0.252,-0.222,-1.199,1.246
41.825,-0.257,-0.198,-1.159,1.203
41.835,-0.257,-0.184,-1.130,1.173
41.844,-0.265,-0.172,-1.111,1.155
41.855,-0.267,-0.167,-1.116,1.159
41.864,-0.272,-0.150,-1.127,1.169
41.875,-0.288,-0.132,-1.153,1.195
41.884,-0.304,-0.099,-1.149,1.192
41.894,-0.321,-0.080,-1.128,1.175
41.905,-0.334,-0.074,-1.122,1.173
41.914,-0.329,-0.069,-1.123,1.172
41.924,-0.318,-0.060,-1.128,1.174
41.935,-0.306,-0.039,-1.149,1.190
41.944,-0.301,-0.001,-1.170,1.208
41.954,-0.298,0.031,-1.194,1.231
41.964,-0.291,0.050,-1.208,1.244
41.974,-0.285,0.059,-1.206,1.240
41.984,-0.280,0.062,-1.196,1.229
41.994,-0.265,0.060,-1.188,1.219
42.004,-0.244,0.066,-1.178,1.205
42.014,-0.226,0.086,-1.177,1.202
42.024,-0.204,0.121,-1.182,1.206
42.034,-0.183,0.146,-1.187,1.210
42.044,-0.188,0.146,-1.196,1.219
42.054,-0.216,0.144,-1.195,1.223
42.064,-0.225,0.169,-1.189,1.222
42.074,-0.228,0.197,-1.178,1.216
42.084,-0.221,0.209,-1.156,1.195
42.094,-0.201,0.208,-1.123,1.160
42.104,-0.179,0.214,-1.124,1.159
42.114,-0.179,0.231,-1.097,1.136
42.124,-0.193,0.251,-1.081,1.127
42.134,-0.203,0.267,-1.058,1.110
42.144,-0.206,0.277,-1.011,1.068
42.154,-0.200,0.285,-0.970,1.031
42.164,-0.199,0.297,-0.932,0.998
42.174,-0.215,0.312,-0.895,0.972
42.184,-0.216,0.324,-0.874,0.957
42.194,-0.198,0.329,-0.856,0.939
42.204,-0.177,0.327,-0.822,0.902
42.214,-0.166,0.332,-0.791,0.874
42.224,-0.170,0.342,-0.763,0.853
42.234,-0.159,0.357,-0.738,0.835
42.244,-0.153,0.375,-0.709,0.817
42.254,-0.157,0.387,-0.683,0.800
42.264,-0.150,0.396,-0.670,0.792
42.274,-0.140,0.411,-0.669,0.798
42.284,-0.122,0.426,-0.673,0.806
42.294,-0.111,0.431,-0.680,0.813
42.304,-0.106,0.433,-0.699,0.829
42.314,-0.101,0.434,-0.726,0.852
42.324,-0.099,0.432,-0.736,0.859
42.334,-0.080,0.437,-0.723,0.849
42.344,-0.075,0.443,-0.709,0.840
42.354,-0.080,0.438,-0.681,0.813
42.364,-0.091,0.427,-0.651,0.783
42.374,-0.102,0.423,-0.630,0.766
42.384,-0.108,0.425,-0.604,0.746
42.394,-0.112,0.421,-0.592,0.735
42.404,-0.107,0.421,-0.595,0.737
42.414,-0.093,0.429,-0.611,0.753
42.423,-0.084,0.436,-0.651,0.788
42.433,-0.086,0.427,-0.701,0.825
42.444,-0.098,0.405,-0.761,0.867
42.453,-0.110,0.386,-0.824,0.916
42.464,-0.128,0.359,-0.861,0.942
42.473,-0.150,0.336,-0.880,0.954
42.483,-0.176,0.318,-0.897,0.968
42.493,-0.191,0.319,-0.913,0.985
42.503,-0.199,0.311,-0.945,1.015
42.513,-0.182,0.246,-0.946,0.994
42.523,-0.176,0.239,-1.009,1.051
42.533,-0.171,0.240,-1.077,1.116
42.543,-0.197,0.209,-1.141,1.176
42.553,-0.257,0.133,-1.216,1.250
42.563,-0.319,0.038,-1.259,1.300
42.573,-0.389,-0.050,-1.289,1.348
42.583,-0.448,-0.142,-1.312,1.393
42.593,-0.426,-0.202,-1.323,1.405
42.603,-0.368,-0.198,-1.317,1.382
42.613,-0.335,-0.184,-1.321,1.375
42.623,-0.312,-0.196,-1.310,1.361
42.633,-0.300,-0.207,-1.288,1.338
42.643,-0.280,-0.218,-1.245,1.295
42.653,-0.232,-0.233,-1.202,1.246
42.663,-0.194,-0.250,-1.179,1.221
42.673,-0.152,-0.256,-1.170,1.208
42.683,-0.130,-0.241,-1.150,1.183
42.693,-0.108,-0.229,-1.139,1.167
42.703,-0.081,-0.243,-1.144,1.172
42.713,-0.052,-0.273,-1.163,1.196
42.723,0.012,-0.302,-1.198,1.235
42.733,0.046,-0.339,-1.232,1.279
42.743,0.023,-0.319,-1.189,1.232
42.753,-0.039,-0.301,-1.214,1.252
42.763,-0.090,-0.290,-1.208,1.246
42.773,-0.112,-0.290,-1.186,1.226
42.783,-0.137,-0.293,-1.147,1.192
42.793,-0.170,-0.294,-1.130,1.180
42.803,-0.185,-0.281,-1.102,1.152
42.813,-0.215,-0.282,-1.085,1.142
42.823,-0.244,-0.270,-1.077,1.137
42.833,-0.263,-0.240,-1.076,1.134
42.843,-0.273,-0.215,-1.108,1.161
42.853,-0.278,-0.197,-1.148,1.198
42.863,-0.276,-0.183,-1.152,1.199
42.873,-0.270,-0.175,-1.146,1.191
42.883,-0.254,-0.173,-1.147,1.188
42.893,-0.243,-0.165,-1.144,1.181
42.903,-0.238,-0.149,-1.161,1.194
42.913,-0.234,-0.135,-1.192,1.222
42.923,-0.237,-0.116,-1.212,1.241
42.933,-0.238,-0.109,-1.216,1.244
42.943,-0.226,-0.106,-1.196,1.222
42.953,-0.208,-0.093,-1.185,1.206
42.963,-0.195,-0.062,-1.195,1.213
42.973,-0.196,-0.022,-1.163,1.179
42.982,-0.199,-0.006,-1.138,1.155
42.993,-0.202,0.005,-1.136,1.154
43.003,-0.209,0.032,-1.151,1.170
43.012,-0.215,0.052,-1.168,1.189
43.022,-0.207,0.055,-1.198,1.217
43.033,-0.183,0.063,-1.226,1.241
43.042,-0.177,0.076,-1.217,1.232
43.052,-0.174,0.084,-1.191,1.207
43.062,-0.162,0.083,-1.153,1.167
43.073,-0.131,0.085,-1.127,1.137
43.082,-0.094,0.093,-1.118,1.126
43.092,-0.117,0.105,-1.126,1.137
43.102,-0.166,0.123,-1.153,1.171
43.112,-0.185,0.147,-1.156,1.180
43.122,-0.179,0.163,-1.136,1.162
43.133,-0.178,0.162,-1.109,1.135
43.142,-0.184,0.168,-1.093,1.121
43.152,-0.191,0.182,-1.080,1.111
43.162,-0.204,0.192,-1.080,1.116
43.172,-0.204,0.199,-1.069,1.106
43.183,-0.195,0.204,-1.030,1.068
43.192,-0.183,0.212,-0.990,1.028
43.202,-0.172,0.225,-0.958,0.999
43.212,-0.173,0.224,-0.932,0.974
43.222,-0.168,0.226,-0.919,0.961
43.233,-0.162,0.236,-0.906,0.950
43.242,-0.162,0.248,-0.896,0.943
43.252,-0.157,0.261,-0.883,0.934
43.262,-0.155,0.274,-0.867,0.923
43.272,-0.156,0.282,-0.857,0.916
43.282,-0.157,0.287,-0.848,0.909
43.292,-0.153,0.287,-0.839,0.900
43.302,-0.138,0.292,-0.820,0.882
43.312,-0.112,0.306,-0.797,0.861
43.322,-0.086,0.318,-0.762,0.830
43.332,-0.079,0.322,-0.724,0.797
43.342,-0.087,0.325,-0.704,0.780
43.352,-0.100,0.324,-0.689,0.768
43.362,-0.110,0.325,-0.684,0.765
43.372,-0.120,0.329,-0.681,0.766
43.382,-0.120,0.332,-0.688,0.774
43.392,-0.092,0.341,-0.685,0.771
43.402,-0.059,0.355,-0.683,0.772
43.412,-0.021,0.370,-0.682,0.776
43.422,0.006,0.376,-0.678,0.775
43.432,0.021,0.375,-0.664,0.763
43.442,0.029,0.371,-0.652,0.751
43.452,0.014,0.362,-0.650,0.744
43.462,-0.005,0.367,-0.664,0.758
43.472,-0.017,0.377,-0.680,0.778
43.482,-0.030,0.380,-0.697,0.794
43.492,-0.034,0.368,-0.711,0.801
43.502,-0.036,0.352,-0.736,0.817
43.512,-0.039,0.339,-0.789,0.859
43.522,-0.042,0.332,-0.843,0.907
43.532,-0.050,0.326,-0.882,0.942
43.542,-0.070,0.315,-0.921,0.976
43.552,-0.097,0.296,-0.962,1.011
43.562,-0.114,0.274,-1.002,1.045
43.572,-0.115,0.246,-1.047,1.082
43.582,-0.122,0.215,-1.089,1.116
43.592,-0.144,0.192,-1.137,1.162
43.601,-0.172,0.167,-1.192,1.216
43.612,-0.194,0.134,-1.253,1.275
43.621,-0.202,0.101,-1.300,1.320
43.631,-0.214,0.069,-1.296,1.316
43.642,-0.211,0.012,-1.282,1.299
43.652,-0.213,-0.058,-1.299,1.317
43.661,-0.222,-0.129,-1.312,1.337
43.671,-0.218,-0.177,-1.302,1.332
43.681,-0.236,-0.188,-1.288,1.323
43.691,-0.263,-0.167,-1.282,1.320
43.701,-0.292,-0.139,-1.281,1.321
43.711,-0.297,-0.139,-1.263,1.305
43.721,-0.292,-0.144,-1.234,1.276
43.731,-0.285,-0.136,-1.191,1.232
43.741,-0.276,-0.145,-1.150,1.192
43.751,-0.263,-0.163,-1.091,1.134
43.761,-0.256,-0.172,-1.044,1.089
43.771,-0.268,-0.158,-1.017,1.064
43.781,-0.275,-0.144,-1.004,1.051
43.791,-0.267,-0.141,-0.989,1.034
43.801,-0.239,-0.141,-0.972,1.011
43.811,-0.204,-0.151,-0.966,0.999
43.821,-0.179,-0.172,-0.982,1.013
43.831,-0.167,-0.192,-1.010,1.041
43.841,-0.163,-0.208,-1.054,1.087
43.851,-0.155,-0.219,-1.103,1.135
43.861,-0.144,-0.219,-1.121,1.151
43.871,-0.140,-0.225,-1.131,1.162
43.881,-0.130,-0.224,-1.143,1.172
43.891,-0.122,-0.221,-1.144,1.172
43.901,-0.144,-0.231,-1.146,1.178
43.911,-0.177,-0.234,-1.168,1.204
43.921,-0.207,-0.217,-1.196,1.233
43.931,-0.237,-0.187,-1.207,1.244
43.941,-0.251,-0.175,-1.186,1.224
43.951,-0.248,-0.175,-1.151,1.190
43.961,-0.248,-0.183,-1.118,1.160
43.971,-0.262,-0.178,-1.107,1.151
43.981,-0.276,-0.156,-1.100,1.145
43.991,-0.291,-0.147,-1.125,1.172
44.001,-0.302,-0.148,-1.181,1.228
44.011,-0.294,-0.142,-1.217,1.260
44.021,-0.291,-0.111,-1.230,1.269
44.031,-0.294,-0.077,-1.218,1.255
44.041,-0.282,-0.043,-1.194,1.228
44.051,-0.278,0.002,-1.167,1.200
44.061,-0.280,0.046,-1.153,1.187
44.071,-0.275,0.069,-1.155,1.189
44.081,-0.267,0.078,-1.179,1.211
44.091,-0.261,0.093,-1.195,1.226
44.101,-0.250,0.106,-1.199,1.229
44.111,-0.227,0.105,-1.202,1.227
44.120,-0.211,0.115,-1.206,1.230
44.130,-0.202,0.149,-1.224,1.250
44.140,-0.210,0.174,-1.240,1.270
44.151,-0.229,0.186,-1.241,1.276
44.160,-0.242,0.199,-1.233,1.272
44.171,-0.243,0.220,-1.217,1.261
44.180,-0.239,0.242,-1.193,1.241
44.190,-0.245,0.250,-1.174,1.225
44.200,-0.260,0.260,-1.157,1.214
44.210,-0.274,0.288,-1.130,1.198
44.220,-0.284,0.309,-1.097,1.175
44.230,-0.282,0.329,-1.076,1.159
44.240,-0.281,0.333,-1.053,1.139
44.250,-0.282,0.335,-1.017,1.107
44.260,-0.273,0.331,-0.989,1.078
44.270,-0.265,0.343,-0.959,1.052
44.280,-0.260,0.356,-0.939,1.037
44.290,-0.250,0.372,-0.919,1.022
44.300,-0.238,0.382,-0.884,0.992
44.310,-0.218,0.373,-0.852,0.955
44.320,-0.194,0.363,-0.821,0.918
44.330,-0.169,0.361,-0.801,0.894
44.340,-0.154,0.360,-0.810,0.900
44.350,-0.141,0.351,-0.865,0.944
44.360,-0.123,0.340,-0.907,0.977
44.370,-0.109,0.342,-0.922,0.989
44.380,-0.104,0.349,-0.894,0.966
44.390,-0.097,0.350,-0.846,0.921
44.400,-0.099,0.353,-0.791,0.871
44.410,-0.103,0.357,-0.741,0.829
44.420,-0.097,0.361,-0.705,0.797
44.430,-0.085,0.364,-0.673,0.770
44.440,-0.064,0.351,-0.644,0.737
44.450,-0.059,0.322,-0.610,0.692
44.460,-0.071,0.300,-0.594,0.669
44.470,-0.084,0.296,-0.599,0.673
44.480,-0.088,0.309,-0.629,0.706
44.490,-0.089,0.313,-0.649,0.726
44.500,-0.093,0.300,-0.653,0.724
44.510,-0.096,0.284,-0.653,0.718
44.520,-0.105,0.274,-0.660,0.722
44.530,-0.123,0.261,-0.692,0.750
44.540,-0.137,0.236,-0.732,0.781
44.550,-0.148,0.209,-0.764,0.806
44.560,-0.167,0.191,-0.793,0.833
44.570,-0.174,0.182,-0.819,0.857
44.580,-0.177,0.176,-0.842,0.878
44.590,-0.184,0.178,-0.849,0.886
44.600,-0.195,0.182,-0.847,0.888
44.610,-0.201,0.180,-0.838,0.880
44.620,-0.195,0.176,-0.838,0.879
44.630,-0.180,0.169,-0.856,0.891
44.640,-0.166,0.155,-0.876,0.905
44.650,-0.156,0.135,-0.906,0.929
44.660,-0.156,0.118,-0.928,0.949
44.670,-0.157,0.112,-0.952,0.971
44.680,-0.171,0.108,-0.952,0.974
44.690,-0.181,0.100,-0.973,0.995
44.700,-0.185,0.090,-0.995,1.016
44.710,-0.206,0.076,-0.986,1.011
44.720,-0.230,0.063,-0.982,1.011
44.730,-0.228,0.051,-0.990,1.017
44.739,-0.223,0.049,-0.997,1.023
44.749,-0.234,0.040,-1.014,1.041
44.759,-0.253,0.029,-1.042,1.072
44.770,-0.267,0.026,-1.080,1.113
44.780,-0.298,0.019,-1.124,1.163
44.789,-0.332,0.001,-1.170,1.216
44.799,-0.349,-0.024,-1.183,1.234
44.809,-0.352,-0.039,-1.159,1.212
44.819,-0.348,-0.035,-1.140,1.193
44.829,-0.347,-0.028,-1.133,1.186
44.840,-0.344,-0.030,-1.131,1.182
44.849,-0.335,-0.036,-1.131,1.180
44.859,-0.325,-0.043,-1.118,1.165
44.869,-0.316,-0.049,-1.108,1.153
44.880,-0.309,-0.057,-1.101,1.145
44.889,-0.303,-0.076,-1.097,1.140
44.899,-0.304,-0.084,-1.103,1.148
44.909,-0.312,-0.092,-1.086,1.134
44.919,-0.316,-0.116,-1.062,1.114
44.929,-0.312,-0.131,-1.049,1.102
44.939,-0.313,-0.126,-1.061,1.114
44.949,-0.318,-0.115,-1.085,1.137
44.959,-0.324,-0.103,-1.100,1.151
44.969,-0.335,-0.097,-1.102,1.155
44.979,-0.335,-0.089,-1.110,1.163
44.989,-0.339,-0.094,-1.110,1.165
44.999,-0.349,-0.127,-1.119,1.179
45.009,-0.355,-0.150,-1.119,1.183
45.019,-0.364,-0.159,-1.123,1.191
45.029,-0.362,-0.154,-1.130,1.197
45.039,-0.350,-0.124,-1.142,1.201
45.049,-0.362,-0.094,-1.143,1.203
45.059,-0.361,-0.070,-1.129,1.187
45.069,-0.349,-0.054,-1.114,1.168
45.079,-0.328,-0.043,-1.114,1.162
45.089,-0.317,-0.024,-1.110,1.155
45.099,-0.312,-0.010,-1.116,1.159
45.109,-0.300,0.000,-1.137,1.176
45.119,-0.284,0.015,-1.125,1.160
45.129,-0.278,0.026,-1.134,1.167
45.139,-0.279,0.043,-1.133,1.167
45.149,-0.286,0.062,-1.117,1.154
45.159,-0.297,0.081,-1.112,1.154
45.169,-0.314,0.108,-1.112,1.161
45.179,-0.335,0.142,-1.106,1.165
45.189,-0.352,0.171,-1.092,1.160
45.199,-0.366,0.196,-1.078,1.155
45.209,-0.372,0.226,-1.065,1.151
45.219,-0.379,0.241,-1.065,1.156
45.229,-0.390,0.241,-1.086,1.179
45.239,-0.381,0.237,-1.098,1.187
45.249,-0.344,0.230,-1.122,1.196
45.259,-0.297,0.239,-1.144,1.206
45.269,-0.263,0.256,-1.155,1.212
45.279,-0.244,0.284,-1.164,1.223
45.289,-0.239,0.299,-1.149,1.211
45.298,-0.247,0.294,-1.105,1.170
45.309,-0.265,0.316,-1.078,1.154
45.318,-0.278,0.355,-1.070,1.161
45.328,-0.289,0.381,-1.051,1.155
45.338,-0.288,0.410,-1.025,1.141
45.348,-0.287,0.418,-1.022,1.141
45.358,-0.295,0.424,-1.020,1.143
45.368,-0.302,0.426,-1.007,1.134
45.378,-0.298,0.426,-0.972,1.102
45.388,-0.280,0.434,-0.930,1.063
45.398,-0.265,0.450,-0.911,1.050
45.409,-0.250,0.469,-0.885,1.032
45.418,-0.228,0.490,-0.868,1.022
45.428,-0.189,0.507,-0.848,1.006
45.438,-0.141,0.517,-0.809,0.970
45.448,-0.094,0.514,-0.781,0.940
45.458,-0.065,0.497,-0.769,0.919
45.468,-0.068,0.473,-0.781,0.916
45.479,-0.089,0.455,-0.799,0.924
45.488,-0.114,0.443,-0.822,0.941
45.498,-0.125,0.434,-0.838,0.952
45.508,-0.112,0.431,-0.834,0.945
45.518,-0.082,0.436,-0.803,0.917
45.529,-0.063,0.431,-0.771,0.885
45.538,-0.065,0.442,-0.739,0.864
45.548,-0.073,0.459,-0.723,0.859
45.558,-0.083,0.457,-0.723,0.860
45.568,-0.105,0.442,-0.735,0.864
45.578,-0.143,0.437,-0.750,0.879
45.588,-0.159,0.440,-0.774,0.904
45.598,-0.170,0.436,-0.788,0.916
45.608,-0.184,0.439,-0.790,0.922
45.618,-0.189,0.429,-0.754,0.888
45.628,-0.210,0.414,-0.737,0.871
45.638,-0.229,0.405,-0.738,0.872
45.648,-0.230,0.406,-0.731,0.867
45.658,-0.232,0.400,-0.724,0.860
45.668,-0.232,0.380,-0.749,0.871
45.678,-0.218,0.354,-0.768,0.874
45.688,-0.219,0.324,-0.789,0.881
45.698,-0.243,0.290,-0.830,0.912
45.708,-0.258,0.249,-0.876,0.946
45.718,-0.266,0.228,-0.900,0.966
45.728,-0.265,0.207,-0.924,0.983
45.738,-0.262,0.183,-0.950,1.002
45.748,-0.255,0.143,-1.007,1.048
45.758,-0.264,0.099,-1.056,1.093
45.768,-0.301,0.053,-1.110,1.151
45.778,-0.354,0.018,-1.138,1.192
45.788,-0.432,0.000,-1.137,1.216
45.798,-0.471,-0.015,-1.141,1.235
45.808,-0.446,-0.015,-1.118,1.204
45.818,-0.383,-0.022,-1.060,1.127
45.828,-0.328,-0.053,-1.001,1.055
45.838,-0.321,-0.084,-0.981,1.035
45.848,-0.347,-0.103,-1.011,1.074
45.857,-0.377,-0.114,-1.068,1.138
45.868,-0.389,-0.121,-1.108,1.180
45.878,-0.379,-0.125,-1.128,1.196
45.887,-0.372,-0.137,-1.116,1.184
45.897,-0.388,-0.127,-1.101,1.175
45.908,-0.368,-0.108,-1.100,1.165
45.917,-0.334,-0.170,-1.082,1.145
45.927,-0.312,-0.191,-1.103,1.162
45.938,-0.307,-0.161,-1.116,1.169
45.947,-0.316,-0.143,-1.088,1.142
45.957,-0.320,-0.153,-1.053,1.111
45.967,-0.306,-0.175,-1.035,1.093
45.977,-0.290,-0.190,-1.010,1.068
45.988,-0.292,-0.182,-0.978,1.037
45.997,-0.303,-0.168,-0.949,1.010
46.007,-0.297,-0.157,-0.950,1.008
46.017,-0.296,-0.145,-0.941,0.997
46.027,-0.316,-0.145,-0.931,0.994
46.038,-0.340,-0.155,-0.940,1.011
46.047,-0.359,-0.160,-0.950,1.029
46.057,-0.370,-0.169,-0.957,1.040
46.067,-0.369,-0.171,-0.958,1.041
46.077,-0.374,-0.151,-0.956,1.038
46.087,-0.375,-0.134,-0.954,1.034
46.097,-0.369,-0.134,-0.950,1.028
46.107,-0.382,-0.138,-0.948,1.032
46.117,-0.397,-0.121,-0.946,1.033
46.127,-0.410,-0.096,-0.954,1.042
46.137,-0.411,-0.084,-0.961,1.049
46.147,-0.397,-0.080,-0.963,1.045
46.157,-0.370,-0.084,-0.965,1.037
46.167,-0.351,-0.096,-0.974,1.040
46.177,-0.349,-0.096,-1.006,1.069
46.187,-0.348,-0.086,-1.055,1.114
46.197,-0.361,-0.071,-1.111,1.171
46.207,-0.377,-0.066,-1.139,1.202
46.217,-0.381,-0.060,-1.142,1.205
46.227,-0.370,-0.055,-1.127,1.188
46.237,-0.349,-0.052,-1.107,1.162
46.247,-0.328,-0.042,-1.098,1.147
46.257,-0.316,-0.036,-1.121,1.165
46.267,-0.312,-0.036,-1.146,1.188
46.277,-0.304,-0.022,-1.158,1.198
46.287,-0.309,-0.016,-1.151,1.192
46.297,-0.336,-0.010,-1.144,1.192
46.307,-0.343,-0.000,-1.086,1.139
46.317,-0.292,0.023,-1.100,1.138
46.327,-0.273,0.058,-1.155,1.189
46.337,-0.266,0.084,-1.212,1.244
46.347,-0.257,0.101,-1.237,1.268
46.357,-0.217,0.103,-1.246,1.269
46.367,-0.192,0.097,-1.230,1.248
46.377,-0.188,0.092,-1.206,1.224
46.387,-0.194,0.082,-1.190,1.208
46.397,-0.215,0.100,-1.189,1.213
