gFx,gFy,gFz
0.338,0.074,-1.083
0.285,0.038,-0.992
0.236,0.011,-0.935
0.21,-0.002,-0.945
0.197,0.026,-1.062
0.212,0.095,-1.304
0.282,0.189,-1.646
0.381,0.273,-1.986
0.457,0.361,-2.173
0.48,0.414,-2.165
0.462,0.385,-1.983
0.412,0.277,-1.694
0.329,0.155,-1.409
0.232,0.068,-1.202
0.141,0.013,-1.092
0.067,-0.02,-1.066
0.018,-0.035,-1.083
-0.009,-0.043,-1.094
-0.021,-0.044,-1.077
-0.017,-0.05,-1.023
-0.01,-0.053,-0.938
0.002,-0.054,-0.857
0.02,-0.055,-0.792
0.031,-0.055,-0.754
0.028,-0.056,-0.732
0.008,-0.057,-0.705
-0.026,-0.069,-0.674
-0.065,-0.087,-0.654
-0.104,-0.098,-0.657
-0.118,-0.097,-0.679
-0.107,-0.083,-0.711
-0.082,-0.064,-0.728
-0.056,-0.051,-0.731
-0.037,-0.032,-0.728
-0.03,-0.01,-0.717
-0.039,0.005,-0.711
-0.06,0.006,-0.729
-0.059,-0.001,-0.769
-0.038,-0.008,-0.817
-0.035,0.002,-0.873
-0.052,0.028,-0.923
-0.057,0.043,-0.975
-0.05,0.063,-1.033
-0.037,0.089,-1.085
-0.008,0.101,-1.118
0.033,0.107,-1.097
0.079,0.119,-1.036
0.108,0.142,-0.965
0.107,0.165,-0.892
0.099,0.17,-0.805
0.076,0.135,-0.71
0.008,0.089,-0.631
-0.034,0.047,-0.627
-0.03,0.044,-0.731
-0.03,0.097,-0.909
-0.013,0.179,-1.109
0.065,0.251,-1.325
0.167,0.345,-1.524
0.242,0.441,-1.626
0.264,0.478,-1.575
0.231,0.43,-1.407
0.141,0.33,-1.233
-0.018,0.249,-1.103
-0.154,0.162,-1.019
-0.203,0.077,-0.995
-0.194,0.011,-1.031
-0.132,-0.035,-1.103
-0.009,-0.048,-1.175
0.119,-0.026,-1.211
0.201,-0.014,-1.174
0.239,-0.025,-1.054
0.248,-0.06,-0.893
0.223,-0.092,-0.741
0.159,-0.111,-0.608
0.084,-0.135,-0.502
0.025,-0.174,-0.431
-0.024,-0.204,-0.399
-0.075,-0.218,-0.397
-0.088,-0.211,-0.446
-0.025,-0.202,-0.558
0.054,-0.178,-0.71
0.108,-0.139,-0.864
0.145,-0.105,-0.965
0.158,-0.06,-1.002
0.188,-0.017,-1.021
0.234,0.005,-1.053
0.267,0.012,-1.116
0.281,0.017,-1.203
0.285,0.033,-1.279
0.293,0.062,-1.337
0.304,0.092,-1.378
0.307,0.119,-1.394
0.299,0.145,-1.386
0.296,0.151,-1.367
0.282,0.141,-1.324
0.247,0.132,-1.262
0.179,0.137,-1.195
0.078,0.141,-1.17
-0.007,0.145,-1.224
-0.044,0.149,-1.371
-0.016,0.167,-1.556
0.062,0.191,-1.676
0.17,0.222,-1.69
0.265,0.248,-1.599
0.324,0.264,-1.441
0.365,0.257,-1.284
0.388,0.229,-1.173
0.367,0.201,-1.116
0.316,0.182,-1.111
0.258,0.165,-1.146
0.204,0.148,-1.172
0.166,0.124,-1.151
0.147,0.093,-1.088
0.137,0.068,-1.008
0.129,0.053,-0.924
0.115,0.036,-0.843
0.102,0.017,-0.77
0.087,-0.002,-0.707
0.051,-0.024,-0.656
-0.006,-0.053,-0.62
-0.043,-0.08,-0.584
-0.065,-0.096,-0.545
-0.074,-0.097,-0.508
-0.046,-0.098,-0.485
-0.006,-0.092,-0.479
0.008,-0.079,-0.486
0.008,-0.075,-0.514
0.004,-0.073,-0.56
-0.005,-0.064,-0.609
-0.02,-0.064,-0.662
-0.042,-0.057,-0.715
-0.062,-0.047,-0.763
-0.091,-0.036,-0.828
-0.098,-0.028,-0.932
-0.059,-0.023,-1.084
0.001,0.012,-1.256
0.053,0.089,-1.405
0.077,0.184,-1.485
0.074,0.259,-1.485
0.05,0.291,-1.439
0.022,0.275,-1.388
0.005,0.225,-1.348
-0.007,0.175,-1.313
-0.03,0.127,-1.248
-0.066,0.077,-1.152
-0.116,0.045,-1.072
-0.134,0.017,-1.079
-0.097,-0.02,-1.191
-0.035,-0.042,-1.307
0.01,-0.038,-1.358
0.047,-0.02,-1.357
0.092,-0.009,-1.33
0.113,0,-1.278
0.087,0.012,-1.193
0.05,0.003,-1.09
0.02,-0.02,-0.984
-0.019,-0.03,-0.894
-0.056,-0.038,-0.847
-0.074,-0.063,-0.846
-0.089,-0.082,-0.885
-0.085,-0.1,-0.953
-0.046,-0.116,-0.997
0.013,-0.121,-0.981
0.064,-0.128,-0.914
0.101,-0.138,-0.821
0.111,-0.157,-0.719
0.065,-0.169,-0.621
0.007,-0.191,-0.552
-0.036,-0.24,-0.51
-0.063,-0.273,-0.496
-0.063,-0.282,-0.509
-0.045,-0.267,-0.539
-0.008,-0.242,-0.572
0.029,-0.207,-0.606
0.054,-0.18,-0.651
0.074,-0.167,-0.703
0.092,-0.158,-0.752
0.111,-0.151,-0.775
0.117,-0.148,-0.775
0.102,-0.161,-0.772
0.081,-0.19,-0.78
0.066,-0.211,-0.811
0.064,-0.243,-0.881
0.1,-0.265,-0.966
0.133,-0.242,-1.064
0.166,-0.187,-1.175
0.202,-0.12,-1.281
0.238,-0.073,-1.366
0.289,-0.067,-1.411
0.315,-0.095,-1.397
0.257,-0.108,-1.331
0.179,-0.124,-1.249
0.104,-0.156,-1.185
0.028,-0.179,-1.14
-0.042,-0.178,-1.121
-0.077,-0.165,-1.147
-0.055,-0.139,-1.237
0.015,-0.094,-1.371
0.108,-0.017,-1.492
0.215,0.044,-1.576
0.256,0.1,-1.617
0.27,0.16,-1.568
0.279,0.16,-1.443
0.213,0.116,-1.289
0.127,0.052,-1.147
0.081,-0.03,-1.068
0.041,-0.086,-1.055
0.008,-0.094,-1.089
0.011,-0.067,-1.134
0.053,-0.022,-1.147
0.103,0.014,-1.115
0.15,0.044,-1.062
0.195,0.053,-0.997
0.224,0.046,-0.92
0.229,0.033,-0.836
0.205,0.012,-0.758
0.152,-0.01,-0.685
0.093,-0.03,-0.611
0.054,-0.049,-0.545
0.049,-0.072,-0.505
0.074,-0.088,-0.498
0.118,-0.091,-0.515
0.175,-0.081,-0.544
0.224,-0.06,-0.568
0.26,-0.033,-0.574
0.288,-0.006,-0.567
0.287,0.028,-0.527
0.267,0.07,-0.46
0.25,0.094,-0.38
0.217,0.087,-0.297
0.123,0.076,-0.245
0.013,0.042,-0.246
-0.073,0,-0.31
-0.136,-0.011,-0.517
-0.154,-0.004,-0.891
-0.115,0.038,-1.337
-0.009,0.109,-1.723
0.12,0.193,-1.979
0.227,0.28,-2.082
0.309,0.326,-2.03
0.338,0.303,-1.849
0.289,0.23,-1.588
0.217,0.144,-1.322
0.154,0.026,-1.16
0.09,-0.069,-1.138
0.055,-0.1,-1.227
0.075,-0.077,-1.348
0.149,-0.018,-1.44
0.232,0.054,-1.48
0.282,0.118,-1.471
0.293,0.176,-1.413
0.27,0.204,-1.338
0.224,0.186,-1.252
0.133,0.147,-1.14
0.025,0.108,-1.008
-0.06,0.057,-0.87
-0.134,0.001,-0.744
-0.209,-0.044,-0.641
-0.259,-0.083,-0.59
-0.277,-0.119,-0.598
-0.27,-0.145,-0.662
-0.245,-0.153,-0.76
-0.204,-0.15,-0.848
-0.148,-0.151,-0.903
-0.096,-0.156,-0.922
-0.072,-0.155,-0.911
-0.081,-0.147,-0.892
-0.102,-0.148,-0.862
-0.12,-0.167,-0.822
-0.125,-0.184,-0.775
-0.118,-0.189,-0.732
-0.106,-0.178,-0.693
-0.095,-0.164,-0.675
-0.07,-0.151,-0.706
-0.032,-0.143,-0.782
0.002,-0.126,-0.841
0.032,-0.103,-0.849
0.058,-0.092,-0.826
0.085,-0.099,-0.802
0.095,-0.1,-0.797
0.078,-0.101,-0.826
0.071,-0.115,-0.89
0.094,-0.137,-0.979
0.136,-0.135,-1.089
0.207,-0.112,-1.218
0.281,-0.051,-1.336
0.35,0.027,-1.407
0.394,0.076,-1.413
0.403,0.076,-1.363
0.397,0.045,-1.301
0.39,0.009,-1.247
0.39,-0.038,-1.202
0.386,-0.075,-1.168
0.358,-0.09,-1.145
0.302,-0.088,-1.142
0.263,-0.093,-1.191
0.257,-0.089,-1.309
0.266,-0.061,-1.491
0.29,-0.012,-1.658
0.321,0.047,-1.719
0.341,0.091,-1.648
0.361,0.104,-1.464
0.364,0.082,-1.248
0.35,0.037,-1.066
0.312,0.002,-0.938
0.255,-0.017,-0.866
0.196,-0.026,-0.843
0.146,-0.021,-0.845
0.104,-0.01,-0.845
0.073,0.002,-0.828
0.061,0.016,-0.799
0.07,0.032,-0.766
0.09,0.044,-0.734
0.102,0.051,-0.713
0.084,0.049,-0.697
0.044,0.038,-0.68
0.007,0.019,-0.65
-0.019,0.002,-0.592
-0.019,-0.001,-0.527
0.025,0.003,-0.5
0.101,0.007,-0.529
0.156,0.017,-0.602
0.177,0.051,-0.664
0.17,0.091,-0.691
0.143,0.118,-0.693
0.094,0.123,-0.679
0.087,0.071,-0.659
0.119,-0.005,-0.667
0.118,-0.019,-0.7
0.056,0.007,-0.722
-0.013,0.002,-0.713
-0.047,-0.023,-0.696
-0.057,-0.059,-0.713
-0.071,-0.08,-0.788
-0.066,-0.081,-0.915
-0.039,-0.058,-1.069
0.007,-0.007,-1.217
0.076,0.032,-1.325
0.135,0.034,-1.348
0.173,0.019,-1.283
0.203,-0.018,-1.177
0.214,-0.091,-1.072
0.198,-0.164,-0.999
0.136,-0.217,-0.981
0.067,-0.222,-1.031
0.042,-0.202,-1.174
0.083,-0.133,-1.408
0.211,-0.01,-1.679
0.377,0.123,-1.942
0.501,0.256,-2.108
0.563,0.361,-2.116
0.588,0.394,-1.986
0.536,0.367,-1.756
0.408,0.256,-1.494
0.253,0.124,-1.252
0.094,0.027,-1.064
-0.045,-0.045,-0.921
-0.132,-0.103,-0.807
-0.151,-0.141,-0.733
-0.13,-0.154,-0.692
-0.092,-0.146,-0.664
-0.047,-0.138,-0.636
-0.008,-0.136,-0.609
0,-0.138,-0.587
-0.02,-0.139,-0.569
-0.034,-0.147,-0.555
-0.041,-0.159,-0.551
-0.042,-0.17,-0.554
-0.028,-0.169,-0.568
-0.014,-0.155,-0.6
0.009,-0.174,-0.616
-0.001,-0.154,-0.647
-0.017,-0.146,-0.701
-0.029,-0.147,-0.748
-0.028,-0.151,-0.758
-0.027,-0.143,-0.74
-0.017,-0.143,-0.722
0.017,-0.158,-0.708
0.035,-0.157,-0.693
0.048,-0.159,-0.691
0.073,-0.171,-0.709
0.09,-0.174,-0.755
0.109,-0.165,-0.835
0.155,-0.155,-0.936
0.205,-0.14,-1.059
0.24,-0.096,-1.208
0.282,-0.02,-1.361
0.345,0.052,-1.494
0.399,0.1,-1.588
0.41,0.125,-1.624
0.366,0.127,-1.581
0.31,0.105,-1.471
0.262,0.051,-1.357
0.221,-0.003,-1.273
0.15,-0.048,-1.242
0.106,-0.084,-1.28
0.128,-0.113,-1.393
0.19,-0.089,-1.536
0.263,-0.015,-1.649
0.324,0.051,-1.696
0.357,0.096,-1.646
0.359,0.121,-1.507
0.335,0.117,-1.319
0.303,0.071,-1.133
0.27,0.009,-0.992
0.23,-0.034,-0.915
0.181,-0.052,-0.896
0.14,-0.063,-0.903
0.112,-0.073,-0.917
0.102,-0.07,-0.923
0.115,-0.053,-0.907
0.135,-0.028,-0.874
0.137,-0.013,-0.829
0.133,-0.004,-0.761
0.13,-0.003,-0.681
0.123,-0.008,-0.609
0.108,-0.019,-0.558
0.087,-0.032,-0.536
0.066,-0.044,-0.521
0.059,-0.049,-0.503
0.07,-0.06,-0.497
0.088,-0.068,-0.516
0.11,-0.064,-0.546
0.134,-0.053,-0.585
0.157,-0.048,-0.63
0.161,-0.046,-0.668
0.137,-0.04,-0.686
0.096,-0.04,-0.683
0.058,-0.056,-0.673
0.029,-0.072,-0.672
0.001,-0.089,-0.692
-0.014,-0.104,-0.737
-0.024,-0.09,-0.814
-0.01,-0.038,-0.93
0.035,0.024,-1.086
0.073,0.084,-1.238
0.071,0.135,-1.333
0.038,0.136,-1.374
0.012,0.1,-1.381
-0.001,0.057,-1.358
0,0.022,-1.324
0.02,-0.011,-1.269
0.046,-0.042,-1.19
0.06,-0.066,-1.109
0.061,-0.081,-1.048
0.052,-0.096,-1.027
0.051,-0.112,-1.046
0.064,-0.126,-1.081
0.088,-0.132,-1.135
0.139,-0.126,-1.191
0.191,-0.11,-1.222
0.205,-0.084,-1.216
0.183,-0.061,-1.174
0.133,-0.043,-1.121
0.089,-0.043,-1.105
0.044,-0.035,-1.128
-0.011,-0.006,-1.154
-0.065,0.024,-1.16
-0.09,0.036,-1.146
-0.075,0.028,-1.127
-0.03,0.015,-1.106
0.03,0.014,-1.076
0.088,0.017,-1.038
0.126,0.017,-0.983
0.138,0.009,-0.91
0.136,-0.008,-0.824
0.114,-0.03,-0.758
0.08,-0.052,-0.711
0.047,-0.069,-0.668
0.046,-0.096,-0.636
0.063,-0.122,-0.623
0.075,-0.127,-0.611
0.087,-0.13,-0.593
0.094,-0.141,-0.573
0.089,-0.153,-0.551
0.073,-0.168,-0.525
0.043,-0.182,-0.496
0.006,-0.188,-0.474
-0.01,-0.203,-0.479
-0.006,-0.225,-0.518
0.008,-0.232,-0.592
0.042,-0.232,-0.706
0.083,-0.199,-0.839
0.126,-0.146,-0.987
0.152,-0.077,-1.146
0.147,0.026,-1.302
0.155,0.134,-1.443
0.189,0.205,-1.554
0.22,0.215,-1.625
0.226,0.193,-1.661
0.215,0.178,-1.661
0.205,0.175,-1.646
0.198,0.189,-1.635
0.186,0.219,-1.618
0.172,0.241,-1.568
0.154,0.228,-1.487
0.135,0.197,-1.408
0.135,0.168,-1.368
0.146,0.147,-1.38
0.148,0.141,-1.422
0.143,0.152,-1.46
0.141,0.161,-1.465
0.122,0.163,-1.414
0.085,0.151,-1.324
0.06,0.121,-1.22
0.056,0.082,-1.138
0.067,0.046,-1.085
0.094,0.016,-1.048
0.128,-0.006,-1.013
0.152,-0.016,-0.97
0.146,-0.013,-0.921
0.108,-0.007,-0.875
0.024,-0.009,-0.859
-0.078,-0.032,-0.875
-0.131,-0.065,-0.879
-0.145,-0.084,-0.859
-0.124,-0.09,-0.829
-0.078,-0.083,-0.804
-0.021,-0.055,-0.786
0.029,-0.025,-0.78
0.058,-0.01,-0.772
0.06,-0.001,-0.751
0.032,0.006,-0.71
-0.011,-0.005,-0.669
-0.059,-0.028,-0.644
-0.096,-0.037,-0.625
-0.117,-0.03,-0.613
-0.095,-0.028,-0.623
-0.066,-0.014,-0.669
-0.06,0.011,-0.736
-0.08,0.038,-0.774
-0.091,0.06,-0.79
-0.076,0.078,-0.831
-0.058,0.107,-0.924
-0.046,0.156,-1.029
-0.055,0.217,-1.094
-0.06,0.258,-1.114
-0.022,0.252,-1.112
0.044,0.217,-1.086
0.1,0.187,-1.039
0.129,0.172,-0.98
0.155,0.148,-0.933
0.186,0.105,-0.925
0.199,0.086,-0.95
0.186,0.1,-0.969
0.2,0.117,-0.951
0.262,0.131,-0.902
0.35,0.154,-0.853
0.458,0.187,-0.813
0.514,0.238,-0.78
0.535,0.314,-0.796
0.521,0.366,-0.889
0.469,0.377,-0.993
0.334,0.363,-1.053
0.166,0.311,-1.063
0.039,0.232,-1.049
-0.033,0.161,-1.053
-0.027,0.108,-1.116
0.04,0.092,-1.216
0.111,0.099,-1.301
0.175,0.091,-1.362
0.268,0.058,-1.402
0.353,0.024,-1.425
0.377,0.005,-1.424
0.356,-0.018,-1.383
0.324,-0.056,-1.302
0.276,-0.099,-1.194
0.199,-0.138,-1.08
0.101,-0.166,-0.963
0.006,-0.191,-0.848
-0.066,-0.218,-0.745
-0.092,-0.239,-0.673
-0.089,-0.253,-0.66
-0.082,-0.243,-0.703
-0.04,-0.21,-0.775
0.021,-0.167,-0.839
0.067,-0.128,-0.878
0.088,-0.102,-0.889
0.086,-0.083,-0.865
0.059,-0.074,-0.806
0.03,-0.087,-0.731
0.012,-0.121,-0.686
0.005,-0.135,-0.698
0.013,-0.111,-0.769
0.039,-0.074,-0.885
0.083,-0.039,-1.009
0.131,0.006,-1.11
0.172,0.057,-1.196
0.226,0.095,-1.258
0.276,0.099,-1.289
0.291,0.088,-1.297
0.292,0.063,-1.276
0.277,0.017,-1.227
0.224,-0.03,-1.167
0.116,-0.05,-1.137
0.023,-0.06,-1.192
-0.015,-0.076,-1.336
-0.017,-0.06,-1.501
0.06,-0.039,-1.629
0.162,-0.006,-1.684
0.235,0.053,-1.655
0.269,0.099,-1.552
0.282,0.104,-1.416
0.27,0.065,-1.289
0.23,0.008,-1.2
0.2,-0.05,-1.17
0.189,-0.08,-1.196
0.172,-0.072,-1.242
0.158,-0.061,-1.265
0.169,-0.056,-1.232
0.187,-0.049,-1.137
0.189,-0.03,-1.013
0.186,-0.026,-0.886
0.179,-0.035,-0.773
0.16,-0.043,-0.681
0.128,-0.053,-0.61
0.089,-0.058,-0.555
0.059,-0.068,-0.52
0.036,-0.079,-0.512
0.034,-0.08,-0.516
0.062,-0.069,-0.525
0.107,-0.049,-0.549
0.135,-0.021,-0.561
0.159,0.021,-0.544
0.169,0.056,-0.508
0.162,0.084,-0.495
0.136,0.113,-0.537
0.129,0.143,-0.61
0.142,0.187,-0.69
0.145,0.286,-0.749
0.138,0.428,-0.766
0.176,0.52,-0.778
0.289,0.48,-0.866
0.415,0.394,-1.049
0.465,0.372,-1.255
0.452,0.366,-1.431
0.416,0.328,-1.508
0.381,0.267,-1.467
0.291,0.19,-1.354
0.157,0.101,-1.199
0.071,-0.008,-1.053
0.036,-0.131,-0.962
0.007,-0.234,-0.935
-0.008,-0.297,-0.979
0.01,-0.316,-1.07
0.058,-0.275,-1.178
0.096,-0.194,-1.256
0.117,-0.133,-1.293
0.143,-0.117,-1.333
0.173,-0.1,-1.403
0.179,-0.046,-1.474
0.119,0.015,-1.485
0.027,0.04,-1.413
-0.012,0.003,-1.334
-0.035,-0.028,-1.322
-0.061,-0.018,-1.353
-0.05,-0.003,-1.365
0.012,-0.008,-1.333
0.084,-0.006,-1.275
0.131,0.011,-1.215
0.138,0.041,-1.163
0.126,0.056,-1.096
0.113,0.049,-1.026
0.101,0.036,-0.931
0.11,0.017,-0.806
0.141,-0.003,-0.678
0.167,-0.009,-0.578
0.172,-0.007,-0.505
0.139,-0.003,-0.452
0.087,-0.01,-0.427
0.03,-0.027,-0.424
-0.018,-0.044,-0.425
-0.057,-0.058,-0.42
-0.083,-0.068,-0.419
-0.1,-0.064,-0.425
-0.105,-0.048,-0.432
-0.072,-0.043,-0.444
-0.012,-0.036,-0.451
0.049,-0.011,-0.47
0.105,0.013,-0.52
0.144,0.016,-0.595
0.162,0.008,-0.688
0.164,-0.003,-0.779
0.147,-0.007,-0.858
0.126,-0.02,-0.946
0.106,-0.038,-1.072
0.107,-0.036,-1.239
0.117,-0.014,-1.407
0.119,0.024,-1.54
0.139,0.041,-1.626
0.166,0.025,-1.664
0.158,0.001,-1.632
0.101,-0.016,-1.539
0.031,-0.044,-1.423
-0.018,-0.099,-1.323
-0.022,-0.149,-1.249
0.007,-0.202,-1.228
0.061,-0.212,-1.258
0.153,-0.139,-1.342
0.255,-0.018,-1.438
0.35,0.084,-1.471
0.437,0.158,-1.437
0.5,0.195,-1.355
0.476,0.213,-1.263
0.354,0.192,-1.212
0.212,0.119,-1.192
0.096,0.035,-1.18
-0.004,-0.031,-1.174
-0.062,-0.072,-1.167
-0.067,-0.081,-1.149
-0.026,-0.059,-1.136
0.022,-0.024,-1.128
0.063,0.012,-1.103
0.102,0.039,-1.051
0.123,0.056,-0.99
0.11,0.062,-0.939
0.059,0.047,-0.912
0.001,0.012,-0.889
-0.05,-0.021,-0.849
-0.078,-0.045,-0.784
-0.082,-0.054,-0.691
-0.07,-0.047,-0.594
-0.033,-0.035,-0.515
0.004,-0.019,-0.464
0.031,-0.003,-0.428
0.049,0,-0.403
0.049,0.008,-0.381
0.033,0.026,-0.36
-0.007,0.029,-0.333
-0.049,0.006,-0.296
-0.076,-0.03,-0.268
-0.081,-0.054,-0.261
-0.065,-0.055,-0.283
-0.031,-0.042,-0.323
0.012,-0.034,-0.364
0.018,-0.011,-0.404
-0.041,0.007,-0.465
-0.098,-0.005,-0.574
-0.12,-0.031,-0.771
-0.118,-0.045,-1.03
-0.097,-0.042,-1.289
-0.06,-0.032,-1.497
-0.02,-0.013,-1.607
-0.014,0.002,-1.584
-0.038,-0.007,-1.456
-0.082,-0.038,-1.342
-0.163,-0.053,-1.332
-0.267,-0.034,-1.462
-0.366,0.001,-1.68
-0.427,0.063,-1.873
-0.431,0.133,-1.996
-0.349,0.181,-2.061
-0.177,0.202,-2.088
-0.026,0.254,-2.05
0.043,0.327,-1.922
0.052,0.383,-1.713
0.051,0.377,-1.478
0.015,0.333,-1.253
-0.029,0.264,-1.051
-0.042,0.175,-0.886
-0.029,0.087,-0.784
0.014,0.025,-0.742
0.065,0,-0.74
0.119,0,-0.744
0.158,0.006,-0.726
0.182,0.008,-0.677
0.196,-0.008,-0.619
0.184,-0.027,-0.565
0.164,-0.057,-0.523
0.141,-0.089,-0.486
0.094,-0.102,-0.451
0.049,-0.115,-0.428
0.019,-0.133,-0.429
-0.008,-0.138,-0.433
-0.035,-0.135,-0.428
-0.057,-0.134,-0.425
-0.062,-0.143,-0.43
-0.049,-0.154,-0.446
-0.018,-0.162,-0.477
0.025,-0.153,-0.525
0.066,-0.14,-0.591
0.105,-0.131,-0.678
0.13,-0.112,-0.756
0.15,-0.092,-0.815
0.176,-0.088,-0.859
0.184,-0.086,-0.896
0.192,-0.082,-0.946
0.233,-0.086,-1.048
0.274,-0.055,-1.196
0.284,0.013,-1.348
0.293,0.074,-1.454
0.303,0.1,-1.503
0.298,0.104,-1.511
0.243,0.098,-1.491
0.198,0.066,-1.465
0.19,0.037,-1.443
0.177,0.028,-1.404
0.167,0.019,-1.355
0.178,0.002,-1.311
0.197,-0.012,-1.271
0.209,-0.011,-1.261
0.225,0,-1.305
0.25,0.035,-1.395
0.267,0.093,-1.482
0.252,0.15,-1.53
0.193,0.188,-1.522
0.115,0.188,-1.48
0.045,0.161,-1.444
-0.011,0.12,-1.415
-0.049,0.082,-1.379
-0.055,0.064,-1.345
-0.036,0.063,-1.328
-0.024,0.096,-1.316
-0.023,0.142,-1.279
0.001,0.125,-1.213
0.018,0.08,-1.122
0.018,0.05,-1.019
0.028,0.031,-0.924
0.032,0.019,-0.839
0.019,0.002,-0.765
-0.004,-0.016,-0.7
-0.034,-0.03,-0.634
-0.054,-0.044,-0.576
-0.071,-0.04,-0.526
-0.069,-0.038,-0.474
-0.029,-0.069,-0.421
0,-0.092,-0.376
-0.006,-0.077,-0.354
-0.015,-0.062,-0.351
-0.033,-0.054,-0.356
-0.067,-0.048,-0.376
-0.077,-0.062,-0.426
-0.077,-0.079,-0.486
-0.103,-0.081,-0.53
-0.106,-0.08,-0.581
-0.084,-0.072,-0.641
-0.057,-0.062,-0.684
-0.021,-0.064,-0.71
0.043,-0.054,-0.783
0.126,-0.031,-0.966
0.192,-0.001,-1.214
0.208,0.042,-1.412
0.211,0.05,-1.504
0.226,0.004,-1.475
0.245,-0.055,-1.351
0.226,-0.115,-1.18
0.183,-0.177,-0.996
0.123,-0.247,-0.875
0.072,-0.319,-0.899
0.068,-0.328,-1.094
0.102,-0.234,-1.39
0.193,-0.109,-1.718
0.297,0.013,-1.998
0.356,0.144,-2.119
0.387,0.228,-2.063
0.403,0.226,-1.884
0.327,0.169,-1.632
0.172,0.09,-1.361
0.026,-0.002,-1.126
-0.112,-0.094,-0.942
-0.24,-0.167,-0.801
-0.329,-0.232,-0.705
-0.379,-0.264,-0.67
-0.361,-0.307,-0.671
-0.325,-0.305,-0.704
-0.275,-0.258,-0.753
-0.191,-0.217,-0.771
-0.114,-0.193,-0.751
-0.061,-0.166,-0.717
-0.033,-0.146,-0.669
-0.02,-0.135,-0.618
-0.02,-0.131,-0.579
-0.036,-0.147,-0.563
-0.055,-0.167,-0.569
-0.057,-0.174,-0.581
-0.058,-0.162,-0.601
-0.064,-0.147,-0.641
-0.053,-0.152,-0.691
-0.041,-0.152,-0.736
-0.017,-0.149,-0.754
0.029,-0.152,-0.763
0.089,-0.163,-0.773
0.126,-0.154,-0.779
0.155,-0.13,-0.786
0.177,-0.123,-0.808
0.19,-0.128,-0.852
0.212,-0.127,-0.926
0.254,-0.107,-1.025
0.316,-0.078,-1.145
0.379,-0.044,-1.279
0.414,-0.005,-1.385
0.427,0.055,-1.399
0.428,0.077,-1.318
0.408,0.04,-1.194
0.366,-0.008,-1.105
0.301,-0.06,-1.083
0.238,-0.094,-1.145
0.21,-0.13,-1.288
0.218,-0.137,-1.465
0.269,-0.097,-1.637
0.342,-0.021,-1.774
0.38,0.06,-1.827
0.379,0.118,-1.758
0.358,0.125,-1.578
0.327,0.07,-1.352
0.289,-0.01,-1.145
0.233,-0.068,-1.007
0.155,-0.107,-0.945
0.091,-0.133,-0.918
0.066,-0.145,-0.902
0.067,-0.137,-0.891
0.068,-0.11,-0.87
0.058,-0.084,-0.838
0.056,-0.063,-0.804
0.068,-0.05,-0.786
0.089,-0.044,-0.787
0.104,-0.029,-0.801
0.093,-0.021,-0.822
0.055,-0.018,-0.847
0.001,-0.035,-0.865
-0.049,-0.06,-0.849
-0.075,-0.078,-0.793
-0.069,-0.089,-0.727
-0.037,-0.086,-0.669
-0.011,-0.064,-0.621
0,-0.046,-0.588
0.015,-0.043,-0.577
0.02,-0.042,-0.6
0.001,-0.041,-0.639
-0.016,-0.033,-0.663
-0.02,-0.032,-0.669
-0.017,-0.041,-0.656
-0.015,-0.047,-0.622
-0.023,-0.044,-0.577
-0.033,-0.024,-0.534
-0.032,0.003,-0.513
-0.013,0.03,-0.531
0.012,0.076,-0.619
0.048,0.135,-0.789
0.093,0.198,-0.992
0.124,0.251,-1.145
0.133,0.27,-1.197
0.118,0.241,-1.149
0.112,0.177,-1.029
0.128,0.113,-0.927
0.107,0.082,-0.925
0.065,0.078,-1.053
0.086,0.104,-1.302
0.173,0.17,-1.62
0.287,0.253,-1.937
0.38,0.335,-2.128
0.41,0.422,-2.125
0.407,0.475,-2
0.378,0.466,-1.806
0.298,0.421,-1.579
0.206,0.317,-1.39
0.117,0.223,-1.271
0.038,0.159,-1.252
-0.024,0.134,-1.282
-0.042,0.109,-1.301
-0.008,0.074,-1.276
0.041,0.045,-1.216
0.086,0.025,-1.138
0.119,0.012,-1.058
0.148,-0.003,-0.979
0.171,-0.022,-0.902
0.164,-0.042,-0.824
0.111,-0.065,-0.759
0.044,-0.095,-0.699
-0.003,-0.137,-0.635
-0.045,-0.164,-0.572
-0.07,-0.183,-0.506
-0.067,-0.2,-0.444
-0.048,-0.204,-0.411
-0.037,-0.184,-0.421
-0.047,-0.148,-0.471
-0.021,-0.123,-0.53
0.036,-0.114,-0.583
0.087,-0.1,-0.638
0.119,-0.083,-0.686
0.137,-0.071,-0.711
0.145,-0.068,-0.711
0.139,-0.08,-0.695
0.118,-0.111,-0.673
0.102,-0.15,-0.665
0.124,-0.178,-0.714
0.157,-0.198,-0.843
0.213,-0.166,-1.016
0.292,-0.071,-1.203
0.385,0.064,-1.38
0.499,0.216,-1.511
0.612,0.311,-1.567
0.643,0.355,-1.505
0.632,0.351,-1.396
0.596,0.349,-1.339
0.573,0.252,-1.335
0.601,0.116,-1.396
0.607,0.072,-1.551
0.591,0.178,-1.766
0.593,0.307,-1.931
0.592,0.376,-1.974
0.569,0.395,-1.88
0.528,0.362,-1.672
0.472,0.283,-1.402
0.427,0.191,-1.142
0.397,0.118,-0.946
0.38,0.077,-0.821
0.367,0.063,-0.762
0.363,0.057,-0.754
0.366,0.05,-0.756
