time,gFx,gFy,gFz,gFTotal
0.779,0.468,-0.081,-0.390,0.614
0.789,0.466,-0.088,-0.366,0.599
0.798,0.475,-0.117,-0.351,0.602
0.809,0.495,-0.142,-0.348,0.622
0.818,0.508,-0.158,-0.350,0.637
0.829,0.506,-0.178,-0.346,0.638
0.839,0.508,-0.195,-0.311,0.627
0.848,0.519,-0.216,-0.317,0.646
0.858,0.556,-0.206,-0.333,0.680
0.868,0.570,-0.173,-0.348,0.690
0.878,0.551,-0.157,-0.415,0.708
0.888,0.528,-0.131,-0.485,0.729
0.898,0.503,-0.121,-0.540,0.748
0.908,0.487,-0.109,-0.569,0.757
0.918,0.470,-0.102,-0.585,0.758
0.928,0.477,-0.096,-0.622,0.789
0.938,0.529,-0.107,-0.687,0.874
0.948,0.584,-0.114,-0.774,0.976
0.958,0.588,-0.102,-0.864,1.050
0.968,0.544,-0.090,-0.920,1.072
0.978,0.490,-0.103,-0.908,1.037
0.988,0.469,-0.131,-0.876,1.002
0.998,0.471,-0.163,-0.841,0.978
1.008,0.481,-0.201,-0.818,0.970
1.018,0.470,-0.222,-0.855,1.001
1.028,0.449,-0.234,-0.971,1.095
1.038,0.424,-0.238,-1.118,1.219
1.048,0.363,-0.251,-1.209,1.287
1.058,0.298,-0.270,-1.247,1.310
1.068,0.242,-0.299,-1.235,1.293
1.078,0.186,-0.349,-1.192,1.256
1.088,0.148,-0.386,-1.169,1.240
1.098,0.113,-0.423,-1.210,1.287
1.108,0.082,-0.452,-1.315,1.393
1.118,0.058,-0.461,-1.426,1.500
1.128,0.028,-0.465,-1.496,1.567
1.138,-0.028,-0.469,-1.545,1.615
1.148,-0.095,-0.472,-1.601,1.672
1.158,-0.146,-0.492,-1.649,1.727
1.168,-0.157,-0.536,-1.674,1.765
1.178,-0.134,-0.588,-1.670,1.776
1.188,-0.094,-0.630,-1.628,1.748
1.198,-0.063,-0.661,-1.572,1.706
1.208,-0.035,-0.687,-1.501,1.651
1.218,-0.017,-0.701,-1.440,1.602
1.228,-0.016,-0.700,-1.409,1.573
1.238,-0.005,-0.695,-1.400,1.563
1.248,0.016,-0.677,-1.391,1.547
1.258,0.044,-0.645,-1.371,1.516
1.268,0.056,-0.608,-1.339,1.471
1.278,0.070,-0.587,-1.303,1.431
1.288,0.092,-0.563,-1.256,1.380
1.298,0.127,-0.548,-1.213,1.337
1.308,0.168,-0.538,-1.183,1.310
1.318,0.186,-0.518,-1.174,1.296
1.328,0.194,-0.500,-1.185,1.301
1.338,0.211,-0.483,-1.212,1.322
1.348,0.219,-0.460,-1.245,1.346
1.358,0.218,-0.445,-1.274,1.367
1.368,0.236,-0.427,-1.283,1.372
1.378,0.260,-0.415,-1.263,1.355
1.388,0.294,-0.415,-1.241,1.341
1.397,0.341,-0.403,-1.222,1.332
1.408,0.372,-0.379,-1.219,1.329
1.417,0.389,-0.360,-1.226,1.336
1.427,0.392,-0.341,-1.241,1.346
1.437,0.377,-0.317,-1.247,1.341
1.447,0.358,-0.305,-1.232,1.319
1.458,0.358,-0.291,-1.188,1.274
1.467,0.367,-0.282,-1.130,1.221
1.477,0.391,-0.274,-1.054,1.158
1.487,0.428,-0.251,-0.957,1.078
1.497,0.441,-0.244,-0.870,1.006
1.507,0.438,-0.236,-0.794,0.937
1.517,0.421,-0.218,-0.730,0.870
1.527,0.386,-0.208,-0.699,0.825
1.537,0.351,-0.193,-0.698,0.804
1.547,0.323,-0.190,-0.709,0.802
1.557,0.317,-0.198,-0.716,0.808
1.567,0.328,-0.197,-0.699,0.796
1.577,0.349,-0.187,-0.666,0.775
1.587,0.390,-0.167,-0.625,0.756
1.597,0.407,-0.157,-0.579,0.725
1.607,0.399,-0.153,-0.510,0.666
1.617,0.390,-0.141,-0.448,0.611
1.627,0.366,-0.139,-0.427,0.579
1.637,0.348,-0.147,-0.426,0.570
1.647,0.360,-0.150,-0.437,0.586
1.657,0.386,-0.155,-0.451,0.613
1.667,0.407,-0.166,-0.452,0.630
1.677,0.428,-0.177,-0.433,0.634
1.687,0.442,-0.190,-0.405,0.629
1.697,0.439,-0.216,-0.367,0.612
1.707,0.431,-0.238,-0.333,0.594
1.717,0.426,-0.257,-0.319,0.591
1.727,0.424,-0.268,-0.319,0.594
1.737,0.433,-0.260,-0.325,0.601
1.747,0.429,-0.242,-0.342,0.600
1.757,0.410,-0.230,-0.374,0.600
1.767,0.405,-0.227,-0.392,0.608
1.777,0.438,-0.226,-0.410,0.641
1.787,0.497,-0.244,-0.473,0.728
1.797,0.559,-0.253,-0.559,0.830
1.807,0.607,-0.272,-0.646,0.928
1.817,0.666,-0.287,-0.735,1.033
1.827,0.703,-0.287,-0.801,1.104
1.837,0.693,-0.291,-0.823,1.114
1.847,0.667,-0.304,-0.811,1.093
1.857,0.642,-0.318,-0.802,1.075
1.867,0.625,-0.322,-0.824,1.083
1.877,0.628,-0.334,-0.870,1.123
1.887,0.639,-0.353,-0.935,1.187
1.897,0.635,-0.364,-0.990,1.231
1.907,0.602,-0.359,-1.037,1.252
1.917,0.536,-0.347,-1.084,1.258
1.927,0.467,-0.325,-1.105,1.243
1.937,0.400,-0.328,-1.152,1.263
1.947,0.357,-0.325,-1.184,1.278
1.957,0.320,-0.338,-1.206,1.293
1.967,0.286,-0.363,-1.213,1.298
1.976,0.261,-0.387,-1.207,1.294
1.986,0.236,-0.405,-1.204,1.292
1.996,0.218,-0.424,-1.214,1.305
2.006,0.187,-0.427,-1.229,1.314
2.016,0.138,-0.435,-1.214,1.297
2.026,0.101,-0.452,-1.210,1.296
2.036,0.081,-0.471,-1.243,1.332
2.046,0.056,-0.495,-1.285,1.378
2.056,0.039,-0.515,-1.311,1.409
2.066,0.019,-0.530,-1.308,1.411
2.076,-0.009,-0.545,-1.297,1.407
2.086,-0.027,-0.570,-1.308,1.427
2.096,-0.035,-0.594,-1.314,1.442
2.106,-0.043,-0.614,-1.297,1.435
2.116,-0.036,-0.634,-1.272,1.422
2.126,-0.013,-0.651,-1.238,1.399
2.136,0.015,-0.651,-1.191,1.357
2.146,0.029,-0.641,-1.149,1.316
2.156,0.036,-0.621,-1.125,1.285
2.166,0.032,-0.595,-1.129,1.277
2.176,0.025,-0.557,-1.166,1.293
2.186,0.020,-0.518,-1.234,1.339
2.196,0.020,-0.493,-1.285,1.376
2.206,0.027,-0.475,-1.311,1.395
2.216,0.032,-0.467,-1.332,1.412
2.226,0.055,-0.457,-1.348,1.424
2.236,0.071,-0.448,-1.375,1.448
2.246,0.093,-0.441,-1.398,1.469
2.256,0.115,-0.438,-1.415,1.486
2.266,0.144,-0.443,-1.434,1.507
2.276,0.183,-0.438,-1.434,1.510
2.286,0.208,-0.445,-1.413,1.496
2.296,0.224,-0.467,-1.381,1.475
2.306,0.262,-0.487,-1.346,1.455
2.316,0.327,-0.514,-1.298,1.434
2.326,0.402,-0.548,-1.234,1.409
2.336,0.453,-0.573,-1.155,1.367
2.346,0.470,-0.587,-1.075,1.312
2.356,0.467,-0.582,-1.019,1.263
2.366,0.456,-0.562,-1.003,1.237
2.376,0.443,-0.537,-1.008,1.225
2.386,0.430,-0.502,-1.010,1.206
2.396,0.408,-0.470,-1.008,1.184
2.406,0.383,-0.441,-0.996,1.155
2.416,0.370,-0.413,-0.968,1.115
2.426,0.376,-0.385,-0.931,1.075
2.436,0.396,-0.369,-0.891,1.042
2.446,0.411,-0.347,-0.844,1.001
2.456,0.419,-0.326,-0.783,0.946
2.466,0.435,-0.309,-0.721,0.897
2.476,0.435,-0.283,-0.675,0.851
2.486,0.419,-0.247,-0.643,0.806
2.496,0.406,-0.216,-0.611,0.765
2.506,0.402,-0.192,-0.580,0.731
2.516,0.376,-0.167,-0.539,0.678
2.525,0.345,-0.152,-0.487,0.616
2.535,0.336,-0.136,-0.440,0.570
2.545,0.340,-0.130,-0.414,0.551
2.555,0.357,-0.138,-0.409,0.561
2.565,0.391,-0.157,-0.406,0.585
2.576,0.416,-0.179,-0.385,0.594
2.585,0.436,-0.195,-0.353,0.594
2.595,0.440,-0.221,-0.314,0.584
2.605,0.459,-0.251,-0.277,0.592
2.615,0.488,-0.274,-0.247,0.611
2.625,0.508,-0.295,-0.220,0.627
2.635,0.501,-0.309,-0.190,0.619
2.645,0.500,-0.293,-0.160,0.601
2.655,0.494,-0.281,-0.158,0.590
2.665,0.489,-0.283,-0.184,0.594
2.675,0.486,-0.276,-0.218,0.600
2.685,0.486,-0.275,-0.279,0.624
2.695,0.512,-0.264,-0.345,0.672
2.705,0.482,-0.235,-0.417,0.679
2.715,0.495,-0.261,-0.381,0.677
2.725,0.557,-0.249,-0.292,0.676
2.735,0.531,-0.246,-0.309,0.662
2.745,0.514,-0.274,-0.345,0.677
2.755,0.509,-0.246,-0.401,0.694
2.765,0.483,-0.229,-0.499,0.731
2.775,0.469,-0.233,-0.604,0.800
2.785,0.503,-0.225,-0.717,0.904
2.795,0.544,-0.224,-0.886,1.063
2.805,0.560,-0.239,-1.022,1.189
2.815,0.564,-0.260,-1.078,1.244
2.825,0.544,-0.292,-1.118,1.278
2.835,0.528,-0.303,-1.169,1.318
2.845,0.505,-0.315,-1.253,1.387
2.855,0.463,-0.316,-1.385,1.494
2.865,0.379,-0.296,-1.529,1.603
2.875,0.289,-0.313,-1.628,1.683
2.885,0.237,-0.339,-1.691,1.741
2.895,0.201,-0.392,-1.711,1.767
2.905,0.167,-0.451,-1.701,1.768
2.915,0.127,-0.490,-1.662,1.737
2.925,0.073,-0.537,-1.603,1.693
2.935,0.011,-0.581,-1.553,1.658
2.945,-0.081,-0.609,-1.499,1.620
2.955,-0.169,-0.639,-1.451,1.594
2.965,-0.226,-0.671,-1.395,1.564
2.975,-0.262,-0.691,-1.362,1.549
2.985,-0.287,-0.711,-1.357,1.558
2.995,-0.299,-0.729,-1.338,1.553
3.005,-0.313,-0.735,-1.303,1.528
3.015,-0.336,-0.732,-1.290,1.521
3.025,-0.323,-0.742,-1.287,1.520
3.035,-0.366,-0.709,-1.299,1.525
3.045,-0.395,-0.710,-1.275,1.512
3.055,-0.374,-0.700,-1.252,1.482
3.065,-0.330,-0.679,-1.221,1.435
3.075,-0.324,-0.644,-1.231,1.426
3.085,-0.309,-0.612,-1.236,1.414
3.095,-0.249,-0.588,-1.243,1.397
3.105,-0.187,-0.563,-1.249,1.383
3.114,-0.137,-0.554,-1.258,1.381
3.125,-0.079,-0.548,-1.258,1.375
3.134,-0.029,-0.551,-1.290,1.403
3.144,0.016,-0.576,-1.352,1.469
3.154,0.009,-0.584,-1.409,1.525
3.164,-0.040,-0.567,-1.438,1.546
3.174,-0.049,-0.561,-1.485,1.588
3.184,-0.019,-0.553,-1.589,1.683
3.195,-0.018,-0.516,-1.658,1.737
3.204,-0.047,-0.473,-1.631,1.699
3.214,-0.072,-0.443,-1.544,1.608
3.224,-0.081,-0.420,-1.430,1.493
3.234,-0.063,-0.401,-1.325,1.386
3.244,-0.023,-0.383,-1.229,1.288
3.254,0.027,-0.364,-1.150,1.207
3.264,0.070,-0.341,-1.099,1.153
3.274,0.100,-0.303,-1.066,1.113
3.284,0.110,-0.273,-1.016,1.057
3.294,0.132,-0.251,-0.941,0.983
3.304,0.149,-0.226,-0.879,0.920
3.314,0.156,-0.205,-0.855,0.893
3.324,0.167,-0.184,-0.845,0.880
3.334,0.191,-0.157,-0.814,0.851
3.344,0.247,-0.141,-0.770,0.821
3.354,0.337,-0.143,-0.722,0.810
3.364,0.440,-0.156,-0.712,0.852
3.374,0.529,-0.172,-0.733,0.920
3.384,0.595,-0.193,-0.721,0.954
3.394,0.586,-0.211,-0.653,0.902
3.404,0.510,-0.216,-0.566,0.792
3.414,0.431,-0.225,-0.520,0.712
3.424,0.365,-0.238,-0.522,0.680
3.434,0.356,-0.240,-0.570,0.714
3.444,0.390,-0.241,-0.620,0.771
3.454,0.432,-0.273,-0.635,0.815
3.464,0.469,-0.309,-0.614,0.832
3.474,0.481,-0.324,-0.574,0.816
3.484,0.474,-0.364,-0.534,0.802
3.494,0.456,-0.402,-0.485,0.777
3.504,0.435,-0.420,-0.440,0.748
3.514,0.418,-0.426,-0.414,0.726
3.524,0.397,-0.441,-0.403,0.717
3.534,0.372,-0.448,-0.371,0.690
3.544,0.346,-0.453,-0.325,0.656
3.554,0.352,-0.445,-0.279,0.632
3.564,0.343,-0.416,-0.228,0.585
3.574,0.305,-0.412,-0.181,0.544
3.584,0.318,-0.395,-0.139,0.526
3.594,0.320,-0.377,-0.146,0.516
3.604,0.309,-0.372,-0.211,0.527
3.614,0.306,-0.340,-0.291,0.542
3.624,0.295,-0.298,-0.397,0.577
3.633,0.266,-0.260,-0.528,0.646
3.644,0.215,-0.256,-0.648,0.729
3.654,0.195,-0.274,-0.724,0.799
3.663,0.205,-0.302,-0.785,0.866
3.673,0.213,-0.340,-0.872,0.959
3.683,0.207,-0.380,-1.015,1.103
3.694,0.227,-0.425,-1.170,1.265
3.703,0.267,-0.463,-1.319,1.423
3.713,0.294,-0.500,-1.428,1.541
3.723,0.313,-0.554,-1.474,1.606
3.733,0.340,-0.613,-1.438,1.600
3.743,0.362,-0.667,-1.392,1.586
3.753,0.335,-0.703,-1.385,1.589
3.763,0.284,-0.717,-1.361,1.564
3.773,0.223,-0.734,-1.325,1.531
3.783,0.142,-0.729,-1.292,1.491
3.793,0.044,-0.722,-1.261,1.454
3.803,-0.033,-0.710,-1.236,1.425
3.813,-0.106,-0.692,-1.236,1.420
3.823,-0.178,-0.688,-1.257,1.444
3.833,-0.236,-0.693,-1.251,1.450
3.843,-0.296,-0.708,-1.186,1.412
3.853,-0.353,-0.723,-1.124,1.383
3.863,-0.386,-0.730,-1.104,1.378
3.873,-0.382,-0.739,-1.104,1.382
3.883,-0.367,-0.743,-1.100,1.377
3.893,-0.350,-0.751,-1.102,1.379
3.903,-0.345,-0.757,-1.083,1.366
3.913,-0.340,-0.753,-1.049,1.335
3.923,-0.329,-0.736,-1.042,1.317
3.933,-0.326,-0.707,-1.056,1.312
3.943,-0.322,-0.672,-1.093,1.323
3.953,-0.323,-0.630,-1.142,1.344
3.963,-0.341,-0.580,-1.166,1.346
3.973,-0.367,-0.540,-1.175,1.344
3.983,-0.363,-0.520,-1.193,1.351
3.993,-0.328,-0.514,-1.214,1.359
4.003,-0.288,-0.519,-1.220,1.357
4.013,-0.245,-0.540,-1.220,1.356
4.023,-0.204,-0.563,-1.220,1.360
4.033,-0.163,-0.586,-1.222,1.365
4.043,-0.123,-0.617,-1.234,1.385
4.053,-0.075,-0.651,-1.272,1.431
4.063,-0.007,-0.671,-1.312,1.474
4.073,0.080,-0.689,-1.327,1.497
4.083,0.163,-0.706,-1.314,1.501
4.093,0.217,-0.715,-1.279,1.481
4.103,0.238,-0.713,-1.245,1.454
4.113,0.239,-0.693,-1.213,1.418
4.123,0.225,-0.663,-1.184,1.375
4.133,0.207,-0.630,-1.176,1.350
4.143,0.181,-0.586,-1.180,1.330
4.153,0.165,-0.546,-1.167,1.299
4.163,0.157,-0.508,-1.132,1.251
4.173,0.153,-0.478,-1.089,1.199
4.183,0.147,-0.445,-1.038,1.139
4.193,0.143,-0.409,-0.977,1.068
4.203,0.136,-0.379,-0.918,1.003
4.213,0.137,-0.352,-0.873,0.951
4.223,0.144,-0.332,-0.836,0.911
4.232,0.154,-0.305,-0.792,0.863
4.243,0.163,-0.281,-0.762,0.828
4.253,0.191,-0.262,-0.738,0.807
4.263,0.222,-0.252,-0.717,0.792
4.272,0.240,-0.236,-0.674,0.753
4.282,0.245,-0.214,-0.611,0.692
4.292,0.252,-0.205,-0.550,0.639
4.302,0.274,-0.200,-0.499,0.603
4.313,0.301,-0.201,-0.453,0.580
4.322,0.354,-0.209,-0.422,0.589
4.332,0.421,-0.225,-0.410,0.629
4.342,0.482,-0.252,-0.399,0.674
4.352,0.550,-0.285,-0.368,0.721
4.362,0.620,-0.322,-0.305,0.762
4.372,0.678,-0.363,-0.222,0.800
4.382,0.715,-0.397,-0.142,0.830
4.392,0.726,-0.431,-0.092,0.849
4.402,0.719,-0.445,-0.067,0.848
4.412,0.708,-0.446,-0.062,0.838
4.422,0.681,-0.432,-0.068,0.809
4.432,0.627,-0.413,-0.084,0.755
4.442,0.578,-0.397,-0.114,0.710
4.452,0.549,-0.366,-0.184,0.685
4.462,0.528,-0.340,-0.286,0.690
4.472,0.504,-0.302,-0.386,0.703
4.482,0.459,-0.265,-0.491,0.723
4.492,0.412,-0.244,-0.606,0.772
4.502,0.396,-0.243,-0.719,0.856
4.512,0.393,-0.236,-0.823,0.943
4.522,0.375,-0.243,-0.921,1.024
4.532,0.344,-0.266,-1.008,1.098
4.542,0.315,-0.285,-1.085,1.165
4.552,0.309,-0.314,-1.147,1.229
4.562,0.335,-0.363,-1.191,1.290
4.572,0.357,-0.413,-1.211,1.329
4.582,0.359,-0.445,-1.206,1.335
4.592,0.332,-0.475,-1.192,1.326
4.602,0.290,-0.495,-1.188,1.319
4.612,0.246,-0.505,-1.203,1.327
4.622,0.198,-0.502,-1.236,1.348
4.632,0.143,-0.507,-1.280,1.385
4.642,0.085,-0.526,-1.299,1.404
4.652,0.035,-0.554,-1.286,1.401
4.662,0.001,-0.578,-1.263,1.389
4.672,-0.034,-0.610,-1.264,1.404
4.682,-0.068,-0.640,-1.282,1.435
4.692,-0.105,-0.664,-1.278,1.444
4.702,-0.148,-0.684,-1.254,1.436
4.712,-0.196,-0.691,-1.227,1.422
4.722,-0.258,-0.689,-1.211,1.417
4.732,-0.332,-0.684,-1.213,1.431
4.742,-0.393,-0.684,-1.230,1.461
4.752,-0.436,-0.692,-1.244,1.489
4.762,-0.465,-0.700,-1.228,1.488
4.772,-0.474,-0.711,-1.193,1.468
4.781,-0.457,-0.716,-1.150,1.430
4.792,-0.433,-0.719,-1.099,1.382
4.802,-0.406,-0.718,-1.076,1.356
4.812,-0.353,-0.711,-1.113,1.367
4.822,-0.279,-0.694,-1.179,1.397
4.831,-0.213,-0.673,-1.238,1.425
4.842,-0.171,-0.647,-1.278,1.442
4.851,-0.147,-0.622,-1.284,1.434
4.861,-0.123,-0.602,-1.273,1.414
4.871,-0.102,-0.591,-1.262,1.397
4.881,-0.077,-0.589,-1.275,1.406
4.891,-0.040,-0.581,-1.294,1.419
4.901,0.001,-0.581,-1.302,1.426
4.911,0.044,-0.582,-1.296,1.422
4.921,0.066,-0.582,-1.270,1.399
4.931,0.082,-0.584,-1.248,1.380
4.941,0.096,-0.591,-1.259,1.394
4.951,0.120,-0.598,-1.285,1.422
4.961,0.145,-0.602,-1.311,1.450
4.971,0.186,-0.608,-1.309,1.456
4.981,0.244,-0.618,-1.271,1.434
4.991,0.299,-0.631,-1.223,1.408
5.001,0.345,-0.634,-1.169,1.374
5.011,0.363,-0.630,-1.112,1.329
5.021,0.368,-0.608,-1.063,1.278
5.031,0.374,-0.574,-1.025,1.233
5.041,0.393,-0.538,-0.998,1.200
5.051,0.410,-0.498,-0.985,1.177
5.061,0.399,-0.455,-0.969,1.142
5.071,0.378,-0.411,-0.957,1.108
5.081,0.335,-0.367,-0.934,1.058
5.091,0.282,-0.324,-0.905,1.002
5.101,0.240,-0.293,-0.886,0.963
5.111,0.219,-0.267,-0.863,0.930
5.121,0.217,-0.245,-0.842,0.903
5.131,0.237,-0.231,-0.808,0.873
5.141,0.278,-0.228,-0.750,0.831
5.151,0.315,-0.230,-0.679,0.783
5.161,0.348,-0.236,-0.613,0.743
5.171,0.383,-0.242,-0.562,0.722
5.181,0.411,-0.251,-0.513,0.704
5.191,0.417,-0.255,-0.456,0.669
5.201,0.414,-0.257,-0.409,0.636
5.211,0.408,-0.259,-0.377,0.614
5.221,0.417,-0.266,-0.354,0.608
5.231,0.433,-0.275,-0.327,0.608
5.241,0.453,-0.281,-0.295,0.609
5.251,0.469,-0.294,-0.262,0.612
5.261,0.472,-0.306,-0.234,0.609
5.271,0.463,-0.315,-0.210,0.598
5.281,0.453,-0.325,-0.193,0.589
5.291,0.445,-0.334,-0.183,0.586
5.301,0.453,-0.336,-0.178,0.591
5.311,0.476,-0.321,-0.168,0.599
5.321,0.490,-0.300,-0.149,0.594
5.331,0.507,-0.292,-0.141,0.602
5.341,0.531,-0.273,-0.157,0.618
5.350,0.549,-0.250,-0.208,0.639
5.361,0.568,-0.224,-0.290,0.676
5.370,0.589,-0.193,-0.379,0.726
5.381,0.611,-0.170,-0.447,0.777
5.390,0.636,-0.153,-0.504,0.826
5.400,0.657,-0.164,-0.588,0.897
5.411,0.667,-0.178,-0.698,0.982
5.420,0.655,-0.199,-0.813,1.063
5.431,0.613,-0.217,-0.895,1.107
5.441,0.549,-0.246,-0.950,1.125
5.450,0.504,-0.296,-0.993,1.152
5.460,0.490,-0.355,-1.040,1.203
5.470,0.490,-0.414,-1.108,1.281
5.480,0.483,-0.474,-1.180,1.361
5.490,0.458,-0.519,-1.265,1.442
5.500,0.409,-0.534,-1.372,1.528
5.510,0.343,-0.554,-1.479,1.616
5.520,0.282,-0.572,-1.551,1.677
5.530,0.220,-0.597,-1.572,1.696
5.540,0.174,-0.637,-1.556,1.691
5.550,0.135,-0.679,-1.525,1.675
5.560,0.105,-0.725,-1.515,1.682
5.570,0.060,-0.756,-1.523,1.701
5.580,-0.000,-0.773,-1.525,1.710
5.590,-0.068,-0.794,-1.515,1.712
5.600,-0.157,-0.800,-1.479,1.689
5.610,-0.254,-0.801,-1.438,1.666
5.620,-0.335,-0.802,-1.398,1.646
5.630,-0.394,-0.803,-1.366,1.632
5.640,-0.436,-0.806,-1.331,1.616
5.650,-0.457,-0.811,-1.284,1.586
5.660,-0.445,-0.818,-1.226,1.540
5.670,-0.419,-0.808,-1.163,1.477
5.680,-0.402,-0.794,-1.104,1.418
5.690,-0.370,-0.771,-1.063,1.364
5.700,-0.320,-0.744,-1.044,1.321
5.710,-0.267,-0.711,-1.038,1.286
5.720,-0.243,-0.668,-1.040,1.260
5.730,-0.216,-0.639,-1.052,1.249
5.740,-0.172,-0.618,-1.075,1.252
5.750,-0.135,-0.609,-1.107,1.271
5.760,-0.103,-0.596,-1.133,1.284
5.770,-0.071,-0.590,-1.150,1.295
5.780,-0.031,-0.596,-1.171,1.314
5.790,0.002,-0.600,-1.198,1.340
5.800,0.014,-0.594,-1.230,1.366
5.810,0.018,-0.583,-1.263,1.391
5.820,0.024,-0.575,-1.297,1.418
5.830,0.030,-0.573,-1.325,1.444
5.840,0.045,-0.566,-1.349,1.464
5.850,0.079,-0.565,-1.343,1.460
5.860,0.140,-0.587,-1.299,1.432
5.870,0.220,-0.603,-1.243,1.399
5.880,0.281,-0.606,-1.207,1.379
5.890,0.307,-0.590,-1.176,1.351
5.900,0.293,-0.563,-1.138,1.303
5.909,0.267,-0.524,-1.087,1.236
5.920,0.234,-0.489,-1.047,1.179
5.930,0.222,-0.459,-1.027,1.146
5.940,0.227,-0.419,-1.017,1.123
5.949,0.224,-0.364,-1.003,1.090
5.960,0.232,-0.321,-0.997,1.072
5.969,0.282,-0.301,-0.995,1.077
5.980,0.354,-0.279,-0.982,1.080
5.990,0.413,-0.265,-0.963,1.080
5.999,0.444,-0.254,-0.908,1.042
6.009,0.470,-0.231,-0.829,0.981
6.019,0.483,-0.199,-0.761,0.923
6.029,0.474,-0.172,-0.713,0.873
6.039,0.481,-0.153,-0.677,0.845
6.049,0.511,-0.131,-0.663,0.847
6.059,0.533,-0.122,-0.656,0.854
6.069,0.545,-0.121,-0.625,0.838
6.079,0.547,-0.130,-0.567,0.799
6.089,0.543,-0.141,-0.502,0.753
6.099,0.531,-0.148,-0.447,0.710
6.109,0.522,-0.163,-0.389,0.671
6.119,0.508,-0.183,-0.330,0.633
6.129,0.497,-0.204,-0.274,0.603
6.139,0.487,-0.232,-0.232,0.587
6.149,0.487,-0.267,-0.203,0.591
6.159,0.493,-0.298,-0.184,0.605
6.169,0.504,-0.323,-0.172,0.623
6.179,0.528,-0.340,-0.157,0.648
6.189,0.552,-0.355,-0.147,0.673
6.199,0.556,-0.368,-0.141,0.682
6.209,0.547,-0.369,-0.120,0.670
6.219,0.522,-0.374,-0.095,0.649
6.229,0.514,-0.376,-0.099,0.645
6.239,0.529,-0.367,-0.147,0.660
6.249,0.578,-0.349,-0.236,0.715
6.259,0.629,-0.345,-0.341,0.794
