gFx,gFy,gFz
-0.08,0.099,-0.842
-0.111,0.141,-0.961
-0.124,0.193,-1.089
-0.131,0.244,-1.198
-0.135,0.262,-1.266
-0.114,0.271,-1.282
-0.096,0.269,-1.264
-0.076,0.255,-1.24
-0.046,0.252,-1.224
-0.019,0.248,-1.215
0.007,0.24,-1.205
0.041,0.24,-1.193
0.069,0.256,-1.189
0.092,0.282,-1.225
0.09,0.32,-1.334
0.067,0.362,-1.478
0.054,0.424,-1.607
0.041,0.48,-1.727
0.024,0.533,-1.822
0.004,0.556,-1.867
-0.015,0.563,-1.85
-0.034,0.542,-1.769
-0.05,0.511,-1.627
-0.065,0.472,-1.464
-0.059,0.418,-1.298
-0.054,0.354,-1.131
-0.048,0.295,-0.985
-0.038,0.249,-0.878
-0.038,0.221,-0.818
-0.038,0.204,-0.797
-0.027,0.199,-0.802
-0.014,0.191,-0.821
-0.004,0.185,-0.834
-0.001,0.171,-0.831
-0.001,0.153,-0.812
0.009,0.132,-0.794
0.021,0.103,-0.775
0.039,0.076,-0.755
0.05,0.051,-0.743
0.044,0.032,-0.738
0.031,0.019,-0.73
0.018,0.004,-0.706
0.013,-0.018,-0.666
0.01,-0.039,-0.614
-0.003,-0.065,-0.549
-0.019,-0.092,-0.489
-0.035,-0.111,-0.448
-0.054,-0.128,-0.429
-0.069,-0.141,-0.429
-0.078,-0.153,-0.444
-0.083,-0.162,-0.465
-0.085,-0.158,-0.501
-0.095,-0.143,-0.551
-0.109,-0.124,-0.593
-0.116,-0.098,-0.645
-0.102,-0.075,-0.704
-0.09,-0.049,-0.767
-0.107,-0.011,-0.831
-0.133,0.042,-0.921
-0.161,0.104,-1.036
-0.175,0.15,-1.14
-0.16,0.189,-1.21
-0.131,0.216,-1.245
-0.087,0.237,-1.252
-0.043,0.253,-1.248
-0.017,0.266,-1.24
-0.001,0.288,-1.251
0.013,0.308,-1.285
0.039,0.318,-1.314
0.088,0.318,-1.316
0.151,0.309,-1.299
0.197,0.309,-1.302
0.185,0.315,-1.339
0.145,0.346,-1.378
0.116,0.394,-1.435
0.091,0.431,-1.503
0.082,0.458,-1.55
0.094,0.467,-1.555
0.132,0.454,-1.506
0.183,0.424,-1.414
0.22,0.389,-1.31
0.256,0.351,-1.206
0.286,0.314,-1.11
0.292,0.279,-1.029
0.279,0.241,-0.968
0.256,0.211,-0.921
0.217,0.185,-0.881
0.171,0.157,-0.838
0.13,0.128,-0.789
0.093,0.095,-0.739
0.055,0.068,-0.69
0.014,0.044,-0.651
-0.025,0.017,-0.626
-0.05,-0.001,-0.612
-0.066,-0.021,-0.604
-0.076,-0.033,-0.603
-0.084,-0.039,-0.6
-0.104,-0.044,-0.599
-0.114,-0.05,-0.593
-0.113,-0.058,-0.577
-0.114,-0.07,-0.547
-0.109,-0.093,-0.509
-0.1,-0.112,-0.477
-0.089,-0.127,-0.465
-0.079,-0.134,-0.472
-0.076,-0.142,-0.518
-0.076,-0.129,-0.6
-0.082,-0.111,-0.684
-0.099,-0.112,-0.735
-0.095,-0.117,-0.756
-0.096,-0.119,-0.795
-0.094,-0.105,-0.894
-0.079,-0.068,-1.052
-0.066,-0.028,-1.19
-0.056,0.017,-1.282
-0.048,0.058,-1.327
-0.039,0.088,-1.345
-0.014,0.11,-1.345
0.033,0.128,-1.33
0.087,0.144,-1.308
0.132,0.158,-1.297
0.155,0.179,-1.307
0.161,0.21,-1.32
0.155,0.258,-1.357
0.138,0.292,-1.431
0.105,0.333,-1.52
0.05,0.373,-1.588
0.008,0.408,-1.613
-0.007,0.428,-1.59
-0.014,0.428,-1.541
-0.034,0.422,-1.485
-0.054,0.415,-1.422
-0.067,0.406,-1.353
-0.067,0.387,-1.282
-0.068,0.36,-1.211
-0.073,0.334,-1.144
-0.077,0.308,-1.092
-0.073,0.288,-1.067
-0.055,0.269,-1.061
-0.033,0.254,-1.049
-0.022,0.236,-1.019
-0.025,0.222,-0.992
-0.036,0.21,-0.969
-0.038,0.197,-0.953
-0.033,0.186,-0.934
-0.032,0.173,-0.913
-0.038,0.166,-0.889
-0.045,0.156,-0.874
-0.044,0.143,-0.866
-0.032,0.13,-0.854
-0.036,0.12,-0.824
-0.043,0.109,-0.774
-0.034,0.092,-0.721
-0.017,0.062,-0.659
0.008,0.035,-0.596
0.025,0.009,-0.546
0.03,-0.01,-0.509
0.023,-0.015,-0.517
0.006,-0.013,-0.563
-0.005,0.001,-0.601
-0.027,0.021,-0.664
-0.05,0.061,-0.78
-0.061,0.104,-0.893
-0.077,0.12,-0.955
-0.075,0.118,-0.922
-0.061,0.1,-0.849
-0.042,0.08,-0.818
-0.01,0.074,-0.846
0.024,0.088,-0.899
0.051,0.131,-0.964
0.049,0.18,-1.039
0.022,0.23,-1.089
-0.01,0.261,-1.109
-0.024,0.26,-1.096
-0.039,0.248,-1.057
-0.059,0.222,-1.011
-0.07,0.198,-0.978
-0.058,0.182,-0.957
-0.018,0.177,-0.941
0.043,0.181,-0.938
0.099,0.194,-0.964
0.112,0.225,-1.02
0.078,0.279,-1.14
0.011,0.35,-1.31
-0.065,0.427,-1.509
-0.151,0.441,-1.658
-0.173,0.446,-1.679
-0.146,0.405,-1.553
-0.097,0.337,-1.367
-0.023,0.267,-1.197
0.053,0.206,-1.062
0.118,0.17,-0.994
0.147,0.157,-0.985
0.165,0.172,-1.039
0.166,0.186,-1.105
0.146,0.196,-1.133
0.111,0.198,-1.129
0.068,0.189,-1.077
0.032,0.176,-1.018
-0.004,0.151,-0.961
-0.041,0.129,-0.883
-0.073,0.108,-0.816
-0.108,0.087,-0.757
-0.134,0.074,-0.7
-0.159,0.059,-0.646
-0.175,0.041,-0.591
-0.173,0.016,-0.543
-0.154,-0.009,-0.497
-0.141,-0.034,-0.454
-0.134,-0.059,-0.417
-0.132,-0.074,-0.39
-0.134,-0.089,-0.376
-0.126,-0.098,-0.386
-0.136,-0.092,-0.423
-0.158,-0.077,-0.489
-0.168,-0.056,-0.563
-0.172,-0.037,-0.645
-0.185,-0.017,-0.715
-0.192,0.016,-0.797
-0.216,0.052,-0.918
-0.233,0.089,-1.039
-0.234,0.13,-1.147
-0.239,0.164,-1.236
-0.249,0.197,-1.318
-0.252,0.228,-1.39
-0.246,0.25,-1.436
-0.234,0.263,-1.451
-0.214,0.269,-1.436
-0.194,0.268,-1.413
-0.176,0.27,-1.404
-0.162,0.266,-1.409
-0.154,0.246,-1.389
-0.141,0.22,-1.33
-0.117,0.196,-1.278
-0.107,0.188,-1.254
-0.11,0.191,-1.267
-0.111,0.206,-1.297
-0.124,0.231,-1.317
-0.145,0.254,-1.31
-0.167,0.287,-1.288
-0.203,0.302,-1.261
-0.225,0.302,-1.211
-0.232,0.298,-1.148
-0.227,0.281,-1.077
-0.207,0.262,-1.001
-0.196,0.232,-0.935
-0.171,0.208,-0.881
-0.134,0.183,-0.857
-0.094,0.177,-0.878
-0.066,0.196,-0.962
-0.054,0.227,-1.055
-0.055,0.279,-1.149
-0.076,0.324,-1.221
-0.096,0.35,-1.243
-0.093,0.35,-1.234
-0.07,0.334,-1.205
-0.046,0.307,-1.154
-0.031,0.28,-1.09
-0.023,0.249,-1.008
-0.014,0.214,-0.905
-0.008,0.18,-0.798
0.006,0.144,-0.707
0.024,0.105,-0.624
0.042,0.073,-0.55
0.049,0.032,-0.486
0.058,0.006,-0.436
0.071,-0.024,-0.394
0.071,-0.063,-0.364
0.066,-0.078,-0.337
0.058,-0.109,-0.309
0.057,-0.135,-0.288
0.059,-0.154,-0.292
0.057,-0.171,-0.312
0.076,-0.174,-0.359
0.078,-0.175,-0.442
0.041,-0.155,-0.518
0.01,-0.091,-0.639
-0.045,-0.023,-0.823
-0.092,0.042,-0.995
-0.115,0.084,-1.103
-0.104,0.111,-1.137
-0.068,0.127,-1.149
-0.038,0.113,-1.155
-0.004,0.1,-1.136
0.006,0.093,-1.108
-0.03,0.094,-1.106
-0.067,0.104,-1.137
-0.077,0.118,-1.192
-0.057,0.144,-1.246
-0.017,0.185,-1.311
0.004,0.229,-1.393
-0.005,0.278,-1.489
-0.046,0.337,-1.592
-0.123,0.394,-1.69
-0.192,0.426,-1.752
-0.219,0.426,-1.745
-0.193,0.393,-1.65
-0.148,0.334,-1.493
-0.102,0.284,-1.343
-0.046,0.233,-1.226
0.019,0.19,-1.138
0.074,0.167,-1.085
0.103,0.163,-1.068
0.112,0.169,-1.08
0.112,0.182,-1.085
0.099,0.189,-1.084
0.09,0.179,-1.066
0.082,0.163,-1.006
0.051,0.135,-0.909
0.011,0.111,-0.809
-0.026,0.093,-0.738
-0.059,0.073,-0.686
-0.089,0.056,-0.654
-0.117,0.045,-0.63
-0.139,0.034,-0.606
-0.161,0.021,-0.581
-0.168,0.006,-0.554
-0.169,-0.016,-0.529
-0.165,-0.028,-0.509
-0.163,-0.044,-0.495
-0.164,-0.052,-0.499
-0.167,-0.055,-0.52
-0.173,-0.044,-0.568
-0.18,-0.029,-0.641
-0.176,-0.019,-0.72
-0.161,-0.01,-0.786
-0.174,-0.002,-0.809
-0.195,0.011,-0.818
-0.21,0.022,-0.85
-0.208,0.039,-0.891
-0.194,0.055,-0.933
-0.182,0.079,-0.985
-0.172,0.101,-1.043
-0.155,0.116,-1.09
-0.143,0.134,-1.114
-0.133,0.158,-1.143
-0.127,0.178,-1.193
-0.12,0.199,-1.24
-0.108,0.213,-1.262
-0.091,0.218,-1.248
-0.07,0.21,-1.221
-0.038,0.185,-1.195
0.002,0.165,-1.155
0.051,0.15,-1.097
0.109,0.142,-1.06
0.114,0.17,-1.123
0.046,0.237,-1.278
-0.051,0.359,-1.514
-0.14,0.486,-1.755
-0.191,0.559,-1.866
-0.224,0.549,-1.805
-0.22,0.482,-1.583
-0.182,0.404,-1.345
-0.144,0.314,-1.154
-0.123,0.246,-1.023
-0.129,0.211,-0.954
-0.149,0.206,-0.943
-0.179,0.231,-0.994
-0.193,0.269,-1.079
-0.177,0.298,-1.137
-0.151,0.311,-1.15
-0.132,0.31,-1.146
-0.112,0.298,-1.135
-0.088,0.282,-1.126
-0.068,0.26,-1.101
-0.054,0.233,-1.058
-0.035,0.202,-1.001
-0.01,0.167,-0.93
0.013,0.126,-0.846
0.046,0.089,-0.758
0.072,0.048,-0.682
0.087,0.016,-0.615
0.09,0.001,-0.557
0.077,-0.015,-0.541
0.068,-0.021,-0.554
0.061,-0.023,-0.571
0.052,-0.017,-0.602
0.034,0,-0.662
-0.003,0.019,-0.712
-0.033,0.028,-0.737
-0.048,0.02,-0.739
-0.034,0.004,-0.708
-0.014,-0.026,-0.651
0.004,-0.061,-0.588
0.003,-0.083,-0.542
-0.016,-0.087,-0.531
-0.045,-0.082,-0.552
-0.061,-0.056,-0.598
-0.08,-0.03,-0.675
-0.089,-0.005,-0.739
-0.085,0.011,-0.765
-0.061,0.011,-0.741
-0.025,-0.002,-0.676
0.022,-0.014,-0.642
0.087,-0.031,-0.64
0.17,-0.009,-0.73
0.197,0.067,-0.944
0.14,0.221,-1.218
0.011,0.4,-1.534
-0.103,0.527,-1.766
-0.153,0.59,-1.868
-0.143,0.583,-1.84
-0.068,0.529,-1.681
0.04,0.466,-1.5
0.108,0.404,-1.355
0.133,0.38,-1.271
0.149,0.384,-1.232
0.178,0.392,-1.226
0.214,0.394,-1.207
0.242,0.386,-1.183
0.248,0.37,-1.173
0.235,0.344,-1.143
0.199,0.316,-1.097
0.148,0.295,-1.045
0.085,0.276,-0.986
0.026,0.25,-0.926
-0.011,0.217,-0.866
-0.029,0.185,-0.818
-0.041,0.151,-0.782
-0.049,0.129,-0.751
-0.064,0.106,-0.735
-0.076,0.084,-0.721
-0.077,0.063,-0.704
-0.076,0.047,-0.694
-0.089,0.036,-0.691
-0.097,0.018,-0.685
-0.085,0.002,-0.674
-0.07,-0.019,-0.659
-0.059,-0.035,-0.641
-0.045,-0.038,-0.626
-0.027,-0.038,-0.63
-0.008,-0.028,-0.658
-0.001,-0.001,-0.711
-0.016,0.027,-0.767
-0.027,0.055,-0.809
-0.021,0.078,-0.847
-0.012,0.097,-0.901
0,0.125,-0.987
0.003,0.16,-1.091
0.009,0.187,-1.168
0.023,0.205,-1.215
0.022,0.212,-1.245
0.012,0.222,-1.264
0.003,0.234,-1.294
-0.006,0.241,-1.333
-0.005,0.234,-1.347
0.016,0.225,-1.318
0.039,0.21,-1.265
0.067,0.188,-1.224
0.094,0.169,-1.195
0.125,0.159,-1.176
0.159,0.157,-1.156
0.181,0.165,-1.161
0.172,0.199,-1.249
0.128,0.254,-1.382
0.071,0.35,-1.55
-0.003,0.446,-1.716
-0.079,0.493,-1.795
-0.137,0.506,-1.756
-0.155,0.47,-1.602
-0.125,0.427,-1.406
-0.106,0.367,-1.217
-0.1,0.312,-1.051
-0.103,0.275,-0.937
-0.108,0.265,-0.897
-0.111,0.281,-0.929
-0.104,0.309,-1.002
-0.074,0.326,-1.06
-0.044,0.323,-1.059
-0.022,0.299,-1.008
-0.004,0.268,-0.92
0.011,0.229,-0.835
0.029,0.189,-0.775
0.043,0.155,-0.73
0.047,0.122,-0.687
0.052,0.097,-0.649
0.049,0.069,-0.619
0.033,0.05,-0.582
0.02,0.035,-0.548
0.013,0.016,-0.52
0.01,0,-0.496
-0.006,-0.018,-0.469
-0.015,-0.035,-0.448
-0.007,-0.049,-0.445
0.001,-0.053,-0.47
-0.007,-0.053,-0.504
-0.008,-0.056,-0.53
0.017,-0.059,-0.562
0.03,-0.054,-0.589
0.024,-0.026,-0.639
0.017,0.015,-0.729
0.018,0.06,-0.836
0.001,0.109,-0.936
-0.027,0.155,-1.036
-0.033,0.187,-1.116
-0.009,0.201,-1.151
0.026,0.206,-1.153
0.063,0.203,-1.135
0.088,0.2,-1.101
0.088,0.193,-1.06
0.085,0.181,-1.009
0.075,0.165,-0.98
0.062,0.161,-1.004
0.068,0.165,-1.063
0.109,0.182,-1.105
0.159,0.196,-1.121
0.194,0.22,-1.143
0.192,0.269,-1.225
0.149,0.371,-1.373
0.086,0.52,-1.629
0.029,0.624,-1.866
0.015,0.669,-1.943
0.036,0.635,-1.857
0.101,0.557,-1.647
0.173,0.468,-1.417
0.226,0.392,-1.236
0.262,0.328,-1.101
0.274,0.284,-1.02
0.259,0.25,-0.979
0.224,0.219,-0.965
0.189,0.192,-0.952
0.148,0.162,-0.919
0.104,0.129,-0.86
0.067,0.09,-0.793
0.03,0.051,-0.73
-0.001,0.018,-0.682
-0.036,-0.008,-0.653
-0.078,-0.02,-0.634
-0.116,-0.027,-0.632
-0.144,-0.031,-0.644
-0.167,-0.028,-0.666
-0.191,-0.028,-0.687
-0.21,-0.036,-0.699
-0.213,-0.048,-0.683
-0.2,-0.064,-0.658
-0.185,-0.08,-0.642
-0.188,-0.087,-0.62
-0.19,-0.085,-0.597
-0.184,-0.079,-0.58
-0.18,-0.064,-0.591
-0.177,-0.048,-0.641
-0.174,-0.022,-0.707
-0.171,-0.009,-0.764
-0.16,0.004,-0.804
-0.149,0.016,-0.856
-0.131,0.019,-0.898
-0.113,0.024,-0.912
-0.097,0.025,-0.932
-0.091,0.04,-0.983
-0.1,0.062,-1.042
-0.119,0.092,-1.097
-0.13,0.126,-1.154
-0.128,0.151,-1.198
-0.112,0.18,-1.23
-0.089,0.194,-1.24
-0.045,0.193,-1.23
0.02,0.197,-1.225
0.083,0.205,-1.25
0.117,0.219,-1.297
0.106,0.244,-1.377
0.068,0.3,-1.512
0.028,0.348,-1.636
0.007,0.378,-1.684
-0.014,0.388,-1.668
-0.057,0.373,-1.62
-0.109,0.359,-1.553
-0.15,0.339,-1.465
-0.178,0.323,-1.367
-0.182,0.303,-1.253
-0.178,0.273,-1.138
-0.177,0.243,-1.043
-0.177,0.221,-0.976
-0.173,0.221,-0.942
-0.165,0.234,-0.946
-0.138,0.246,-0.971
-0.098,0.248,-0.974
-0.072,0.248,-0.958
-0.064,0.247,-0.949
-0.055,0.243,-0.935
-0.042,0.234,-0.918
-0.032,0.22,-0.891
-0.022,0.204,-0.847
-0.01,0.183,-0.79
0,0.166,-0.74
0.004,0.148,-0.708
0.012,0.133,-0.678
0.027,0.115,-0.643
0.03,0.094,-0.605
0.036,0.078,-0.559
0.042,0.058,-0.525
0.038,0.035,-0.5
0.039,0.014,-0.472
0.045,-0.005,-0.449
0.051,-0.02,-0.437
0.051,-0.027,-0.433
0.044,-0.031,-0.465
0.056,-0.022,-0.52
0.063,0.003,-0.585
0.045,0.033,-0.635
0.021,0.069,-0.697
0.002,0.112,-0.802
-0.021,0.148,-0.91
-0.017,0.172,-0.968
0.007,0.178,-0.985
0.038,0.18,-0.981
0.074,0.17,-0.953
0.123,0.159,-0.921
0.162,0.17,-0.913
0.185,0.181,-0.956
0.201,0.201,-1.04
0.2,0.233,-1.146
0.216,0.274,-1.252
0.275,0.305,-1.302
0.326,0.316,-1.324
0.3,0.335,-1.379
0.228,0.372,-1.442
0.152,0.427,-1.498
0.062,0.476,-1.572
-0.004,0.516,-1.64
-0.03,0.526,-1.65
-0.016,0.501,-1.583
0.019,0.463,-1.46
0.051,0.406,-1.315
0.08,0.354,-1.195
0.111,0.317,-1.111
0.129,0.301,-1.073
0.122,0.295,-1.074
0.1,0.289,-1.072
0.074,0.269,-1.046
0.047,0.228,-1.004
0.031,0.177,-0.945
0.017,0.14,-0.875
-0.015,0.111,-0.822
-0.049,0.095,-0.785
-0.093,0.083,-0.759
-0.136,0.078,-0.74
-0.171,0.076,-0.725
-0.201,0.064,-0.719
-0.216,0.056,-0.7
-0.222,0.042,-0.677
-0.217,0.022,-0.647
-0.198,0.002,-0.608
-0.177,-0.023,-0.577
-0.161,-0.04,-0.547
-0.151,-0.047,-0.542
-0.14,-0.036,-0.578
-0.139,-0.019,-0.642
-0.135,0.001,-0.704
-0.136,0.023,-0.759
-0.144,0.054,-0.839
-0.145,0.079,-0.919
-0.137,0.083,-0.943
-0.116,0.079,-0.939
-0.102,0.068,-0.939
-0.103,0.06,-0.947
-0.111,0.058,-0.967
-0.121,0.064,-0.996
-0.127,0.072,-1.019
-0.128,0.078,-1.034
-0.128,0.093,-1.063
-0.128,0.118,-1.115
-0.116,0.134,-1.159
-0.098,0.136,-1.161
-0.073,0.127,-1.152
-0.043,0.111,-1.149
-0.006,0.088,-1.14
0.079,0.055,-1.123
0.171,0.018,-1.137
0.211,0.022,-1.247
0.2,0.099,-1.411
0.141,0.28,-1.622
0.031,0.433,-1.823
-0.051,0.51,-1.912
-0.068,0.529,-1.87
-0.033,0.495,-1.738
0.006,0.434,-1.544
0.027,0.377,-1.35
0.017,0.323,-1.186
-0.004,0.283,-1.066
-0.018,0.256,-1.001
-0.019,0.245,-0.979
-0.008,0.247,-0.978
-0.009,0.243,-0.978
-0.017,0.239,-0.961
-0.028,0.236,-0.947
-0.039,0.229,-0.932
-0.043,0.224,-0.926
-0.055,0.217,-0.922
-0.068,0.208,-0.91
-0.073,0.195,-0.878
-0.071,0.174,-0.823
-0.066,0.146,-0.75
-0.058,0.122,-0.693
-0.044,0.099,-0.653
-0.03,0.075,-0.609
-0.02,0.057,-0.573
-0.013,0.04,-0.543
-0.007,0.028,-0.522
0.001,0.011,-0.509
0.014,-0.005,-0.506
0.03,-0.011,-0.526
0.043,-0.012,-0.556
0.044,-0.003,-0.585
0.032,0.011,-0.613
0.024,0.035,-0.65
0.019,0.062,-0.712
0.022,0.087,-0.787
0.021,0.115,-0.857
0.011,0.147,-0.92
-0.009,0.173,-0.983
-0.02,0.196,-1.027
-0.023,0.211,-1.054
-0.018,0.214,-1.064
0.002,0.209,-1.035
0.027,0.196,-0.983
0.048,0.181,-0.947
0.063,0.168,-0.922
0.083,0.169,-0.911
0.116,0.186,-0.919
0.143,0.222,-0.969
0.152,0.272,-1.067
0.132,0.343,-1.207
0.076,0.429,-1.365
0.01,0.528,-1.562
-0.057,0.643,-1.782
-0.126,0.73,-1.96
-0.154,0.765,-2.022
-0.113,0.755,-1.957
-0.022,0.699,-1.794
0.068,0.629,-1.603
0.138,0.551,-1.429
0.195,0.473,-1.267
0.22,0.403,-1.133
0.218,0.339,-1.03
0.195,0.287,-0.946
0.165,0.251,-0.885
0.124,0.222,-0.837
0.081,0.193,-0.795
0.037,0.164,-0.744
0.001,0.13,-0.71
-0.033,0.108,-0.677
-0.049,0.095,-0.666
-0.066,0.059,-0.662
-0.061,0.048,-0.641
-0.074,0.022,-0.618
-0.08,0.005,-0.598
-0.078,-0.011,-0.588
-0.079,-0.031,-0.593
-0.087,-0.045,-0.599
-0.103,-0.059,-0.593
-0.112,-0.07,-0.59
-0.106,-0.074,-0.597
-0.103,-0.078,-0.61
-0.098,-0.08,-0.609
-0.089,-0.081,-0.599
-0.083,-0.077,-0.599
-0.076,-0.065,-0.622
-0.081,-0.048,-0.672
-0.096,-0.021,-0.731
-0.116,0.011,-0.802
-0.14,0.063,-0.909
-0.165,0.111,-1.048
-0.171,0.15,-1.164
-0.169,0.171,-1.213
-0.162,0.176,-1.216
-0.144,0.172,-1.208
-0.117,0.173,-1.206
-0.096,0.175,-1.208
-0.071,0.188,-1.222
-0.056,0.211,-1.26
-0.041,0.231,-1.311
-0.033,0.261,-1.373
-0.027,0.288,-1.448
-0.005,0.314,-1.483
0.016,0.318,-1.471
0.028,0.309,-1.412
0.034,0.308,-1.373
0.018,0.324,-1.42
-0.013,0.357,-1.483
-0.043,0.382,-1.482
-0.051,0.391,-1.434
-0.053,0.382,-1.323
-0.054,0.364,-1.201
-0.043,0.332,-1.098
-0.018,0.3,-1.016
0.016,0.28,-0.949
0.036,0.273,-0.899
0.044,0.269,-0.895
0.054,0.273,-0.934
0.061,0.275,-0.969
0.057,0.268,-0.977
0.049,0.256,-0.976
0.044,0.24,-0.974
0.042,0.22,-0.971
0.045,0.203,-0.962
0.044,0.191,-0.945
0.032,0.181,-0.916
0.022,0.171,-0.89
0.015,0.161,-0.87
0.004,0.146,-0.837
-0.002,0.121,-0.79
0.002,0.09,-0.748
0.016,0.058,-0.702
0.032,0.026,-0.649
0.053,-0.006,-0.598
0.07,-0.042,-0.551
0.076,-0.062,-0.527
0.065,-0.072,-0.531
0.051,-0.073,-0.557
0.034,-0.067,-0.607
0.015,-0.065,-0.656
0.009,-0.057,-0.699
-0.003,-0.059,-0.732
-0.008,-0.056,-0.755
-0.013,-0.057,-0.791
-0.009,-0.051,-0.827
-0.008,-0.032,-0.877
-0.017,-0.011,-0.933
-0.024,0.021,-0.969
-0.026,0.049,-1.008
-0.025,0.073,-1.04
-0.031,0.094,-1.057
-0.035,0.111,-1.05
-0.037,0.122,-1.008
-0.029,0.129,-0.977
-0.01,0.129,-0.957
0.019,0.148,-0.946
0.053,0.174,-0.942
0.087,0.199,-0.957
0.13,0.226,-1.034
0.179,0.266,-1.165
0.191,0.306,-1.315
0.17,0.357,-1.419
0.123,0.421,-1.479
0.052,0.487,-1.567
0,0.537,-1.656
-0.014,0.559,-1.671
-0.007,0.541,-1.616
0.02,0.503,-1.499
0.052,0.457,-1.354
0.083,0.416,-1.216
0.112,0.381,-1.103
0.132,0.362,-1.028
0.132,0.351,-0.999
0.123,0.336,-1.005
0.114,0.317,-1.012
0.103,0.29,-1.001
0.091,0.254,-0.96
0.08,0.218,-0.902
0.064,0.182,-0.838
0.044,0.153,-0.782
0.02,0.128,-0.739
0.003,0.114,-0.708
-0.015,0.096,-0.716
-0.034,0.099,-0.737
-0.065,0.095,-0.745
-0.085,0.09,-0.765
-0.113,0.092,-0.788
-0.139,0.086,-0.804
-0.154,0.084,-0.799
-0.15,0.078,-0.786
-0.133,0.078,-0.766
-0.113,0.073,-0.738
-0.095,0.071,-0.728
-0.086,0.077,-0.758
-0.088,0.095,-0.819
-0.088,0.115,-0.883
-0.092,0.138,-0.918
-0.102,0.148,-0.935
-0.101,0.147,-0.928
-0.091,0.153,-0.941
-0.093,0.173,-0.987
-0.105,0.195,-1.025
-0.11,0.208,-1.062
-0.104,0.223,-1.092
-0.117,0.236,-1.127
-0.139,0.256,-1.171
-0.163,0.281,-1.21
-0.171,0.297,-1.244
-0.155,0.3,-1.241
-0.124,0.294,-1.21
-0.08,0.276,-1.161
-0.034,0.252,-1.1
0.022,0.229,-1.047
0.069,0.219,-1.029
0.087,0.215,-1.061
0.082,0.244,-1.145
0.075,0.292,-1.232
0.063,0.337,-1.298
0.035,0.383,-1.348
0.001,0.417,-1.355
-0.041,0.424,-1.296
-0.072,0.402,-1.195
-0.079,0.378,-1.105
-0.094,0.351,-1.03
-0.116,0.334,-0.974
-0.143,0.328,-0.943
-0.166,0.328,-0.933
-0.179,0.327,-0.946
-0.189,0.331,-0.967
-0.199,0.331,-0.977
-0.202,0.319,-0.964
-0.19,0.302,-0.937
-0.185,0.283,-0.908
-0.184,0.264,-0.87
-0.19,0.244,-0.829
-0.191,0.224,-0.802
-0.181,0.203,-0.786
-0.178,0.189,-0.767
-0.186,0.178,-0.748
-0.181,0.162,-0.724
-0.164,0.148,-0.705
-0.155,0.134,-0.703
-0.156,0.114,-0.688
-0.153,0.087,-0.664
-0.152,0.054,-0.653
-0.153,0.021,-0.644
-0.142,-0.004,-0.646
-0.133,-0.029,-0.666
-0.124,-0.042,-0.681
-0.123,-0.059,-0.685
-0.126,-0.064,-0.702
-0.14,-0.057,-0.725
-0.147,-0.052,-0.747
-0.134,-0.04,-0.794
-0.126,-0.009,-0.857
-0.125,0.042,-0.926
-0.116,0.103,-0.995
-0.106,0.161,-1.064
-0.104,0.202,-1.127
-0.096,0.229,-1.161
-0.086,0.236,-1.162
-0.08,0.233,-1.132
-0.08,0.221,-1.08
-0.076,0.21,-1.033
-0.071,0.206,-1.013
-0.069,0.209,-1.016
-0.074,0.218,-1.015
-0.08,0.226,-1.006
-0.071,0.226,-0.995
-0.041,0.222,-0.983
0.004,0.215,-0.99
0.063,0.206,-1.006
0.094,0.23,-1.079
0.067,0.287,-1.216
0.02,0.373,-1.369
-0.032,0.479,-1.572
-0.093,0.553,-1.724
-0.133,0.579,-1.753
-0.148,0.561,-1.653
-0.133,0.515,-1.492
-0.097,0.462,-1.359
-0.059,0.417,-1.253
-0.026,0.386,-1.174
0.006,0.362,-1.106
0.034,0.348,-1.052
0.067,0.325,-1.003
0.106,0.291,-0.941
0.147,0.253,-0.868
0.181,0.207,-0.785
0.212,0.16,-0.698
0.238,0.122,-0.618
0.252,0.087,-0.565
0.249,0.069,-0.551
0.23,0.074,-0.577
0.2,0.09,-0.624
0.171,0.115,-0.654
0.133,0.138,-0.682
0.095,0.16,-0.736
0.069,0.18,-0.812
0.049,0.194,-0.885
0.038,0.2,-0.934
0.036,0.193,-0.949
0.025,0.175,-0.918
0.016,0.163,-0.888
0.012,0.145,-0.885
0.014,0.13,-0.877
0.007,0.119,-0.861
-0.008,0.111,-0.847
-0.022,0.102,-0.836
-0.032,0.092,-0.829
-0.034,0.082,-0.819
-0.032,0.074,-0.821
-0.031,0.072,-0.848
-0.029,0.075,-0.881
-0.033,0.08,-0.9
-0.049,0.089,-0.925
-0.07,0.097,-0.951
-0.084,0.105,-0.972
-0.107,0.11,-0.996
-0.138,0.116,-1.011
-0.161,0.119,-1.023
-0.168,0.117,-1.029
-0.169,0.113,-1.028
-0.165,0.111,-1.032
-0.16,0.114,-1.045
-0.156,0.124,-1.067
-0.154,0.135,-1.091
-0.149,0.147,-1.112
-0.136,0.153,-1.123
-0.117,0.153,-1.116
-0.092,0.141,-1.092
-0.06,0.121,-1.054
-0.024,0.105,-1.013
0.02,0.106,-1.009
0.049,0.121,-1.044
0.055,0.147,-1.083
0.067,0.182,-1.138
0.078,0.218,-1.179
0.073,0.238,-1.196
0.057,0.258,-1.193
0.021,0.261,-1.179
-0.023,0.262,-1.148
-0.062,0.254,-1.104
-0.085,0.232,-1.047
-0.102,0.211,-0.97
