time,gFx,gFy,gFz,gFTotal
1.996,-0.337,-0.398,-1.049,1.172
2.006,-0.384,-0.366,-1.075,1.198
2.016,-0.371,-0.334,-1.080,1.190
2.026,-0.286,-0.298,-1.088,1.164
2.036,-0.216,-0.239,-1.151,1.195
2.046,-0.184,-0.176,-1.252,1.278
2.056,-0.172,-0.106,-1.352,1.367
2.066,-0.179,-0.097,-1.403,1.418
2.076,-0.205,-0.090,-1.419,1.437
2.086,-0.205,-0.072,-1.386,1.403
2.096,-0.181,-0.046,-1.322,1.335
2.106,-0.152,-0.033,-1.247,1.256
2.116,-0.109,-0.004,-1.199,1.204
2.126,-0.063,0.025,-1.156,1.158
2.136,-0.046,0.062,-1.133,1.135
2.146,-0.076,0.132,-1.148,1.158
2.156,-0.097,0.169,-1.102,1.119
2.166,-0.082,0.157,-1.014,1.030
2.176,-0.057,0.136,-0.958,0.969
2.186,-0.054,0.112,-0.942,0.951
2.196,-0.079,0.110,-0.958,0.968
2.206,-0.131,0.132,-0.976,0.993
2.216,-0.148,0.140,-0.966,0.987
2.226,-0.158,0.173,-0.983,1.010
2.236,-0.236,0.258,-1.011,1.070
2.246,-0.253,0.275,-0.921,0.994
2.256,-0.235,0.262,-0.824,0.896
2.266,-0.239,0.264,-0.780,0.857
2.276,-0.204,0.267,-0.768,0.838
2.286,-0.180,0.258,-0.793,0.853
2.296,-0.175,0.267,-0.809,0.870
2.306,-0.160,0.283,-0.795,0.859
2.316,-0.173,0.286,-0.779,0.848
2.326,-0.184,0.266,-0.747,0.814
2.336,-0.208,0.268,-0.758,0.830
2.346,-0.226,0.271,-0.802,0.877
2.356,-0.168,0.239,-0.825,0.875
2.366,-0.100,0.227,-0.845,0.881
2.376,-0.054,0.240,-0.837,0.872
2.386,-0.031,0.234,-0.808,0.842
2.396,-0.056,0.228,-0.802,0.835
2.406,-0.111,0.232,-0.815,0.855
2.416,-0.153,0.217,-0.814,0.857
2.426,-0.140,0.204,-0.802,0.839
2.436,-0.101,0.205,-0.776,0.809
2.446,-0.030,0.199,-0.734,0.761
2.456,-0.003,0.198,-0.734,0.761
2.466,-0.025,0.200,-0.788,0.813
2.476,-0.069,0.196,-0.846,0.872
2.485,-0.088,0.161,-0.882,0.901
2.496,-0.081,0.114,-0.908,0.918
2.506,-0.083,0.069,-0.938,0.945
2.516,-0.083,0.035,-0.962,0.966
2.526,-0.079,0.017,-0.982,0.985
2.535,-0.074,0.008,-1.004,1.006
2.545,-0.051,0.032,-1.004,1.005
2.556,-0.030,0.039,-0.979,0.980
2.566,-0.021,0.043,-0.965,0.966
2.576,-0.033,0.032,-0.979,0.980
2.585,-0.060,-0.027,-1.022,1.024
2.596,-0.091,-0.089,-1.084,1.092
2.605,-0.135,-0.146,-1.155,1.172
2.616,-0.181,-0.206,-1.226,1.257
2.625,-0.208,-0.247,-1.275,1.315
2.636,-0.197,-0.275,-1.269,1.313
2.645,-0.160,-0.291,-1.218,1.262
2.655,-0.117,-0.314,-1.153,1.201
2.665,-0.117,-0.333,-1.110,1.165
2.675,-0.145,-0.336,-1.093,1.153
2.685,-0.164,-0.340,-1.071,1.135
2.695,-0.181,-0.362,-1.037,1.113
2.705,-0.190,-0.403,-1.024,1.117
2.715,-0.201,-0.450,-1.026,1.138
2.725,-0.226,-0.502,-1.053,1.188
2.735,-0.247,-0.536,-1.076,1.227
2.745,-0.255,-0.560,-1.070,1.235
2.755,-0.261,-0.579,-1.044,1.222
2.765,-0.263,-0.590,-1.005,1.194
2.775,-0.252,-0.590,-0.967,1.161
2.785,-0.234,-0.580,-0.927,1.118
2.795,-0.219,-0.566,-0.888,1.076
2.805,-0.230,-0.561,-0.861,1.053
2.815,-0.241,-0.556,-0.845,1.040
2.825,-0.225,-0.548,-0.836,1.025
2.835,-0.220,-0.545,-0.836,1.022
2.845,-0.261,-0.515,-0.865,1.040
2.855,-0.297,-0.509,-0.888,1.066
2.865,-0.322,-0.547,-0.885,1.089
2.875,-0.357,-0.587,-0.929,1.156
2.885,-0.379,-0.613,-1.007,1.239
2.895,-0.383,-0.628,-1.066,1.295
2.905,-0.372,-0.616,-1.085,1.302
2.915,-0.360,-0.596,-1.060,1.268
2.925,-0.330,-0.570,-0.989,1.188
2.935,-0.292,-0.539,-0.912,1.099
2.945,-0.292,-0.538,-0.877,1.070
2.955,-0.308,-0.543,-0.886,1.083
2.965,-0.323,-0.530,-0.939,1.126
2.975,-0.373,-0.501,-1.024,1.199
2.985,-0.397,-0.505,-1.085,1.261
2.995,-0.368,-0.534,-1.106,1.282
3.005,-0.336,-0.535,-1.123,1.289
3.015,-0.311,-0.524,-1.127,1.281
3.025,-0.281,-0.490,-1.112,1.247
3.035,-0.251,-0.467,-1.101,1.222
3.045,-0.245,-0.445,-1.128,1.237
3.055,-0.260,-0.404,-1.196,1.289
3.065,-0.289,-0.364,-1.252,1.335
3.075,-0.308,-0.340,-1.266,1.346
3.085,-0.300,-0.339,-1.238,1.318
3.095,-0.273,-0.347,-1.184,1.264
3.105,-0.237,-0.340,-1.140,1.213
3.115,-0.196,-0.319,-1.119,1.179
3.125,-0.166,-0.290,-1.124,1.172
3.134,-0.149,-0.248,-1.143,1.179
3.144,-0.148,-0.209,-1.172,1.199
3.154,-0.155,-0.178,-1.182,1.206
3.164,-0.169,-0.148,-1.174,1.195
3.174,-0.180,-0.106,-1.178,1.196
3.184,-0.171,-0.106,-1.140,1.158
3.194,-0.162,-0.116,-1.106,1.124
3.204,-0.171,-0.082,-1.101,1.117
3.214,-0.168,-0.033,-1.070,1.084
3.224,-0.145,-0.027,-1.027,1.038
3.234,-0.154,-0.022,-1.013,1.025
3.244,-0.197,-0.012,-1.017,1.036
3.254,-0.246,0.010,-1.011,1.040
3.264,-0.286,0.055,-0.980,1.023
3.274,-0.300,0.108,-0.929,0.982
3.284,-0.293,0.131,-0.902,0.958
3.294,-0.253,0.088,-0.919,0.957
3.304,-0.188,0.042,-0.931,0.951
3.314,-0.147,0.070,-0.950,0.964
3.324,-0.125,0.137,-0.962,0.979
3.334,-0.108,0.199,-0.947,0.974
3.344,-0.108,0.254,-0.930,0.970
3.354,-0.130,0.300,-0.910,0.967
3.364,-0.145,0.311,-0.853,0.920
3.374,-0.150,0.308,-0.789,0.860
3.384,-0.143,0.332,-0.743,0.827
3.394,-0.100,0.339,-0.674,0.761
3.404,-0.052,0.334,-0.631,0.715
3.414,-0.009,0.333,-0.671,0.749
3.424,0.041,0.332,-0.739,0.812
3.434,0.088,0.323,-0.786,0.855
3.444,0.125,0.318,-0.830,0.897
3.454,0.138,0.322,-0.857,0.926
3.464,0.137,0.337,-0.870,0.943
3.474,0.116,0.352,-0.876,0.951
3.484,0.070,0.334,-0.867,0.932
3.494,0.020,0.290,-0.850,0.899
3.504,-0.016,0.261,-0.850,0.889
3.514,-0.035,0.239,-0.846,0.880
3.524,-0.026,0.241,-0.839,0.874
3.534,0.002,0.258,-0.836,0.875
3.544,0.022,0.258,-0.845,0.884
3.554,0.037,0.246,-0.877,0.912
3.564,0.045,0.230,-0.895,0.925
3.574,0.032,0.218,-0.914,0.940
3.584,-0.017,0.197,-0.973,0.993
3.594,-0.078,0.145,-1.029,1.042
3.604,-0.141,0.084,-1.074,1.086
3.614,-0.193,0.030,-1.109,1.126
3.624,-0.205,0.004,-1.110,1.129
3.634,-0.212,-0.007,-1.097,1.117
3.644,-0.185,-0.006,-1.075,1.091
3.654,-0.134,0.025,-1.031,1.040
3.664,-0.115,0.013,-1.001,1.008
3.674,-0.127,-0.059,-1.009,1.019
3.684,-0.171,-0.134,-1.039,1.061
3.694,-0.236,-0.205,-1.096,1.140
3.703,-0.296,-0.295,-1.145,1.219
3.713,-0.331,-0.389,-1.194,1.299
3.723,-0.331,-0.464,-1.242,1.366
3.733,-0.287,-0.497,-1.271,1.395
3.743,-0.221,-0.489,-1.270,1.379
3.753,-0.139,-0.446,-1.228,1.314
3.763,-0.069,-0.405,-1.152,1.223
3.773,-0.032,-0.397,-1.078,1.149
3.783,-0.017,-0.410,-0.998,1.079
3.793,-0.026,-0.430,-0.929,1.024
3.803,-0.055,-0.458,-0.888,1.000
3.813,-0.081,-0.492,-0.878,1.010
3.823,-0.095,-0.532,-0.907,1.056
3.833,-0.095,-0.554,-0.957,1.110
3.843,-0.082,-0.565,-0.998,1.150
3.853,-0.067,-0.563,-1.031,1.176
3.863,-0.050,-0.539,-1.037,1.170
3.873,-0.014,-0.499,-0.999,1.117
3.883,0.043,-0.444,-0.892,0.998
3.893,0.088,-0.404,-0.760,0.866
3.903,0.097,-0.386,-0.679,0.787
3.913,0.080,-0.389,-0.660,0.771
3.923,0.038,-0.406,-0.674,0.787
3.933,0.003,-0.438,-0.721,0.844
3.943,-0.030,-0.461,-0.809,0.931
3.953,-0.068,-0.462,-0.910,1.023
3.963,-0.079,-0.465,-0.968,1.077
3.973,-0.062,-0.458,-0.960,1.065
3.983,-0.051,-0.467,-0.938,1.049
3.993,-0.063,-0.514,-0.939,1.073
3.999,-0.086,-0.576,-0.957,1.120
4.009,-0.123,-0.629,-1.024,1.208
4.019,-0.161,-0.661,-1.123,1.312
4.029,-0.193,-0.664,-1.227,1.408
4.039,-0.228,-0.647,-1.307,1.476
4.049,-0.249,-0.622,-1.333,1.492
4.059,-0.241,-0.617,-1.333,1.489
4.069,-0.200,-0.633,-1.311,1.469
4.079,-0.137,-0.662,-1.275,1.443
4.089,-0.112,-0.671,-1.287,1.456
4.099,-0.123,-0.654,-1.329,1.486
4.109,-0.136,-0.625,-1.366,1.509
4.119,-0.144,-0.590,-1.390,1.517
4.129,-0.149,-0.561,-1.375,1.492
4.139,-0.160,-0.536,-1.347,1.458
4.149,-0.171,-0.504,-1.337,1.439
4.159,-0.174,-0.457,-1.328,1.415
4.169,-0.174,-0.415,-1.323,1.397
4.179,-0.193,-0.365,-1.311,1.375
4.189,-0.218,-0.294,-1.296,1.347
4.199,-0.241,-0.232,-1.265,1.308
4.209,-0.247,-0.193,-1.212,1.252
4.219,-0.248,-0.141,-1.166,1.200
4.229,-0.262,-0.102,-1.132,1.167
4.239,-0.283,-0.077,-1.089,1.128
4.249,-0.316,-0.039,-1.064,1.111
4.259,-0.350,-0.019,-1.067,1.123
4.269,-0.374,0.008,-1.067,1.131
4.279,-0.390,0.060,-1.067,1.138
4.289,-0.401,0.103,-1.058,1.136
4.299,-0.415,0.134,-1.039,1.127
4.309,-0.436,0.164,-1.033,1.133
4.319,-0.454,0.174,-1.019,1.129
4.329,-0.468,0.174,-1.014,1.131
4.339,-0.473,0.203,-1.014,1.137
4.349,-0.475,0.246,-1.029,1.160
4.359,-0.480,0.287,-1.030,1.172
4.368,-0.487,0.322,-1.039,1.192
4.379,-0.461,0.326,-1.042,1.185
4.392,-0.388,0.287,-1.011,1.121
4.402,-0.281,0.276,-0.955,1.033
4.412,-0.160,0.321,-0.920,0.988
4.422,-0.049,0.366,-0.888,0.961
4.432,0.035,0.396,-0.849,0.937
4.442,0.091,0.429,-0.810,0.921
4.452,0.137,0.431,-0.731,0.860
4.462,0.141,0.427,-0.627,0.771
4.472,0.072,0.440,-0.582,0.733
4.482,0.022,0.448,-0.573,0.728
4.492,-0.014,0.426,-0.569,0.711
4.502,-0.035,0.416,-0.565,0.703
4.512,-0.030,0.424,-0.582,0.721
4.522,-0.006,0.435,-0.595,0.737
4.532,0.019,0.452,-0.614,0.763
4.542,0.026,0.457,-0.628,0.777
4.552,0.036,0.440,-0.641,0.779
4.562,0.040,0.408,-0.664,0.780
4.572,0.036,0.368,-0.692,0.784
4.582,0.021,0.356,-0.712,0.796
4.592,-0.008,0.355,-0.724,0.806
4.602,-0.048,0.345,-0.742,0.820
4.612,-0.098,0.333,-0.780,0.854
4.622,-0.127,0.323,-0.827,0.897
4.632,-0.117,0.297,-0.882,0.938
4.642,-0.090,0.248,-0.917,0.954
4.652,-0.084,0.215,-0.953,0.980
4.662,-0.083,0.200,-0.986,1.009
4.672,-0.093,0.157,-0.988,1.005
4.682,-0.137,0.092,-0.969,0.983
4.692,-0.190,0.025,-0.980,0.998
4.702,-0.262,-0.039,-1.036,1.069
4.712,-0.354,-0.106,-1.103,1.163
4.722,-0.440,-0.143,-1.206,1.292
4.732,-0.463,-0.162,-1.242,1.335
4.742,-0.416,-0.193,-1.210,1.294
4.752,-0.363,-0.237,-1.195,1.271
4.762,-0.303,-0.292,-1.189,1.262
4.772,-0.195,-0.299,-1.157,1.210
4.782,-0.061,-0.291,-1.118,1.157
4.792,0.022,-0.332,-1.096,1.145
4.802,0.059,-0.402,-1.085,1.158
4.812,0.009,-0.361,-1.200,1.253
4.821,0.004,-0.365,-1.235,1.288
4.831,0.018,-0.444,-1.171,1.253
4.842,0.000,-0.466,-1.182,1.271
4.852,-0.025,-0.467,-1.194,1.283
4.861,-0.031,-0.478,-1.168,1.262
4.871,-0.053,-0.464,-1.149,1.240
4.881,-0.071,-0.432,-1.106,1.189
4.891,-0.067,-0.393,-1.028,1.103
4.901,-0.077,-0.377,-0.949,1.024
4.911,-0.090,-0.382,-0.902,0.984
4.921,-0.105,-0.410,-0.906,1.000
4.931,-0.121,-0.451,-0.934,1.045
4.941,-0.150,-0.472,-0.972,1.091
4.951,-0.174,-0.481,-1.001,1.124
4.961,-0.194,-0.483,-1.001,1.128
4.971,-0.232,-0.504,-0.950,1.100
4.981,-0.274,-0.530,-0.877,1.061
4.991,-0.285,-0.548,-0.826,1.032
5.001,-0.277,-0.585,-0.800,1.029
5.011,-0.272,-0.632,-0.794,1.051
5.021,-0.236,-0.657,-0.821,1.078
5.031,-0.204,-0.689,-0.871,1.129
5.041,-0.172,-0.737,-0.899,1.175
5.051,-0.149,-0.768,-0.954,1.233
5.061,-0.155,-0.790,-1.047,1.321
5.071,-0.130,-0.810,-1.129,1.396
5.081,-0.088,-0.823,-1.207,1.464
5.091,-0.043,-0.817,-1.304,1.539
5.101,0.008,-0.811,-1.406,1.623
5.111,0.050,-0.811,-1.491,1.698
5.121,0.058,-0.788,-1.555,1.744
5.131,0.044,-0.735,-1.581,1.744
5.141,0.030,-0.671,-1.539,1.679
5.151,-0.003,-0.610,-1.461,1.583
5.161,-0.050,-0.566,-1.401,1.511
5.171,-0.085,-0.535,-1.358,1.462
5.181,-0.124,-0.502,-1.330,1.427
5.191,-0.165,-0.442,-1.302,1.384
5.201,-0.191,-0.387,-1.268,1.339
5.211,-0.212,-0.363,-1.276,1.343
5.221,-0.224,-0.326,-1.302,1.361
5.231,-0.223,-0.288,-1.295,1.345
5.241,-0.247,-0.241,-1.276,1.322
5.251,-0.279,-0.185,-1.240,1.284
5.261,-0.308,-0.126,-1.189,1.235
5.271,-0.329,-0.077,-1.129,1.179
5.281,-0.344,-0.031,-1.080,1.134
5.291,-0.345,0.014,-1.040,1.096
5.301,-0.326,0.037,-1.015,1.066
5.311,-0.307,0.052,-1.029,1.075
5.321,-0.300,0.056,-1.073,1.115
5.331,-0.279,0.054,-1.097,1.134
5.341,-0.249,0.071,-1.111,1.141
5.351,-0.225,0.104,-1.103,1.130
5.361,-0.198,0.145,-1.065,1.093
5.370,-0.168,0.194,-1.018,1.050
5.381,-0.137,0.245,-0.962,1.002
5.390,-0.100,0.295,-0.937,0.988
5.400,-0.072,0.318,-0.905,0.962
5.411,-0.070,0.329,-0.896,0.957
5.420,-0.074,0.331,-0.905,0.966
5.430,-0.086,0.318,-0.875,0.935
5.440,-0.093,0.312,-0.824,0.886
5.450,-0.093,0.324,-0.788,0.857
5.460,-0.037,0.345,-0.737,0.814
5.470,0.025,0.356,-0.692,0.779
5.480,0.058,0.354,-0.676,0.765
5.490,0.100,0.348,-0.683,0.773
5.500,0.138,0.333,-0.717,0.802
5.510,0.119,0.324,-0.774,0.847
5.520,0.053,0.337,-0.834,0.901
5.530,0.001,0.354,-0.845,0.916
5.540,-0.023,0.347,-0.834,0.903
5.550,-0.053,0.333,-0.840,0.905
5.560,-0.097,0.302,-0.855,0.912
5.570,-0.103,0.274,-0.864,0.912
5.580,-0.063,0.290,-0.873,0.923
5.590,-0.012,0.341,-0.876,0.940
5.600,0.039,0.352,-0.852,0.923
5.610,0.079,0.323,-0.813,0.879
5.620,0.120,0.225,-0.742,0.785
5.630,0.106,0.251,-0.802,0.847
5.640,0.066,0.306,-0.873,0.927
5.650,0.076,0.266,-0.854,0.898
5.660,-0.001,0.200,-0.866,0.889
5.670,-0.081,0.115,-0.878,0.889
5.680,-0.088,0.069,-0.849,0.856
5.690,-0.038,0.102,-0.814,0.821
5.700,0.042,0.130,-0.794,0.806
5.710,0.132,0.148,-0.779,0.803
5.720,0.184,0.142,-0.781,0.814
5.730,0.212,0.126,-0.801,0.838
5.740,0.216,0.117,-0.825,0.860
5.750,0.182,0.123,-0.852,0.880
5.760,0.109,0.142,-0.882,0.900
5.770,0.017,0.162,-0.939,0.953
5.780,-0.063,0.178,-1.052,1.068
5.790,-0.071,0.142,-1.142,1.153
5.800,-0.063,0.071,-1.238,1.241
5.810,-0.058,-0.012,-1.321,1.323
5.820,-0.053,-0.076,-1.381,1.384
5.830,-0.041,-0.132,-1.361,1.368
5.840,-0.019,-0.188,-1.334,1.347
5.850,-0.024,-0.240,-1.280,1.303
5.860,-0.047,-0.306,-1.236,1.274
5.870,-0.045,-0.391,-1.198,1.261
5.880,-0.023,-0.463,-1.165,1.254
5.890,-0.013,-0.506,-1.142,1.250
5.900,-0.038,-0.543,-1.129,1.253
5.910,-0.102,-0.581,-1.116,1.262
5.920,-0.143,-0.591,-1.106,1.262
5.930,-0.175,-0.584,-1.115,1.270
5.940,-0.179,-0.571,-1.114,1.265
5.950,-0.176,-0.569,-1.124,1.272
5.960,-0.213,-0.564,-1.136,1.286
5.970,-0.293,-0.549,-1.108,1.271
5.980,-0.356,-0.536,-1.083,1.260
5.989,-0.397,-0.522,-1.080,1.264
5.999,-0.408,-0.508,-1.128,1.302
6.009,-0.424,-0.488,-1.180,1.345
6.019,-0.425,-0.479,-1.194,1.354
6.029,-0.390,-0.477,-1.212,1.359
6.039,-0.339,-0.471,-1.208,1.340
6.049,-0.326,-0.513,-1.162,1.311
6.059,-0.376,-0.560,-1.094,1.285
6.069,-0.390,-0.582,-1.023,1.240
6.079,-0.378,-0.549,-0.989,1.193
6.089,-0.328,-0.485,-0.981,1.142
6.099,-0.260,-0.461,-0.963,1.099
6.109,-0.228,-0.479,-0.954,1.091
6.119,-0.226,-0.493,-0.961,1.103
6.129,-0.219,-0.489,-0.967,1.106
6.139,-0.210,-0.466,-0.969,1.095
6.149,-0.190,-0.429,-0.966,1.074
6.159,-0.172,-0.398,-0.955,1.049
6.169,-0.161,-0.373,-0.958,1.041
6.179,-0.178,-0.344,-1.033,1.103
6.189,-0.186,-0.313,-1.144,1.201
6.199,-0.200,-0.300,-1.231,1.282
6.209,-0.206,-0.283,-1.307,1.353
6.219,-0.187,-0.281,-1.320,1.362
