time,gFx,gFy,gFz,gFTotal
0.799,0.100,-0.054,-0.999,1.006
0.809,0.017,-0.045,-0.968,0.969
0.818,-0.055,-0.014,-0.927,0.929
0.829,-0.118,-0.021,-0.881,0.889
0.838,-0.093,-0.041,-0.869,0.875
0.848,-0.092,-0.031,-0.805,0.811
0.858,-0.070,-0.010,-0.721,0.724
0.868,-0.042,-0.011,-0.640,0.641
0.878,-0.014,-0.030,-0.568,0.569
0.888,0.001,-0.053,-0.485,0.488
0.898,0.001,-0.072,-0.392,0.399
0.908,-0.012,-0.098,-0.283,0.300
0.918,-0.010,-0.115,-0.225,0.252
0.928,-0.035,-0.104,-0.196,0.224
0.938,-0.025,-0.101,-0.155,0.187
0.948,-0.009,-0.117,-0.150,0.191
0.958,-0.023,-0.119,-0.153,0.195
0.968,-0.042,-0.098,-0.161,0.193
0.978,-0.035,-0.096,-0.201,0.225
0.988,-0.013,-0.138,-0.252,0.288
0.998,-0.017,-0.152,-0.252,0.294
1.008,-0.021,-0.164,-0.243,0.294
1.018,-0.108,-0.158,-0.191,0.271
1.028,-0.120,-0.180,-0.151,0.264
1.038,-0.109,-0.213,-0.088,0.255
1.048,-0.120,-0.262,-0.048,0.293
1.058,-0.077,-0.274,-0.078,0.295
1.068,0.007,-0.258,-0.157,0.302
1.078,0.038,-0.317,-0.282,0.426
1.088,-0.080,-0.230,-0.436,0.499
1.098,-0.244,-0.048,-0.598,0.648
1.108,-0.224,-0.001,-0.821,0.851
1.118,-0.184,0.040,-1.107,1.123
1.128,-0.149,0.075,-1.299,1.310
1.138,-0.097,0.061,-1.395,1.400
1.148,-0.120,0.088,-1.383,1.391
1.158,-0.164,0.134,-1.378,1.394
1.168,-0.196,0.171,-1.503,1.525
1.178,-0.207,0.255,-1.729,1.760
1.188,-0.193,0.379,-2.034,2.078
1.198,-0.155,0.481,-2.326,2.380
1.203,-0.108,0.595,-2.558,2.628
1.213,-0.020,0.668,-2.710,2.792
1.223,0.046,0.702,-2.791,2.879
1.233,0.065,0.699,-2.761,2.849
1.243,0.076,0.622,-2.622,2.695
1.253,0.068,0.505,-2.314,2.370
1.263,0.057,0.399,-2.002,2.042
1.273,0.055,0.295,-1.761,1.787
1.283,0.043,0.240,-1.576,1.594
1.293,0.039,0.189,-1.460,1.473
1.302,0.012,0.151,-1.369,1.377
1.313,-0.016,0.119,-1.281,1.287
1.322,-0.017,0.088,-1.182,1.185
1.333,-0.001,0.057,-1.064,1.065
1.342,0.004,0.027,-0.943,0.943
1.353,0.010,-0.032,-0.829,0.829
1.362,-0.034,-0.048,-0.690,0.692
1.372,-0.035,-0.041,-0.566,0.568
1.382,0.009,-0.023,-0.456,0.456
1.393,0.013,-0.064,-0.414,0.419
1.402,0.058,-0.109,-0.367,0.387
1.412,0.103,-0.131,-0.312,0.353
1.422,0.076,-0.111,-0.264,0.296
1.432,0.059,-0.100,-0.232,0.259
1.442,0.087,-0.127,-0.213,0.263
1.452,0.111,-0.131,-0.232,0.289
1.462,0.131,-0.110,-0.258,0.310
1.472,0.148,-0.100,-0.264,0.319
1.482,0.148,-0.083,-0.267,0.316
1.492,0.131,-0.079,-0.281,0.320
1.502,0.107,-0.082,-0.309,0.337
1.512,0.097,-0.086,-0.352,0.376
1.522,0.096,-0.078,-0.391,0.410
1.532,0.105,-0.058,-0.448,0.463
1.542,0.101,-0.036,-0.558,0.568
1.552,0.101,-0.022,-0.682,0.690
1.562,0.088,0.004,-0.787,0.792
1.572,0.070,0.013,-0.896,0.899
1.582,0.048,0.007,-0.995,0.997
1.592,0.033,0.005,-1.043,1.043
1.602,0.056,-0.047,-1.043,1.045
1.612,0.050,-0.077,-1.007,1.011
1.622,0.048,-0.123,-1.019,1.027
1.632,0.072,-0.191,-1.073,1.093
1.642,0.048,-0.265,-1.146,1.177
1.652,0.027,-0.303,-1.236,1.273
1.662,0.051,-0.339,-1.319,1.363
1.672,0.084,-0.345,-1.423,1.466
1.682,0.059,-0.312,-1.629,1.659
1.692,-0.011,-0.244,-1.877,1.893
1.702,-0.093,-0.149,-2.143,2.150
1.712,-0.124,-0.068,-2.371,2.375
1.722,-0.181,0.110,-2.431,2.440
1.732,-0.106,0.180,-2.412,2.422
1.742,0.004,0.156,-2.238,2.243
1.752,0.032,0.149,-1.962,1.968
1.762,0.081,0.109,-1.720,1.725
1.772,0.127,0.073,-1.527,1.534
1.782,0.136,0.057,-1.385,1.393
1.792,0.118,0.032,-1.282,1.287
1.802,0.075,0.014,-1.212,1.215
1.812,0.020,-0.001,-1.159,1.159
1.822,-0.019,-0.021,-1.066,1.066
1.832,-0.019,-0.084,-0.988,0.992
1.842,-0.055,-0.100,-0.906,0.913
1.851,-0.123,-0.041,-0.832,0.842
1.862,-0.159,0.019,-0.778,0.794
1.872,-0.104,0.011,-0.733,0.741
1.882,-0.050,-0.017,-0.708,0.710
1.892,-0.063,0.006,-0.689,0.692
1.902,-0.053,0.019,-0.658,0.660
1.911,-0.042,0.004,-0.638,0.640
1.921,0.000,0.031,-0.585,0.586
1.932,0.000,0.041,-0.514,0.516
1.941,-0.007,-0.015,-0.444,0.445
1.951,0.017,-0.034,-0.344,0.346
1.961,0.063,-0.037,-0.250,0.260
1.971,0.096,-0.061,-0.204,0.234
1.981,0.105,-0.046,-0.165,0.201
1.991,0.067,-0.021,-0.116,0.136
2.001,0.012,-0.045,-0.102,0.112
2.011,-0.003,-0.108,-0.113,0.156
2.021,-0.047,-0.126,-0.115,0.177
2.031,-0.083,-0.129,-0.118,0.194
2.041,-0.082,-0.162,-0.121,0.218
2.051,-0.086,-0.178,-0.162,0.256
2.061,-0.072,-0.194,-0.256,0.329
2.071,-0.049,-0.184,-0.369,0.416
2.081,-0.023,-0.175,-0.472,0.504
2.091,0.005,-0.143,-0.584,0.601
2.101,0.049,-0.102,-0.743,0.751
2.111,0.101,-0.083,-0.903,0.912
2.121,0.139,-0.072,-1.027,1.039
2.131,0.135,-0.105,-1.135,1.148
2.141,0.166,-0.089,-1.249,1.263
2.151,0.206,-0.098,-1.380,1.399
2.161,0.216,-0.158,-1.506,1.530
2.171,0.235,-0.190,-1.627,1.655
2.181,0.213,-0.263,-1.729,1.762
2.191,0.149,-0.300,-1.850,1.880
2.201,0.112,-0.234,-2.091,2.107
2.211,0.170,-0.113,-2.354,2.363
2.221,0.253,0.048,-2.497,2.510
2.231,0.271,0.167,-2.503,2.523
2.241,0.202,0.241,-2.445,2.465
2.251,0.110,0.274,-2.344,2.363
2.261,0.014,0.285,-2.169,2.188
2.276,-0.078,0.280,-1.947,1.968
2.286,-0.138,0.263,-1.720,1.745
2.296,-0.168,0.236,-1.513,1.540
2.306,-0.159,0.214,-1.325,1.351
2.316,-0.116,0.181,-1.158,1.178
2.326,-0.078,0.143,-1.006,1.019
2.336,-0.043,0.121,-0.882,0.891
2.346,-0.013,0.092,-0.768,0.774
2.356,0.009,0.048,-0.656,0.658
2.366,0.026,0.010,-0.545,0.546
2.376,0.065,-0.064,-0.491,0.499
2.386,0.086,0.009,-0.393,0.402
2.396,0.143,0.022,-0.283,0.318
2.406,0.171,-0.054,-0.231,0.293
2.416,0.162,-0.074,-0.199,0.267
2.425,0.163,-0.080,-0.184,0.259
2.436,0.157,-0.107,-0.174,0.258
2.445,0.137,-0.073,-0.094,0.181
2.456,0.149,-0.051,-0.026,0.160
2.465,0.156,-0.039,0.028,0.163
2.475,0.145,-0.069,0.005,0.160
2.485,0.148,-0.095,-0.076,0.191
2.495,0.146,-0.092,-0.164,0.238
2.505,0.142,-0.068,-0.224,0.274
2.515,0.162,-0.051,-0.292,0.337
2.525,0.172,-0.059,-0.354,0.397
2.535,0.171,-0.104,-0.420,0.465
2.545,0.125,-0.118,-0.480,0.510
2.555,0.114,-0.137,-0.518,0.548
2.565,0.119,-0.164,-0.534,0.571
2.575,0.129,-0.198,-0.543,0.592
2.585,0.131,-0.220,-0.602,0.655
2.595,0.111,-0.263,-0.778,0.829
2.605,0.098,-0.267,-1.022,1.061
2.615,0.094,-0.265,-1.297,1.328
2.625,0.110,-0.268,-1.630,1.656
2.635,0.098,-0.274,-1.908,1.930
2.645,0.085,-0.309,-2.064,2.089
2.650,0.032,-0.401,-2.102,2.140
2.660,-0.068,-0.531,-2.119,2.186
2.670,-0.104,-0.617,-2.096,2.187
2.680,-0.051,-0.646,-2.039,2.139
2.695,0.104,-0.557,-1.957,2.037
2.705,0.235,-0.428,-1.913,1.974
2.715,0.296,-0.233,-1.829,1.867
2.725,0.350,-0.149,-1.725,1.766
2.735,0.406,-0.109,-1.658,1.710
2.745,0.435,0.043,-1.548,1.609
2.755,0.509,0.150,-1.425,1.520
2.765,0.580,0.138,-1.308,1.437
2.775,0.585,0.137,-1.191,1.334
2.785,0.557,0.138,-1.091,1.233
2.795,0.531,0.159,-1.029,1.169
2.805,0.482,0.179,-0.998,1.122
2.815,0.406,0.128,-0.970,1.060
2.825,0.340,0.125,-0.971,1.036
2.835,0.269,0.148,-0.996,1.043
2.845,0.168,0.170,-0.992,1.020
2.855,0.092,0.178,-0.941,0.962
2.865,0.003,0.171,-0.860,0.877
2.875,-0.027,0.138,-0.777,0.790
2.885,-0.007,0.123,-0.679,0.690
2.895,0.056,0.106,-0.606,0.617
2.905,0.078,0.096,-0.552,0.566
2.915,0.051,0.086,-0.501,0.511
2.925,0.012,0.067,-0.463,0.468
2.935,-0.010,0.042,-0.422,0.424
2.945,-0.014,0.014,-0.394,0.395
2.955,-0.017,-0.034,-0.413,0.415
2.964,-0.015,-0.073,-0.447,0.453
2.975,-0.022,-0.092,-0.484,0.493
2.985,-0.030,-0.082,-0.498,0.506
2.995,-0.019,-0.115,-0.495,0.508
3.004,0.031,-0.148,-0.460,0.484
3.014,0.095,-0.151,-0.455,0.489
3.024,0.140,-0.211,-0.428,0.497
3.035,0.145,-0.266,-0.447,0.540
3.044,0.185,-0.275,-0.492,0.593
3.054,0.144,-0.299,-0.512,0.610
3.064,0.092,-0.322,-0.570,0.661
3.074,0.086,-0.308,-0.644,0.719
3.084,0.159,-0.254,-0.808,0.861
3.094,0.253,-0.175,-1.083,1.126
3.104,0.284,-0.147,-1.297,1.336
3.114,0.244,-0.137,-1.345,1.374
3.124,0.095,-0.119,-1.282,1.291
3.134,-0.088,-0.138,-1.214,1.225
3.144,-0.208,-0.218,-1.220,1.257
3.154,-0.201,-0.313,-1.308,1.359
3.164,-0.119,-0.382,-1.461,1.515
3.174,0.013,-0.388,-1.596,1.643
3.184,0.108,-0.333,-1.613,1.650
3.194,0.115,-0.249,-1.529,1.553
3.204,0.104,-0.190,-1.417,1.433
3.214,0.091,-0.197,-1.409,1.425
3.224,0.086,-0.220,-1.463,1.482
3.234,0.150,-0.238,-1.452,1.479
3.244,0.181,-0.216,-1.328,1.358
3.254,0.208,-0.177,-1.278,1.307
3.264,0.222,-0.143,-1.262,1.290
3.274,0.208,-0.135,-1.284,1.308
3.284,0.100,-0.102,-1.321,1.329
3.294,-0.032,-0.081,-1.321,1.324
3.304,-0.097,-0.125,-1.284,1.294
3.314,-0.168,-0.160,-1.168,1.190
3.324,-0.260,-0.146,-1.052,1.094
3.334,-0.255,-0.153,-1.006,1.049
3.344,-0.277,-0.154,-0.951,1.002
3.354,-0.310,-0.152,-0.907,0.970
3.364,-0.293,-0.150,-0.863,0.924
3.374,-0.207,-0.088,-0.820,0.850
3.384,-0.153,-0.065,-0.768,0.786
3.394,-0.031,-0.044,-0.762,0.764
3.404,0.073,-0.052,-0.746,0.751
3.414,0.108,-0.082,-0.713,0.726
3.424,0.140,-0.136,-0.720,0.745
3.434,0.148,-0.196,-0.730,0.771
3.444,0.137,-0.228,-0.727,0.774
3.454,0.126,-0.235,-0.737,0.784
3.463,0.124,-0.177,-0.680,0.713
3.474,0.148,-0.144,-0.632,0.665
3.484,0.149,-0.129,-0.557,0.591
3.493,0.145,-0.137,-0.509,0.546
3.503,0.133,-0.160,-0.497,0.539
3.513,0.067,-0.204,-0.444,0.493
3.523,0.030,-0.238,-0.443,0.504
3.534,0.037,-0.261,-0.503,0.568
3.543,0.045,-0.291,-0.594,0.662
3.553,0.065,-0.293,-0.662,0.727
3.563,0.086,-0.285,-0.703,0.763
3.573,0.101,-0.258,-0.719,0.771
3.583,0.101,-0.238,-0.725,0.770
3.593,0.122,-0.253,-0.760,0.810
3.604,0.189,-0.274,-0.824,0.888
3.613,0.251,-0.296,-0.911,0.990
3.623,0.334,-0.309,-1.052,1.146
3.633,0.386,-0.283,-1.132,1.229
3.643,0.380,-0.245,-1.142,1.228
3.653,0.331,-0.209,-1.096,1.163
3.663,0.336,-0.234,-0.995,1.076
3.673,0.382,-0.295,-0.971,1.084
3.683,0.397,-0.336,-1.019,1.144
3.693,0.368,-0.384,-1.107,1.228
3.703,0.335,-0.392,-1.238,1.341
3.713,0.354,-0.342,-1.390,1.475
3.723,0.381,-0.278,-1.515,1.587
3.733,0.326,-0.201,-1.605,1.650
3.743,0.441,-0.150,-1.660,1.724
3.753,0.529,-0.158,-1.634,1.724
3.763,0.515,-0.096,-1.590,1.674
3.773,0.505,-0.006,-1.580,1.658
3.783,0.494,0.064,-1.592,1.668
3.793,0.426,0.112,-1.585,1.645
3.803,0.483,0.102,-1.539,1.616
3.813,0.507,0.028,-1.407,1.496
3.823,0.468,-0.039,-1.232,1.319
3.833,0.438,-0.075,-1.061,1.150
3.843,0.399,-0.086,-0.924,1.010
3.853,0.385,-0.097,-0.871,0.957
3.863,0.419,-0.103,-0.879,0.979
3.873,0.389,-0.061,-0.930,1.009
3.883,0.335,-0.006,-0.997,1.052
3.893,0.302,0.029,-1.053,1.096
3.903,0.245,0.050,-1.093,1.121
3.913,0.152,0.035,-1.090,1.101
3.923,0.016,0.007,-0.962,0.962
3.933,0.014,-0.031,-0.822,0.823
3.943,0.079,-0.080,-0.663,0.672
3.953,0.151,-0.094,-0.554,0.581
3.963,0.183,-0.126,-0.501,0.548
3.973,0.191,-0.130,-0.478,0.531
3.983,0.157,-0.104,-0.442,0.481
3.992,0.139,-0.105,-0.394,0.431
4.003,0.136,-0.124,-0.359,0.404
4.013,0.144,-0.125,-0.339,0.389
4.023,0.115,-0.092,-0.335,0.366
4.033,0.094,-0.116,-0.352,0.383
4.043,0.087,-0.213,-0.365,0.431
4.052,0.097,-0.285,-0.371,0.478
4.062,0.115,-0.338,-0.384,0.525
4.072,0.164,-0.372,-0.401,0.572
4.083,0.244,-0.393,-0.429,0.631
4.092,0.281,-0.355,-0.488,0.666
4.103,0.271,-0.332,-0.601,0.738
4.112,0.283,-0.329,-0.716,0.837
4.122,0.320,-0.329,-0.816,0.936
4.132,0.343,-0.306,-0.904,1.015
4.142,0.341,-0.280,-1.016,1.108
4.152,0.341,-0.260,-1.153,1.230
4.162,0.339,-0.238,-1.266,1.332
4.172,0.317,-0.216,-1.331,1.386
4.182,0.324,-0.213,-1.341,1.396
4.192,0.343,-0.220,-1.314,1.375
4.202,0.392,-0.154,-1.226,1.296
4.212,0.407,-0.219,-1.266,1.348
4.222,0.387,-0.295,-1.312,1.399
4.232,0.319,-0.306,-1.265,1.340
4.242,0.281,-0.371,-1.211,1.297
4.252,0.283,-0.413,-1.153,1.257
4.262,0.223,-0.394,-1.137,1.224
4.272,0.187,-0.364,-1.204,1.272
4.282,0.232,-0.337,-1.276,1.340
4.292,0.228,-0.253,-1.320,1.363
4.302,0.237,-0.163,-1.405,1.434
4.312,0.258,-0.090,-1.476,1.501
4.322,0.289,-0.038,-1.486,1.514
4.332,0.304,-0.001,-1.441,1.473
4.342,0.286,0.008,-1.355,1.384
4.352,0.263,-0.003,-1.241,1.269
4.362,0.244,-0.015,-1.136,1.162
4.372,0.253,-0.029,-1.088,1.117
4.382,0.207,-0.021,-1.081,1.101
4.392,0.156,-0.012,-1.066,1.077
4.402,0.147,-0.007,-1.047,1.058
4.412,0.164,-0.026,-0.999,1.013
4.422,0.194,-0.053,-0.931,0.952
4.432,0.214,-0.073,-0.856,0.885
4.442,0.220,-0.068,-0.796,0.829
4.452,0.237,-0.075,-0.772,0.811
4.462,0.252,-0.097,-0.730,0.779
4.472,0.276,-0.112,-0.679,0.741
4.482,0.275,-0.101,-0.624,0.690
4.492,0.239,-0.057,-0.589,0.639
4.502,0.296,-0.078,-0.571,0.648
4.512,0.366,-0.094,-0.545,0.663
4.522,0.375,-0.075,-0.511,0.639
4.532,0.357,-0.105,-0.467,0.597
4.542,0.326,-0.147,-0.439,0.566
4.551,0.293,-0.162,-0.424,0.541
4.562,0.284,-0.179,-0.432,0.547
4.571,0.290,-0.191,-0.444,0.563
4.582,0.295,-0.194,-0.438,0.562
4.592,0.293,-0.197,-0.433,0.559
4.601,0.306,-0.219,-0.430,0.571
4.611,0.280,-0.233,-0.446,0.576
4.621,0.220,-0.225,-0.480,0.574
4.632,0.195,-0.231,-0.536,0.615
4.642,0.213,-0.217,-0.582,0.657
4.651,0.220,-0.192,-0.613,0.679
4.662,0.257,-0.220,-0.674,0.754
4.671,0.307,-0.198,-0.717,0.805
4.681,0.328,-0.167,-0.755,0.840
4.691,0.360,-0.157,-0.809,0.899
4.701,0.397,-0.145,-0.850,0.949
4.711,0.419,-0.143,-0.880,0.985
4.721,0.445,-0.126,-0.871,0.986
4.731,0.483,-0.128,-0.871,1.004
4.741,0.563,-0.100,-0.869,1.040
4.751,0.619,-0.072,-0.862,1.064
4.761,0.679,-0.020,-0.887,1.117
4.771,0.710,0.016,-0.959,1.193
4.781,0.728,0.036,-1.061,1.287
4.791,0.755,0.065,-1.186,1.407
4.801,0.801,0.001,-1.297,1.524
4.811,0.837,-0.090,-1.410,1.642
4.821,0.833,-0.081,-1.541,1.753
4.831,0.852,0.014,-1.661,1.867
4.841,0.880,0.125,-1.732,1.947
4.851,0.912,0.279,-1.774,2.014
4.861,0.948,0.423,-1.817,2.092
4.871,0.944,0.529,-1.856,2.148
4.881,0.891,0.584,-1.866,2.148
4.891,0.821,0.590,-1.796,2.061
4.901,0.749,0.541,-1.635,1.878
4.911,0.666,0.494,-1.449,1.670
4.922,0.622,0.460,-1.290,1.504
4.931,0.615,0.406,-1.164,1.378
4.941,0.583,0.376,-1.065,1.271
4.951,0.551,0.346,-0.985,1.180
4.961,0.531,0.318,-0.931,1.119
4.971,0.517,0.296,-0.889,1.070
4.981,0.510,0.284,-0.844,1.027
4.991,0.492,0.271,-0.791,0.970
5.001,0.464,0.245,-0.737,0.905
5.011,0.437,0.214,-0.680,0.836
5.021,0.406,0.192,-0.626,0.771
5.031,0.381,0.182,-0.588,0.724
5.041,0.351,0.185,-0.560,0.687
5.051,0.316,0.163,-0.546,0.652
5.061,0.289,0.078,-0.522,0.602
5.071,0.213,0.060,-0.493,0.541
5.081,0.151,0.028,-0.435,0.462
5.091,0.124,-0.012,-0.367,0.388
5.101,0.119,-0.069,-0.296,0.326
5.111,0.090,-0.128,-0.233,0.280
5.121,0.030,-0.143,-0.194,0.243
5.131,0.021,-0.177,-0.151,0.234
5.140,0.024,-0.216,-0.112,0.245
5.150,0.034,-0.235,-0.064,0.246
5.160,0.037,-0.277,-0.000,0.280
5.170,0.002,-0.341,0.051,0.345
5.180,-0.065,-0.423,0.056,0.431
5.191,-0.108,-0.518,0.001,0.529
5.200,-0.100,-0.575,-0.072,0.588
5.210,-0.055,-0.593,-0.118,0.608
5.220,-0.040,-0.560,-0.220,0.603
5.230,0.004,-0.535,-0.309,0.618
5.240,0.041,-0.516,-0.353,0.626
5.250,0.027,-0.516,-0.469,0.698
5.260,-0.036,-0.486,-0.615,0.785
5.270,-0.041,-0.498,-0.821,0.961
5.281,0.016,-0.442,-1.109,1.194
5.290,0.051,-0.368,-1.297,1.349
5.300,0.129,-0.331,-1.463,1.506
5.310,0.114,-0.390,-1.539,1.592
5.320,0.045,-0.428,-1.592,1.649
5.330,-0.028,-0.459,-1.617,1.681
5.340,-0.097,-0.488,-1.697,1.768
5.350,-0.161,-0.452,-1.867,1.927
5.360,-0.207,-0.281,-2.085,2.114
5.370,-0.190,-0.096,-2.247,2.257
5.380,-0.130,0.166,-2.370,2.379
5.390,-0.008,0.401,-2.468,2.500
5.400,0.122,0.535,-2.507,2.566
5.410,0.178,0.600,-2.437,2.516
5.420,0.142,0.598,-2.270,2.352
5.430,0.087,0.559,-2.033,2.110
5.440,0.042,0.495,-1.755,1.824
5.450,-0.005,0.429,-1.465,1.527
5.460,-0.008,0.325,-1.230,1.272
5.470,-0.027,0.252,-1.076,1.106
5.480,-0.052,0.222,-0.988,1.014
5.490,-0.059,0.191,-0.919,0.940
5.500,-0.051,0.167,-0.844,0.862
5.510,-0.021,0.137,-0.771,0.783
5.520,0.009,0.114,-0.690,0.699
5.530,0.038,0.101,-0.607,0.616
5.540,0.039,0.039,-0.522,0.525
5.550,0.056,0.010,-0.434,0.438
5.560,0.137,0.009,-0.360,0.386
5.569,0.191,-0.017,-0.305,0.360
5.580,0.210,-0.047,-0.255,0.334
5.590,0.204,-0.071,-0.219,0.307
5.600,0.190,-0.083,-0.189,0.281
5.609,0.189,-0.103,-0.179,0.280
5.620,0.192,-0.113,-0.171,0.280
5.630,0.197,-0.117,-0.153,0.276
5.640,0.205,-0.136,-0.149,0.287
5.650,0.195,-0.153,-0.139,0.284
5.660,0.156,-0.170,-0.137,0.268
5.670,0.100,-0.202,-0.117,0.254
5.679,0.067,-0.229,-0.104,0.260
5.689,0.044,-0.215,-0.150,0.266
5.699,0.014,-0.267,-0.214,0.342
5.709,-0.017,-0.269,-0.348,0.440
5.720,-0.032,-0.222,-0.533,0.578
5.730,0.004,-0.166,-0.744,0.762
5.740,0.041,-0.123,-0.973,0.981
5.749,0.058,-0.091,-1.173,1.178
5.759,0.096,-0.056,-1.340,1.345
5.769,0.125,-0.046,-1.475,1.481
5.779,0.133,-0.068,-1.571,1.578
5.789,0.128,-0.103,-1.610,1.619
5.799,0.123,-0.137,-1.606,1.617
5.809,0.092,-0.171,-1.605,1.617
5.819,0.071,-0.219,-1.609,1.626
5.829,0.057,-0.273,-1.624,1.648
5.839,0.070,-0.278,-1.643,1.668
5.849,0.134,-0.281,-1.623,1.653
5.859,0.212,-0.312,-1.612,1.655
5.869,0.273,-0.338,-1.643,1.699
5.879,0.287,-0.330,-1.701,1.756
5.889,0.271,-0.275,-1.753,1.795
5.899,0.254,-0.176,-1.798,1.824
5.909,0.280,-0.029,-1.815,1.836
5.919,0.332,0.109,-1.772,1.806
5.929,0.402,0.177,-1.679,1.735
5.939,0.418,0.227,-1.524,1.596
5.949,0.381,0.258,-1.334,1.411
5.959,0.330,0.239,-1.181,1.250
5.969,0.329,0.169,-1.063,1.125
5.979,0.327,0.143,-0.982,1.045
5.989,0.321,0.149,-0.951,1.015
5.999,0.304,0.155,-0.972,1.031
6.009,0.274,0.164,-1.024,1.073
6.019,0.245,0.168,-1.075,1.115
6.029,0.220,0.166,-1.104,1.138
6.039,0.181,0.154,-1.107,1.132
6.049,0.140,0.141,-1.082,1.100
6.059,0.108,0.114,-1.034,1.046
6.069,0.079,0.081,-0.969,0.976
6.079,0.046,0.038,-0.888,0.890
6.089,0.022,-0.001,-0.792,0.792
6.099,0.019,-0.033,-0.692,0.693
6.109,0.022,-0.053,-0.573,0.576
6.119,0.035,-0.060,-0.456,0.461
6.129,0.037,-0.071,-0.364,0.373
6.139,0.042,-0.079,-0.287,0.301
6.149,0.051,-0.080,-0.236,0.254
6.159,0.061,-0.082,-0.210,0.234
6.168,0.072,-0.087,-0.209,0.238
6.179,0.067,-0.092,-0.209,0.238
6.188,0.070,-0.104,-0.231,0.263
6.199,0.087,-0.119,-0.227,0.271
6.208,0.082,-0.123,-0.209,0.256
6.218,0.067,-0.120,-0.197,0.241
6.229,0.062,-0.107,-0.213,0.246
6.238,0.071,-0.091,-0.250,0.276
6.248,0.084,-0.087,-0.311,0.334
6.258,0.058,-0.091,-0.414,0.427
6.268,0.007,-0.069,-0.547,0.551
6.278,-0.012,-0.043,-0.700,0.701
6.288,0.000,-0.019,-0.878,0.878
6.298,0.042,0.051,-1.035,1.037
6.308,0.089,0.118,-1.194,1.203
6.318,0.105,0.147,-1.368,1.380
6.328,0.118,0.174,-1.499,1.514
6.338,0.133,0.160,-1.611,1.624
