gFx,gFy,gFz
0.457,0.051,-0.615
0.424,0.087,-0.708
0.384,0.126,-0.819
0.328,0.162,-0.899
0.294,0.172,-0.96
0.267,0.194,-1.016
0.206,0.214,-1.092
0.124,0.228,-1.199
0.048,0.231,-1.295
-0.012,0.228,-1.35
-0.038,0.219,-1.352
-0.043,0.203,-1.318
-0.048,0.179,-1.28
-0.065,0.172,-1.273
-0.108,0.164,-1.304
-0.169,0.155,-1.362
-0.231,0.148,-1.414
-0.278,0.142,-1.443
-0.314,0.132,-1.454
-0.336,0.125,-1.453
-0.364,0.108,-1.429
-0.394,0.094,-1.396
-0.412,0.079,-1.377
-0.431,0.07,-1.365
-0.455,0.052,-1.382
-0.467,0.038,-1.396
-0.467,0.023,-1.39
-0.473,0.007,-1.395
-0.479,0.003,-1.39
-0.474,0.006,-1.368
-0.455,0.013,-1.344
-0.44,0.023,-1.334
-0.424,0.035,-1.328
-0.397,0.045,-1.317
-0.364,0.047,-1.3
-0.356,0.049,-1.313
-0.354,0.057,-1.332
-0.322,0.073,-1.34
-0.271,0.084,-1.351
-0.235,0.092,-1.37
-0.197,0.103,-1.384
-0.141,0.111,-1.383
-0.078,0.121,-1.381
-0.04,0.14,-1.417
-0.026,0.151,-1.46
-0.017,0.164,-1.467
0.011,0.169,-1.42
0.049,0.167,-1.335
0.078,0.162,-1.243
0.101,0.158,-1.155
0.109,0.153,-1.099
0.118,0.154,-1.084
0.132,0.16,-1.084
0.171,0.169,-1.077
0.192,0.177,-1.033
0.199,0.175,-0.967
0.221,0.18,-0.891
0.254,0.172,-0.811
0.294,0.167,-0.749
0.341,0.159,-0.695
0.399,0.162,-0.659
0.456,0.155,-0.621
0.511,0.129,-0.581
0.547,0.113,-0.535
0.544,0.102,-0.492
0.513,0.077,-0.46
0.505,0.064,-0.428
0.506,0.038,-0.401
0.506,0.03,-0.379
0.511,0.011,-0.356
0.519,-0.02,-0.326
0.549,-0.032,-0.282
0.584,-0.051,-0.283
0.599,-0.058,-0.334
0.587,-0.058,-0.382
0.546,-0.025,-0.419
0.481,-0.005,-0.463
0.425,0.011,-0.5
0.4,0.029,-0.559
0.394,0.036,-0.648
0.388,0.044,-0.728
0.353,0.049,-0.796
0.299,0.068,-0.857
0.254,0.093,-0.911
0.218,0.115,-0.967
0.164,0.139,-1.069
0.097,0.153,-1.205
0.034,0.157,-1.341
-0.021,0.158,-1.425
-0.061,0.157,-1.461
-0.101,0.141,-1.462
-0.142,0.121,-1.432
-0.177,0.106,-1.42
-0.222,0.098,-1.437
-0.272,0.087,-1.474
-0.318,0.079,-1.496
-0.342,0.071,-1.49
-0.373,0.05,-1.468
-0.415,0.026,-1.429
-0.455,-0.006,-1.391
-0.472,-0.033,-1.363
-0.477,-0.043,-1.334
-0.499,-0.049,-1.324
-0.54,-0.056,-1.335
-0.576,-0.054,-1.343
-0.594,-0.048,-1.344
-0.619,-0.041,-1.367
-0.631,-0.03,-1.397
-0.618,-0.016,-1.41
-0.587,-0.008,-1.402
-0.537,0.001,-1.375
-0.483,0.017,-1.345
-0.444,0.026,-1.331
-0.421,0.042,-1.333
-0.403,0.046,-1.351
-0.36,0.052,-1.372
-0.287,0.061,-1.39
-0.219,0.075,-1.4
-0.153,0.095,-1.379
-0.105,0.111,-1.35
-0.076,0.137,-1.355
-0.085,0.154,-1.388
-0.056,0.22,-1.484
-0.003,0.266,-1.593
0.04,0.239,-1.638
0.138,0.271,-1.559
0.193,0.237,-1.428
0.216,0.211,-1.27
0.244,0.183,-1.121
0.282,0.145,-1.003
0.341,0.13,-0.918
0.382,0.114,-0.863
0.403,0.099,-0.814
0.42,0.089,-0.766
0.432,0.084,-0.712
0.435,0.074,-0.664
0.475,0.106,-0.593
0.483,0.08,-0.548
0.482,0.071,-0.488
0.475,0.075,-0.416
0.45,0.067,-0.37
0.434,0.064,-0.341
0.43,0.052,-0.308
0.438,0.036,-0.27
0.442,0.031,-0.23
0.441,0.015,-0.196
0.442,-0.003,-0.169
0.429,-0.009,-0.138
0.4,-0.004,-0.143
0.38,-0.001,-0.207
0.393,-0.001,-0.27
0.403,0.006,-0.32
0.392,0.036,-0.389
0.374,0.069,-0.457
0.347,0.091,-0.533
0.315,0.112,-0.584
0.294,0.135,-0.63
0.273,0.17,-0.708
0.233,0.185,-0.833
0.195,0.21,-0.977
0.138,0.235,-1.105
0.079,0.237,-1.214
0.043,0.245,-1.288
0.038,0.262,-1.306
0.014,0.259,-1.32
-0.034,0.255,-1.342
-0.088,0.257,-1.368
-0.141,0.248,-1.438
-0.167,0.224,-1.528
-0.184,0.199,-1.6
-0.22,0.173,-1.643
-0.259,0.131,-1.66
-0.284,0.103,-1.621
-0.317,0.079,-1.574
-0.379,0.052,-1.6
-0.437,0.027,-1.65
-0.466,0.003,-1.678
-0.469,-0.017,-1.7
-0.481,-0.043,-1.711
-0.496,-0.068,-1.677
-0.509,-0.101,-1.628
-0.541,-0.115,-1.594
-0.562,-0.097,-1.559
-0.567,-0.074,-1.548
-0.559,-0.044,-1.547
-0.55,-0.012,-1.546
-0.523,0.018,-1.538
-0.482,0.049,-1.514
-0.432,0.076,-1.459
-0.378,0.097,-1.378
-0.33,0.111,-1.301
-0.289,0.115,-1.232
-0.228,0.113,-1.182
-0.148,0.11,-1.138
-0.115,0.12,-1.117
-0.121,0.132,-1.125
-0.112,0.146,-1.132
-0.074,0.157,-1.123
-0.024,0.168,-1.095
0.032,0.17,-1.068
0.074,0.173,-1.045
0.106,0.181,-1.023
0.139,0.197,-0.998
0.187,0.215,-0.969
0.219,0.227,-0.944
0.248,0.246,-0.934
0.285,0.253,-0.942
0.332,0.247,-0.928
0.386,0.245,-0.883
0.453,0.244,-0.831
0.524,0.234,-0.748
0.615,0.216,-0.638
0.686,0.195,-0.532
0.706,0.17,-0.462
0.692,0.141,-0.434
0.669,0.117,-0.428
0.655,0.093,-0.442
0.668,0.073,-0.446
0.681,0.036,-0.414
0.672,0.003,-0.351
0.661,-0.013,-0.263
0.64,-0.038,-0.178
0.614,-0.051,-0.122
0.586,-0.04,-0.103
0.545,-0.028,-0.129
0.51,-0.008,-0.157
0.461,0.021,-0.196
0.409,0.05,-0.273
0.371,0.081,-0.342
0.313,0.121,-0.397
0.26,0.153,-0.477
0.223,0.178,-0.577
0.201,0.207,-0.705
0.188,0.241,-0.899
0.142,0.285,-1.146
0.037,0.323,-1.438
-0.073,0.335,-1.679
-0.128,0.31,-1.812
-0.167,0.247,-1.85
-0.214,0.173,-1.833
-0.265,0.09,-1.827
-0.307,0.051,-1.834
-0.355,0.012,-1.875
-0.382,-0.02,-1.932
-0.399,-0.048,-1.975
-0.42,-0.072,-2.006
-0.451,-0.09,-2.018
-0.473,-0.118,-1.985
-0.473,-0.14,-1.891
-0.458,-0.161,-1.782
-0.444,-0.176,-1.691
-0.419,-0.177,-1.621
-0.384,-0.168,-1.56
-0.355,-0.153,-1.503
-0.327,-0.133,-1.436
-0.306,-0.106,-1.371
-0.284,-0.08,-1.324
-0.265,-0.054,-1.29
-0.261,-0.034,-1.281
-0.26,-0.015,-1.28
-0.25,0.005,-1.275
-0.221,0.025,-1.273
-0.188,0.046,-1.256
-0.163,0.067,-1.237
-0.138,0.088,-1.208
-0.117,0.105,-1.184
-0.102,0.118,-1.173
-0.084,0.13,-1.15
-0.064,0.144,-1.118
-0.042,0.159,-1.083
-0.011,0.178,-1.061
0.037,0.194,-1.023
0.093,0.213,-0.965
0.152,0.224,-0.906
0.194,0.215,-0.848
0.241,0.218,-0.794
0.287,0.221,-0.759
0.343,0.225,-0.748
0.417,0.209,-0.735
0.505,0.191,-0.711
0.572,0.179,-0.686
0.608,0.152,-0.657
0.637,0.131,-0.618
0.637,0.108,-0.582
0.619,0.082,-0.567
0.611,0.046,-0.565
0.629,0.016,-0.539
0.656,-0.016,-0.505
0.657,-0.047,-0.467
0.656,-0.06,-0.425
0.654,-0.083,-0.401
0.65,-0.088,-0.381
0.625,-0.09,-0.365
0.586,-0.087,-0.372
0.531,-0.08,-0.412
0.463,-0.065,-0.475
0.408,-0.046,-0.548
0.367,-0.025,-0.605
0.34,-0.01,-0.633
0.32,-0.011,-0.618
0.297,0.005,-0.541
0.27,0.017,-0.484
0.235,0.025,-0.529
0.221,0.043,-0.665
0.22,0.056,-0.811
0.209,0.083,-0.933
0.175,0.11,-1.084
0.124,0.124,-1.22
0.08,0.136,-1.308
0.054,0.139,-1.387
0.037,0.134,-1.436
0.02,0.119,-1.447
-0.004,0.11,-1.455
-0.052,0.092,-1.485
-0.084,0.069,-1.514
-0.096,0.049,-1.543
-0.104,0.034,-1.587
-0.127,0.026,-1.615
-0.164,0.01,-1.642
-0.189,-0.003,-1.665
-0.205,-0.013,-1.678
-0.226,-0.022,-1.678
-0.236,-0.032,-1.657
-0.241,-0.042,-1.625
-0.248,-0.053,-1.586
-0.249,-0.063,-1.537
-0.248,-0.067,-1.504
-0.251,-0.067,-1.471
-0.242,-0.068,-1.447
-0.224,-0.064,-1.431
-0.208,-0.054,-1.404
-0.196,-0.043,-1.378
-0.178,-0.033,-1.363
-0.154,-0.019,-1.358
-0.135,-0.003,-1.353
-0.119,0.01,-1.332
-0.088,0.021,-1.296
-0.057,0.031,-1.285
-0.035,0.042,-1.289
-0.002,0.066,-1.278
0.021,0.085,-1.269
0.039,0.095,-1.267
0.072,0.106,-1.254
0.111,0.117,-1.217
0.134,0.134,-1.159
0.172,0.157,-1.101
0.236,0.188,-1.059
0.332,0.221,-1.004
0.454,0.257,-0.927
0.589,0.268,-0.891
0.699,0.279,-0.848
0.772,0.299,-0.775
0.781,0.305,-0.685
0.743,0.3,-0.614
0.695,0.294,-0.543
0.667,0.27,-0.478
0.678,0.236,-0.416
0.687,0.194,-0.348
0.692,0.159,-0.264
0.686,0.103,-0.181
0.681,0.034,-0.084
0.679,-0.017,0.015
0.666,-0.07,0.092
0.639,-0.098,0.129
0.598,-0.107,0.09
0.553,-0.113,-0.009
0.514,-0.103,-0.091
0.446,-0.071,-0.17
0.367,-0.013,-0.28
0.307,0.067,-0.438
0.22,0.118,-0.603
0.154,0.155,-0.766
0.109,0.177,-0.969
0.048,0.188,-1.194
-0.016,0.197,-1.409
-0.084,0.199,-1.593
-0.154,0.177,-1.735
-0.204,0.147,-1.8
-0.226,0.108,-1.801
-0.199,0.083,-1.787
-0.225,0.052,-1.802
-0.28,0.022,-1.845
-0.307,0.003,-1.882
-0.33,-0.026,-1.889
-0.319,-0.049,-1.856
-0.288,-0.067,-1.812
-0.263,-0.081,-1.777
-0.239,-0.088,-1.722
-0.228,-0.091,-1.657
-0.215,-0.092,-1.585
-0.197,-0.094,-1.493
-0.176,-0.094,-1.423
-0.165,-0.084,-1.368
-0.15,-0.072,-1.323
-0.122,-0.054,-1.295
-0.123,-0.033,-1.311
-0.122,-0.01,-1.325
-0.11,0.01,-1.305
-0.081,0.022,-1.263
-0.058,0.034,-1.209
-0.046,0.049,-1.176
-0.031,0.063,-1.173
-0.003,0.077,-1.197
0.022,0.096,-1.224
0.036,0.106,-1.225
0.05,0.12,-1.199
0.084,0.142,-1.167
0.145,0.163,-1.127
0.211,0.17,-1.087
0.263,0.171,-1.056
0.299,0.17,-1.025
0.354,0.169,-0.981
0.439,0.178,-0.93
0.547,0.179,-0.87
0.63,0.158,-0.78
0.669,0.147,-0.683
0.654,0.133,-0.6
0.606,0.118,-0.531
0.557,0.13,-0.481
0.516,0.122,-0.456
0.506,0.105,-0.457
0.522,0.098,-0.486
0.564,0.1,-0.474
0.579,0.059,-0.464
0.586,0.042,-0.435
0.603,0.02,-0.379
0.619,-0.016,-0.335
0.608,-0.042,-0.292
0.573,-0.058,-0.268
0.529,-0.059,-0.294
0.485,-0.052,-0.38
0.474,-0.038,-0.457
0.486,-0.017,-0.481
0.485,0.009,-0.482
0.466,0.05,-0.497
0.422,0.086,-0.596
0.371,0.127,-0.752
0.3,0.164,-0.908
0.21,0.179,-1.058
0.144,0.189,-1.184
0.102,0.193,-1.277
0.064,0.19,-1.361
0.032,0.17,-1.43
0.011,0.165,-1.457
-0.027,0.147,-1.457
-0.068,0.129,-1.449
-0.098,0.105,-1.452
-0.115,0.084,-1.472
-0.138,0.064,-1.505
-0.178,0.045,-1.534
-0.217,0.024,-1.53
-0.231,0.012,-1.51
-0.241,-0.002,-1.503
-0.248,-0.018,-1.483
-0.251,-0.028,-1.454
-0.252,-0.042,-1.422
-0.233,-0.049,-1.396
-0.235,-0.06,-1.381
-0.246,-0.058,-1.379
-0.243,-0.049,-1.362
-0.218,-0.039,-1.342
-0.201,-0.022,-1.333
-0.207,-0.002,-1.337
-0.192,0.008,-1.313
-0.161,0.011,-1.293
-0.125,0.009,-1.295
-0.096,0.007,-1.309
-0.079,0.015,-1.345
-0.075,0.028,-1.375
-0.052,0.054,-1.386
-0.016,0.084,-1.391
0.011,0.11,-1.393
0.02,0.133,-1.405
0.025,0.151,-1.424
0.055,0.166,-1.41
0.115,0.179,-1.356
0.18,0.188,-1.276
0.234,0.19,-1.208
0.264,0.187,-1.156
0.292,0.192,-1.105
0.312,0.182,-1.052
0.341,0.164,-0.995
0.363,0.147,-0.937
0.37,0.12,-0.868
0.408,0.089,-0.793
0.483,0.068,-0.713
0.523,0.043,-0.638
0.52,0.024,-0.583
0.509,0.006,-0.528
0.491,-0.014,-0.481
0.47,-0.034,-0.463
0.465,-0.046,-0.462
0.468,-0.065,-0.467
0.461,-0.077,-0.468
0.446,-0.087,-0.453
0.445,-0.102,-0.42
0.446,-0.122,-0.374
0.447,-0.138,-0.316
0.44,-0.143,-0.268
0.432,-0.148,-0.237
0.441,-0.137,-0.226
0.449,-0.112,-0.235
0.443,-0.079,-0.263
0.443,-0.05,-0.301
0.448,-0.013,-0.344
0.459,0.024,-0.388
0.431,0.061,-0.442
0.362,0.091,-0.507
0.307,0.105,-0.565
0.292,0.108,-0.639
0.293,0.117,-0.722
0.296,0.125,-0.828
0.32,0.146,-0.952
0.305,0.154,-1.097
0.245,0.156,-1.228
0.191,0.164,-1.297
0.14,0.163,-1.327
0.085,0.159,-1.373
0.043,0.147,-1.428
0.028,0.142,-1.483
0.013,0.133,-1.542
-0.033,0.116,-1.582
-0.094,0.108,-1.584
-0.127,0.077,-1.571
-0.153,0.066,-1.551
-0.192,0.04,-1.54
-0.203,0.019,-1.541
-0.201,-0.004,-1.539
-0.188,-0.021,-1.524
-0.199,-0.034,-1.499
-0.225,-0.048,-1.473
-0.229,-0.06,-1.427
-0.221,-0.07,-1.376
-0.205,-0.078,-1.325
-0.193,-0.081,-1.29
-0.182,-0.08,-1.269
-0.174,-0.068,-1.258
-0.182,-0.056,-1.253
-0.189,-0.052,-1.245
-0.198,-0.061,-1.258
-0.214,-0.056,-1.289
-0.225,-0.037,-1.327
-0.226,-0.016,-1.385
-0.211,0.001,-1.464
-0.179,0.022,-1.531
-0.14,0.042,-1.554
-0.106,0.049,-1.528
-0.07,0.049,-1.468
-0.033,0.047,-1.432
-0.004,0.053,-1.426
0.018,0.059,-1.429
0.065,0.069,-1.418
0.128,0.078,-1.385
0.167,0.087,-1.342
0.183,0.103,-1.289
0.195,0.128,-1.22
0.222,0.157,-1.169
0.252,0.183,-1.107
0.279,0.205,-1.025
0.3,0.216,-0.951
0.323,0.22,-0.874
0.372,0.221,-0.795
0.413,0.212,-0.719
0.435,0.208,-0.639
0.427,0.208,-0.557
0.413,0.201,-0.474
0.413,0.187,-0.4
0.407,0.178,-0.319
0.412,0.144,-0.248
0.429,0.113,-0.198
0.457,0.075,-0.168
0.474,0.037,-0.153
0.488,0.002,-0.143
0.506,-0.038,-0.144
0.522,-0.077,-0.16
0.537,-0.105,-0.176
0.554,-0.121,-0.198
0.563,-0.137,-0.219
0.583,-0.153,-0.22
0.619,-0.158,-0.223
0.638,-0.146,-0.267
0.622,-0.124,-0.367
0.584,-0.096,-0.505
0.534,-0.034,-0.653
0.447,0.033,-0.825
0.363,0.085,-1.015
0.31,0.128,-1.174
0.255,0.163,-1.29
0.179,0.185,-1.387
0.085,0.206,-1.487
-0.005,0.207,-1.576
-0.078,0.197,-1.639
-0.115,0.176,-1.664
-0.162,0.15,-1.626
-0.231,0.126,-1.564
-0.293,0.102,-1.518
-0.341,0.079,-1.478
-0.372,0.06,-1.445
-0.397,0.035,-1.411
-0.431,0.012,-1.368
-0.465,-0.01,-1.33
-0.491,-0.035,-1.297
-0.504,-0.055,-1.258
-0.507,-0.074,-1.226
-0.508,-0.078,-1.185
-0.52,-0.058,-1.193
-0.523,-0.034,-1.281
-0.521,-0.011,-1.357
-0.498,0.009,-1.375
-0.462,0.024,-1.366
-0.44,0.036,-1.35
-0.437,0.047,-1.337
-0.412,0.058,-1.326
-0.357,0.066,-1.324
-0.312,0.066,-1.349
-0.275,0.064,-1.368
-0.223,0.064,-1.365
-0.155,0.07,-1.377
-0.104,0.073,-1.377
-0.065,0.083,-1.361
-0.031,0.082,-1.366
0.018,0.077,-1.394
0.072,0.081,-1.452
0.12,0.095,-1.506
0.159,0.112,-1.519
0.201,0.124,-1.492
0.234,0.129,-1.416
0.258,0.129,-1.337
0.276,0.13,-1.267
0.293,0.122,-1.202
0.312,0.116,-1.134
0.317,0.114,-1.066
0.335,0.118,-0.993
0.38,0.125,-0.915
0.422,0.12,-0.84
0.439,0.123,-0.762
0.458,0.136,-0.681
0.484,0.161,-0.618
0.481,0.158,-0.561
0.481,0.156,-0.51
0.462,0.16,-0.457
0.448,0.164,-0.392
0.435,0.15,-0.334
0.428,0.14,-0.284
0.412,0.133,-0.241
0.399,0.112,-0.218
0.382,0.105,-0.203
0.377,0.089,-0.198
0.391,0.072,-0.221
0.406,0.054,-0.231
0.422,0.037,-0.216
0.458,0.01,-0.214
0.486,-0.016,-0.231
0.453,-0.029,-0.28
0.39,-0.022,-0.376
0.332,-0.013,-0.512
0.293,-0.009,-0.655
0.275,-0.004,-0.765
0.268,0,-0.824
0.245,0.011,-0.867
0.189,0.023,-0.948
0.12,0.03,-1.081
0.065,0.036,-1.269
0.035,0.027,-1.46
0.023,0.023,-1.58
0.026,0.003,-1.643
0.01,0.001,-1.65
-0.049,-0.012,-1.611
-0.093,-0.016,-1.553
-0.112,-0.019,-1.52
-0.137,-0.019,-1.534
-0.17,-0.024,-1.582
-0.217,-0.023,-1.628
-0.259,-0.03,-1.637
-0.278,-0.036,-1.608
-0.281,-0.045,-1.57
-0.284,-0.06,-1.529
-0.278,-0.065,-1.474
-0.278,-0.074,-1.405
-0.283,-0.074,-1.351
-0.302,-0.067,-1.334
-0.318,-0.054,-1.317
-0.331,-0.04,-1.289
-0.323,-0.029,-1.255
-0.299,-0.015,-1.242
-0.276,-0.008,-1.238
-0.25,0.006,-1.219
-0.225,0.01,-1.199
-0.183,0.009,-1.207
-0.141,0.01,-1.226
-0.106,0.014,-1.236
-0.072,0.02,-1.225
-0.038,0.026,-1.198
-0.021,0.035,-1.189
-0.008,0.038,-1.212
0.017,0.043,-1.234
0.062,0.042,-1.236
0.097,0.042,-1.212
0.108,0.042,-1.181
0.126,0.041,-1.164
0.14,0.039,-1.143
0.151,0.036,-1.124
0.178,0.033,-1.125
0.197,0.044,-1.111
0.204,0.05,-1.078
0.224,0.055,-1.034
0.219,0.056,-0.985
0.209,0.051,-0.928
0.217,0.048,-0.865
0.239,0.035,-0.823
0.253,0.025,-0.781
0.253,0.01,-0.741
0.259,-0.003,-0.709
0.263,-0.01,-0.665
0.286,-0.024,-0.628
0.293,-0.041,-0.597
0.293,-0.063,-0.568
0.308,-0.079,-0.535
0.318,-0.106,-0.509
0.327,-0.117,-0.495
0.325,-0.129,-0.49
0.33,-0.124,-0.488
0.332,-0.124,-0.486
0.329,-0.13,-0.465
0.332,-0.124,-0.447
0.336,-0.121,-0.46
0.335,-0.118,-0.502
0.319,-0.109,-0.556
0.295,-0.088,-0.629
0.282,-0.076,-0.707
0.271,-0.068,-0.747
0.28,-0.053,-0.732
0.28,-0.037,-0.704
0.28,-0.02,-0.697
0.27,-0.001,-0.699
0.249,0.031,-0.715
0.213,0.055,-0.75
0.186,0.071,-0.809
0.166,0.115,-0.886
0.11,0.149,-0.986
0.077,0.159,-1.055
0.092,0.151,-1.049
0.127,0.12,-0.986
0.183,0.068,-0.955
0.214,0.012,-0.968
0.237,-0.022,-0.994
0.23,-0.038,-1.052
0.19,-0.046,-1.141
0.139,-0.042,-1.241
0.085,-0.043,-1.314
0.046,-0.042,-1.346
0.007,-0.045,-1.357
-0.047,-0.047,-1.362
-0.113,-0.042,-1.374
-0.17,-0.04,-1.404
-0.216,-0.045,-1.418
-0.253,-0.046,-1.452
-0.298,-0.041,-1.482
-0.344,-0.042,-1.504
-0.384,-0.046,-1.506
-0.426,-0.049,-1.486
-0.457,-0.043,-1.45
-0.492,-0.034,-1.425
-0.514,-0.011,-1.444
-0.517,0.006,-1.5
-0.516,0.021,-1.547
-0.494,0.033,-1.554
-0.459,0.022,-1.525
-0.42,0.008,-1.481
-0.385,0.002,-1.441
-0.348,0.004,-1.419
-0.297,0.009,-1.412
-0.252,0.015,-1.413
-0.219,0.027,-1.412
-0.173,0.039,-1.4
-0.117,0.049,-1.371
-0.069,0.069,-1.338
-0.037,0.088,-1.325
-0.014,0.104,-1.312
0.023,0.12,-1.288
0.057,0.13,-1.247
0.085,0.136,-1.178
0.118,0.135,-1.114
0.153,0.125,-1.053
0.184,0.133,-0.992
0.211,0.139,-0.961
0.234,0.142,-0.938
0.261,0.142,-0.913
0.288,0.143,-0.885
0.303,0.143,-0.844
0.31,0.134,-0.798
0.346,0.122,-0.761
0.382,0.119,-0.705
0.406,0.104,-0.649
0.431,0.076,-0.588
0.457,0.049,-0.516
0.464,0.028,-0.463
0.45,0.003,-0.441
0.437,-0.02,-0.422
0.44,-0.032,-0.41
0.444,-0.056,-0.411
0.435,-0.082,-0.406
0.437,-0.1,-0.378
0.469,-0.102,-0.338
0.492,-0.123,-0.316
0.508,-0.132,-0.305
0.521,-0.137,-0.308
0.522,-0.13,-0.351
0.477,-0.109,-0.452
0.408,-0.096,-0.554
0.382,-0.073,-0.599
0.385,-0.037,-0.611
0.361,0.004,-0.624
0.313,0.052,-0.684
0.256,0.087,-0.792
0.208,0.12,-0.894
0.173,0.131,-1.011
0.148,0.133,-1.09
0.127,0.139,-1.128
0.091,0.135,-1.169
0.042,0.131,-1.215
0.001,0.129,-1.242
-0.018,0.123,-1.23
-0.025,0.116,-1.212
-0.066,0.104,-1.242
-0.121,0.095,-1.305
-0.156,0.09,-1.361
-0.193,0.084,-1.392
-0.243,0.074,-1.425
-0.284,0.048,-1.461
-0.289,0.025,-1.47
-0.286,0.005,-1.45
-0.288,-0.012,-1.441
-0.313,-0.039,-1.462
-0.349,-0.058,-1.484
-0.366,-0.074,-1.489
-0.365,-0.078,-1.478
-0.374,-0.071,-1.481
-0.402,-0.058,-1.486
-0.415,-0.043,-1.481
-0.405,-0.03,-1.469
-0.388,-0.016,-1.446
-0.371,0.001,-1.433
-0.367,0.021,-1.449
-0.372,0.046,-1.454
-0.373,0.072,-1.449
-0.353,0.088,-1.453
-0.322,0.101,-1.459
-0.289,0.11,-1.466
-0.257,0.118,-1.465
-0.217,0.117,-1.447
-0.167,0.115,-1.39
-0.086,0.109,-1.319
0.006,0.085,-1.257
0.044,0.064,-1.196
0.054,0.059,-1.166
0.074,0.061,-1.172
0.099,0.07,-1.212
0.102,0.079,-1.235
0.119,0.099,-1.229
0.144,0.118,-1.21
0.181,0.14,-1.162
0.228,0.152,-1.086
0.274,0.163,-0.976
0.315,0.158,-0.852
0.352,0.145,-0.741
0.374,0.136,-0.663
0.396,0.124,-0.613
0.425,0.119,-0.567
0.462,0.116,-0.506
0.484,0.107,-0.445
0.48,0.102,-0.385
0.483,0.077,-0.319
0.499,0.051,-0.25
0.489,0.026,-0.196
0.487,-0.005,-0.154
0.507,-0.04,-0.114
0.536,-0.057,-0.07
0.563,-0.053,-0.035
0.598,-0.062,-0.035
0.633,-0.066,-0.048
0.641,-0.07,-0.076
0.623,-0.061,-0.144
0.604,-0.035,-0.26
0.616,-0.014,-0.377
0.627,0.032,-0.459
0.586,0.088,-0.569
0.528,0.133,-0.724
0.471,0.19,-0.908
0.382,0.225,-1.111
0.281,0.257,-1.312
0.183,0.268,-1.492
0.106,0.259,-1.604
0.052,0.235,-1.643
-0.01,0.206,-1.634
-0.074,0.172,-1.64
-0.138,0.14,-1.655
-0.192,0.103,-1.671
-0.244,0.076,-1.671
-0.303,0.046,-1.655
-0.349,0.021,-1.632
-0.396,0.007,-1.607
-0.451,-0.017,-1.602
-0.503,-0.037,-1.588
-0.541,-0.056,-1.558
-0.578,-0.071,-1.535
-0.633,-0.096,-1.536
-0.66,-0.112,-1.532
-0.66,-0.111,-1.5
-0.647,-0.097,-1.454
-0.643,-0.087,-1.455
-0.644,-0.071,-1.486
-0.621,-0.052,-1.487
-0.575,-0.041,-1.468
-0.517,-0.043,-1.431
-0.473,-0.033,-1.388
-0.448,-0.015,-1.344
-0.418,0.002,-1.345
-0.375,0.025,-1.407
-0.323,0.061,-1.476
-0.277,0.093,-1.506
-0.246,0.121,-1.499
-0.214,0.147,-1.476
-0.181,0.161,-1.454
-0.092,0.17,-1.445
0.04,0.184,-1.47
0.129,0.211,-1.521
0.163,0.224,-1.572
0.2,0.231,-1.569
0.249,0.236,-1.495
0.296,0.236,-1.371
0.342,0.221,-1.23
0.364,0.22,-1.072
0.379,0.225,-0.93
0.405,0.216,-0.798
0.46,0.203,-0.682
0.528,0.171,-0.589
0.58,0.142,-0.499
0.6,0.113,-0.418
0.589,0.091,-0.344
0.56,0.07,-0.28
0.54,0.032,-0.219
0.531,0.013,-0.155
0.521,-0.017,-0.093
0.512,-0.039,-0.029
0.518,-0.055,0.033
0.526,-0.081,0.086
0.527,-0.103,0.135
0.553,-0.125,0.178
0.588,-0.126,0.213
0.603,-0.134,0.228
0.588,-0.125,0.239
0.569,-0.093,0.222
0.552,-0.055,0.134
0.544,-0.015,0.012
0.554,0.033,-0.065
0.576,0.111,-0.098
0.573,0.169,-0.198
0.555,0.244,-0.396
0.523,0.35,-0.721
0.476,0.415,-1.145
0.437,0.491,-1.551
0.352,0.542,-1.874
0.275,0.543,-2.033
0.209,0.529,-2.035
0.115,0.478,-2
0.023,0.418,-1.989
-0.043,0.356,-1.996
-0.081,0.289,-1.985
-0.11,0.214,-1.935
-0.151,0.145,-1.846
-0.193,0.077,-1.738
-0.232,0.015,-1.66
-0.276,-0.032,-1.659
-0.316,-0.065,-1.69
-0.36,-0.092,-1.693
-0.405,-0.119,-1.662
-0.443,-0.145,-1.601
-0.48,-0.159,-1.514
-0.531,-0.165,-1.432
-0.568,-0.158,-1.377
-0.627,-0.127,-1.354
-0.705,-0.077,-1.388
-0.76,-0.026,-1.491
-0.773,0.028,-1.609
-0.742,0.076,-1.666
-0.667,0.113,-1.654
-0.579,0.129,-1.589
-0.502,0.14,-1.522
-0.436,0.156,-1.495
-0.382,0.167,-1.512
-0.322,0.189,-1.524
-0.253,0.211,-1.527
-0.169,0.219,-1.507
-0.078,0.235,-1.463
-0.02,0.252,-1.434
0.014,0.263,-1.421
0.069,0.272,-1.431
0.133,0.289,-1.449
0.187,0.297,-1.425
0.244,0.288,-1.346
0.32,0.279,-1.209
0.369,0.261,-1.051
0.403,0.24,-0.928
0.456,0.213,-0.824
0.508,0.188,-0.738
0.543,0.154,-0.639
0.573,0.136,-0.524
0.569,0.113,-0.416
0.558,0.085,-0.333
0.56,0.081,-0.268
0.564,0.06,-0.219
0.573,0.048,-0.181
0.57,0.018,-0.125
0.555,-0.017,-0.064
0.526,-0.046,-0.006
0.488,-0.085,0.049
0.468,-0.116,0.098
0.467,-0.146,0.125
