gFx,gFy,gFz
-0.223,-0.244,-1.232
-0.225,-0.282,-1.187
-0.24,-0.329,-1.129
-0.236,-0.364,-1.073
-0.225,-0.392,-1.055
-0.227,-0.415,-1.059
-0.245,-0.434,-1.055
-0.293,-0.441,-1.05
-0.363,-0.432,-1.062
-0.44,-0.42,-1.106
-0.502,-0.423,-1.162
-0.536,-0.431,-1.175
-0.527,-0.441,-1.15
-0.498,-0.464,-1.126
-0.466,-0.472,-1.12
-0.449,-0.464,-1.15
-0.432,-0.444,-1.231
-0.444,-0.408,-1.371
-0.478,-0.355,-1.518
-0.51,-0.3,-1.611
-0.526,-0.276,-1.64
-0.502,-0.265,-1.634
-0.43,-0.246,-1.611
-0.358,-0.239,-1.606
-0.297,-0.24,-1.642
-0.235,-0.228,-1.666
-0.178,-0.215,-1.665
-0.124,-0.204,-1.635
-0.078,-0.186,-1.587
-0.036,-0.174,-1.525
0.015,-0.178,-1.453
0.087,-0.186,-1.38
0.167,-0.202,-1.301
0.227,-0.214,-1.216
0.27,-0.228,-1.125
0.307,-0.244,-1.026
0.305,-0.252,-0.933
0.272,-0.261,-0.858
0.255,-0.266,-0.797
0.243,-0.272,-0.764
0.237,-0.27,-0.744
0.238,-0.269,-0.711
0.242,-0.268,-0.671
0.259,-0.265,-0.627
0.278,-0.272,-0.583
0.28,-0.272,-0.538
0.275,-0.26,-0.505
0.27,-0.249,-0.477
0.268,-0.242,-0.443
0.272,-0.232,-0.413
0.28,-0.213,-0.384
0.295,-0.201,-0.362
0.313,-0.188,-0.347
0.308,-0.173,-0.343
0.28,-0.17,-0.349
0.25,-0.169,-0.362
0.233,-0.162,-0.4
0.224,-0.16,-0.456
0.24,-0.171,-0.498
0.28,-0.189,-0.492
0.327,-0.209,-0.454
0.365,-0.229,-0.423
0.369,-0.231,-0.414
0.34,-0.208,-0.449
0.29,-0.18,-0.54
0.259,-0.168,-0.641
0.248,-0.149,-0.714
0.22,-0.137,-0.784
0.213,-0.134,-0.854
0.225,-0.127,-0.895
0.223,-0.124,-0.918
0.204,-0.111,-0.944
0.158,-0.104,-0.991
0.115,-0.109,-1.048
0.084,-0.092,-1.133
0.045,-0.083,-1.243
0.006,-0.091,-1.331
-0.039,-0.103,-1.393
-0.101,-0.132,-1.438
-0.16,-0.17,-1.467
-0.194,-0.199,-1.479
-0.25,-0.227,-1.489
-0.318,-0.261,-1.489
-0.367,-0.292,-1.478
-0.399,-0.319,-1.471
-0.435,-0.34,-1.481
-0.472,-0.36,-1.491
-0.507,-0.378,-1.501
-0.535,-0.388,-1.52
-0.556,-0.397,-1.518
-0.567,-0.408,-1.485
-0.565,-0.421,-1.442
-0.55,-0.431,-1.403
-0.507,-0.438,-1.368
-0.431,-0.436,-1.341
-0.374,-0.429,-1.314
-0.335,-0.419,-1.284
-0.313,-0.404,-1.255
-0.307,-0.383,-1.221
-0.309,-0.365,-1.197
-0.299,-0.35,-1.199
-0.262,-0.331,-1.216
-0.218,-0.32,-1.233
-0.183,-0.315,-1.232
-0.162,-0.307,-1.211
-0.145,-0.289,-1.187
-0.126,-0.256,-1.175
-0.125,-0.22,-1.188
-0.127,-0.188,-1.195
-0.09,-0.154,-1.178
-0.048,-0.137,-1.153
-0.023,-0.124,-1.128
-0.013,-0.116,-1.109
-0.013,-0.108,-1.082
-0.003,-0.101,-1.039
0.003,-0.104,-0.988
0.028,-0.107,-0.927
0.113,-0.114,-0.871
0.211,-0.136,-0.847
0.278,-0.139,-0.848
0.299,-0.114,-0.848
0.269,-0.092,-0.869
0.25,-0.064,-0.899
0.246,-0.04,-0.921
0.282,-0.036,-0.939
0.35,-0.034,-0.927
0.421,-0.037,-0.889
0.48,-0.04,-0.846
0.52,-0.047,-0.783
0.525,-0.073,-0.716
0.501,-0.096,-0.66
0.479,-0.089,-0.601
0.458,-0.096,-0.548
0.456,-0.131,-0.521
0.484,-0.145,-0.504
0.515,-0.147,-0.494
0.523,-0.156,-0.508
0.497,-0.169,-0.548
0.462,-0.149,-0.575
0.411,-0.119,-0.588
0.337,-0.117,-0.652
0.278,-0.094,-0.753
0.235,-0.098,-0.827
0.196,-0.117,-0.85
0.156,-0.13,-0.862
0.122,-0.153,-0.865
0.098,-0.181,-0.838
0.094,-0.194,-0.807
0.079,-0.199,-0.823
0.026,-0.203,-0.897
-0.033,-0.216,-0.999
-0.095,-0.225,-1.118
-0.17,-0.224,-1.223
-0.236,-0.228,-1.256
-0.263,-0.244,-1.239
-0.272,-0.269,-1.218
-0.293,-0.292,-1.219
-0.323,-0.323,-1.227
-0.348,-0.354,-1.232
-0.382,-0.382,-1.262
-0.435,-0.404,-1.301
-0.483,-0.419,-1.316
-0.514,-0.437,-1.295
-0.519,-0.453,-1.238
-0.498,-0.471,-1.18
-0.461,-0.49,-1.159
-0.446,-0.494,-1.202
-0.463,-0.484,-1.261
-0.473,-0.479,-1.291
-0.452,-0.474,-1.288
-0.43,-0.472,-1.274
-0.411,-0.458,-1.259
-0.387,-0.43,-1.252
-0.351,-0.41,-1.264
-0.335,-0.399,-1.319
-0.335,-0.367,-1.4
-0.326,-0.314,-1.452
-0.312,-0.283,-1.47
-0.276,-0.27,-1.468
-0.202,-0.256,-1.454
-0.118,-0.253,-1.436
-0.052,-0.286,-1.416
0.007,-0.303,-1.386
0.057,-0.29,-1.382
0.085,-0.264,-1.387
0.104,-0.235,-1.389
0.093,-0.196,-1.4
0.068,-0.143,-1.426
0.071,-0.093,-1.439
0.106,-0.063,-1.401
0.159,-0.056,-1.314
0.205,-0.058,-1.199
0.246,-0.065,-1.081
0.281,-0.082,-0.982
0.3,-0.102,-0.896
0.292,-0.113,-0.808
0.27,-0.119,-0.724
0.255,-0.128,-0.649
0.268,-0.137,-0.584
0.291,-0.151,-0.524
0.313,-0.167,-0.461
0.325,-0.182,-0.401
0.333,-0.195,-0.343
0.346,-0.204,-0.29
0.359,-0.208,-0.248
0.366,-0.212,-0.223
0.359,-0.225,-0.215
0.358,-0.224,-0.207
0.375,-0.194,-0.185
0.383,-0.221,-0.169
0.382,-0.264,-0.164
0.395,-0.281,-0.16
0.408,-0.295,-0.176
0.429,-0.267,-0.196
0.428,-0.262,-0.22
0.423,-0.267,-0.281
0.431,-0.251,-0.353
0.44,-0.242,-0.423
0.45,-0.187,-0.518
0.422,-0.121,-0.706
0.377,-0.083,-0.918
0.353,-0.048,-1.045
0.317,-0.033,-1.091
0.27,-0.022,-1.105
0.222,-0.011,-1.12
0.175,0,-1.151
0.116,-0.015,-1.219
0.074,-0.031,-1.313
0.036,-0.046,-1.396
-0.016,-0.081,-1.433
-0.071,-0.118,-1.438
-0.126,-0.147,-1.436
-0.171,-0.179,-1.419
-0.211,-0.21,-1.387
-0.256,-0.247,-1.365
-0.298,-0.275,-1.359
-0.33,-0.304,-1.37
-0.359,-0.336,-1.385
-0.396,-0.356,-1.401
-0.451,-0.374,-1.431
-0.5,-0.392,-1.448
-0.527,-0.409,-1.443
-0.545,-0.426,-1.429
-0.552,-0.44,-1.406
-0.541,-0.453,-1.375
-0.525,-0.462,-1.355
-0.519,-0.461,-1.372
-0.525,-0.442,-1.405
-0.513,-0.417,-1.432
-0.483,-0.397,-1.428
-0.46,-0.378,-1.411
-0.437,-0.354,-1.389
-0.409,-0.329,-1.368
-0.37,-0.309,-1.362
-0.319,-0.291,-1.385
-0.264,-0.27,-1.423
-0.223,-0.248,-1.454
-0.183,-0.225,-1.453
-0.139,-0.207,-1.437
-0.092,-0.194,-1.419
-0.039,-0.178,-1.398
0.017,-0.162,-1.369
0.07,-0.155,-1.336
0.122,-0.147,-1.299
0.163,-0.137,-1.267
0.183,-0.138,-1.231
0.178,-0.128,-1.175
0.167,-0.117,-1.12
0.178,-0.12,-1.07
0.207,-0.126,-1.017
0.241,-0.134,-0.959
0.282,-0.135,-0.896
0.328,-0.129,-0.83
0.359,-0.118,-0.764
0.38,-0.104,-0.685
0.398,-0.095,-0.603
0.42,-0.085,-0.526
0.444,-0.084,-0.459
0.489,-0.09,-0.413
0.55,-0.081,-0.377
0.591,-0.088,-0.346
0.612,-0.099,-0.304
0.619,-0.101,-0.252
0.596,-0.112,-0.209
0.548,-0.128,-0.185
0.503,-0.144,-0.181
0.485,-0.146,-0.183
0.471,-0.15,-0.205
0.445,-0.16,-0.259
0.422,-0.161,-0.3
0.408,-0.141,-0.346
0.354,-0.109,-0.481
0.282,-0.089,-0.669
0.24,-0.087,-0.769
0.221,-0.096,-0.756
0.202,-0.119,-0.736
0.188,-0.127,-0.75
0.158,-0.141,-0.794
0.118,-0.158,-0.872
0.072,-0.154,-0.979
0.022,-0.155,-1.111
-0.019,-0.167,-1.222
-0.048,-0.172,-1.286
-0.091,-0.176,-1.377
-0.135,-0.186,-1.46
-0.167,-0.2,-1.485
-0.204,-0.219,-1.475
-0.258,-0.243,-1.496
-0.311,-0.261,-1.557
-0.355,-0.279,-1.606
-0.397,-0.309,-1.624
-0.438,-0.341,-1.604
-0.477,-0.38,-1.556
-0.496,-0.41,-1.501
-0.484,-0.44,-1.451
-0.458,-0.464,-1.423
-0.439,-0.481,-1.412
-0.425,-0.489,-1.392
-0.411,-0.491,-1.364
-0.397,-0.487,-1.349
-0.386,-0.469,-1.344
-0.375,-0.442,-1.334
-0.359,-0.415,-1.317
-0.333,-0.39,-1.304
-0.317,-0.366,-1.303
-0.305,-0.335,-1.299
-0.293,-0.302,-1.288
-0.275,-0.284,-1.275
-0.255,-0.275,-1.26
-0.229,-0.26,-1.254
-0.202,-0.237,-1.256
-0.179,-0.219,-1.254
-0.161,-0.207,-1.256
-0.146,-0.194,-1.264
-0.126,-0.17,-1.264
-0.094,-0.152,-1.258
-0.057,-0.134,-1.238
-0.026,-0.118,-1.203
0.001,-0.107,-1.153
0.036,-0.105,-1.095
0.063,-0.109,-1.026
0.08,-0.11,-0.956
0.099,-0.109,-0.892
0.119,-0.11,-0.836
0.136,-0.112,-0.782
0.142,-0.112,-0.723
0.151,-0.115,-0.667
0.172,-0.112,-0.625
0.203,-0.095,-0.59
0.254,-0.076,-0.576
0.33,-0.074,-0.581
0.417,-0.083,-0.59
0.491,-0.068,-0.621
0.533,-0.054,-0.661
0.557,-0.031,-0.69
0.574,-0.042,-0.714
0.597,-0.074,-0.718
0.633,-0.096,-0.683
0.677,-0.136,-0.649
0.704,-0.183,-0.632
0.707,-0.223,-0.619
0.687,-0.248,-0.603
0.643,-0.265,-0.595
0.595,-0.26,-0.604
0.553,-0.243,-0.621
0.514,-0.23,-0.636
0.471,-0.214,-0.653
0.426,-0.2,-0.69
0.385,-0.182,-0.751
0.334,-0.181,-0.804
0.303,-0.18,-0.833
0.263,-0.169,-0.871
0.204,-0.163,-0.917
0.144,-0.156,-0.948
0.085,-0.155,-0.989
0.031,-0.164,-1.043
-0.015,-0.173,-1.096
-0.072,-0.174,-1.162
-0.142,-0.186,-1.238
-0.205,-0.206,-1.308
-0.259,-0.228,-1.359
-0.292,-0.255,-1.391
-0.307,-0.286,-1.394
-0.312,-0.315,-1.362
-0.315,-0.338,-1.326
-0.331,-0.367,-1.323
-0.352,-0.376,-1.361
-0.375,-0.377,-1.392
-0.416,-0.389,-1.446
-0.455,-0.372,-1.507
-0.491,-0.374,-1.509
-0.509,-0.375,-1.457
-0.506,-0.381,-1.393
-0.498,-0.391,-1.367
-0.484,-0.387,-1.378
-0.458,-0.373,-1.37
-0.436,-0.374,-1.33
-0.418,-0.38,-1.294
-0.408,-0.367,-1.276
-0.387,-0.354,-1.263
-0.347,-0.341,-1.244
-0.298,-0.355,-1.222
-0.227,-0.39,-1.219
-0.158,-0.397,-1.229
-0.111,-0.394,-1.254
-0.082,-0.37,-1.267
-0.068,-0.346,-1.256
-0.054,-0.328,-1.245
-0.035,-0.312,-1.237
0.006,-0.302,-1.224
0.07,-0.296,-1.193
0.135,-0.294,-1.154
0.187,-0.284,-1.107
0.21,-0.271,-1.05
0.208,-0.253,-0.996
0.2,-0.231,-0.946
0.183,-0.204,-0.921
0.17,-0.181,-0.922
0.181,-0.162,-0.92
0.204,-0.142,-0.89
0.201,-0.14,-0.845
0.197,-0.142,-0.793
0.223,-0.134,-0.746
0.233,-0.142,-0.712
0.24,-0.144,-0.697
0.234,-0.141,-0.68
0.237,-0.137,-0.657
0.261,-0.139,-0.62
0.277,-0.152,-0.569
0.284,-0.166,-0.522
0.298,-0.166,-0.479
0.322,-0.142,-0.439
0.327,-0.167,-0.413
0.327,-0.206,-0.382
0.34,-0.234,-0.353
0.349,-0.269,-0.34
0.367,-0.289,-0.325
0.394,-0.305,-0.328
0.398,-0.321,-0.379
0.381,-0.313,-0.43
0.368,-0.3,-0.453
0.355,-0.284,-0.468
0.309,-0.254,-0.539
0.257,-0.227,-0.667
0.233,-0.198,-0.803
0.22,-0.163,-0.927
0.211,-0.153,-0.997
0.216,-0.158,-0.989
0.201,-0.168,-0.953
0.156,-0.18,-0.938
0.095,-0.187,-0.969
0.036,-0.188,-1.061
-0.03,-0.183,-1.187
-0.098,-0.197,-1.291
-0.147,-0.231,-1.338
-0.172,-0.264,-1.342
-0.175,-0.29,-1.331
-0.169,-0.317,-1.321
-0.158,-0.337,-1.31
-0.145,-0.36,-1.311
-0.159,-0.375,-1.337
-0.207,-0.386,-1.399
-0.259,-0.39,-1.471
-0.303,-0.397,-1.494
-0.344,-0.405,-1.465
-0.383,-0.415,-1.419
-0.4,-0.427,-1.375
-0.397,-0.437,-1.339
-0.384,-0.45,-1.303
-0.37,-0.461,-1.27
-0.368,-0.463,-1.263
-0.365,-0.448,-1.263
-0.366,-0.427,-1.254
-0.362,-0.4,-1.237
-0.359,-0.374,-1.228
-0.348,-0.354,-1.22
-0.325,-0.338,-1.189
-0.294,-0.325,-1.145
-0.262,-0.311,-1.102
-0.238,-0.298,-1.083
-0.22,-0.283,-1.103
-0.195,-0.268,-1.133
-0.163,-0.258,-1.142
-0.13,-0.252,-1.145
-0.096,-0.239,-1.151
-0.066,-0.232,-1.148
-0.027,-0.232,-1.133
0.021,-0.237,-1.105
0.065,-0.24,-1.074
0.108,-0.245,-1.048
0.131,-0.248,-1.041
0.143,-0.244,-1.054
0.153,-0.229,-1.083
0.162,-0.217,-1.102
0.178,-0.213,-1.089
0.2,-0.209,-1.042
0.221,-0.211,-0.982
0.238,-0.22,-0.922
0.255,-0.23,-0.868
0.263,-0.238,-0.824
0.267,-0.242,-0.789
0.271,-0.243,-0.752
0.271,-0.248,-0.712
0.269,-0.251,-0.673
0.268,-0.257,-0.635
0.263,-0.251,-0.604
0.261,-0.256,-0.583
0.267,-0.261,-0.571
0.282,-0.259,-0.575
0.299,-0.258,-0.596
0.316,-0.255,-0.612
0.327,-0.235,-0.607
0.32,-0.23,-0.6
0.316,-0.233,-0.602
0.322,-0.232,-0.621
0.316,-0.23,-0.657
0.301,-0.227,-0.69
0.301,-0.23,-0.708
0.299,-0.229,-0.715
0.284,-0.232,-0.72
0.274,-0.245,-0.728
0.267,-0.262,-0.744
0.246,-0.277,-0.781
0.225,-0.29,-0.833
0.227,-0.307,-0.877
0.241,-0.315,-0.903
0.233,-0.324,-0.914
0.201,-0.315,-0.914
0.141,-0.306,-0.927
0.071,-0.31,-0.953
0.011,-0.306,-0.976
-0.046,-0.312,-1.006
-0.081,-0.328,-1.015
-0.088,-0.341,-0.995
-0.098,-0.356,-0.972
-0.113,-0.362,-0.967
-0.122,-0.359,-0.99
-0.115,-0.355,-1.013
-0.106,-0.351,-1.051
-0.116,-0.344,-1.126
-0.148,-0.331,-1.201
-0.193,-0.324,-1.239
-0.241,-0.335,-1.237
-0.284,-0.358,-1.214
-0.314,-0.391,-1.203
-0.335,-0.436,-1.221
-0.346,-0.478,-1.245
-0.359,-0.507,-1.271
-0.388,-0.537,-1.316
-0.418,-0.543,-1.393
-0.436,-0.521,-1.487
-0.446,-0.496,-1.526
-0.454,-0.474,-1.486
-0.456,-0.468,-1.415
-0.437,-0.473,-1.36
-0.4,-0.482,-1.321
-0.352,-0.481,-1.3
-0.303,-0.472,-1.281
-0.256,-0.465,-1.249
-0.202,-0.451,-1.2
-0.148,-0.438,-1.133
-0.1,-0.423,-1.05
-0.061,-0.402,-0.976
-0.026,-0.378,-0.918
-0.004,-0.341,-0.88
0.006,-0.297,-0.902
0.014,-0.246,-0.989
0.03,-0.2,-1.068
0.058,-0.164,-1.093
0.104,-0.144,-1.06
0.17,-0.141,-0.983
0.257,-0.143,-0.863
0.321,-0.141,-0.756
0.35,-0.139,-0.713
0.36,-0.113,-0.689
0.356,-0.078,-0.66
0.362,-0.031,-0.641
0.388,0.032,-0.68
0.415,0.073,-0.768
0.476,0.08,-0.843
0.542,0.085,-0.87
0.554,0.076,-0.844
0.534,0.063,-0.785
0.523,0.053,-0.725
0.525,0.037,-0.655
0.542,0.005,-0.587
0.565,-0.033,-0.565
0.564,-0.065,-0.568
0.529,-0.1,-0.565
0.479,-0.131,-0.566
0.436,-0.15,-0.558
0.392,-0.163,-0.555
0.338,-0.181,-0.603
0.293,-0.186,-0.671
0.257,-0.197,-0.692
0.212,-0.226,-0.686
0.17,-0.245,-0.699
0.126,-0.273,-0.735
0.067,-0.298,-0.778
0.006,-0.304,-0.82
-0.069,-0.309,-0.867
-0.153,-0.303,-0.941
-0.222,-0.305,-1.024
-0.285,-0.308,-1.093
-0.345,-0.308,-1.171
-0.392,-0.317,-1.26
-0.437,-0.329,-1.334
-0.477,-0.352,-1.405
-0.518,-0.373,-1.472
-0.561,-0.397,-1.5
-0.604,-0.431,-1.508
-0.626,-0.469,-1.5
-0.606,-0.513,-1.48
-0.566,-0.557,-1.478
-0.517,-0.584,-1.482
-0.49,-0.59,-1.495
-0.481,-0.577,-1.503
-0.461,-0.562,-1.504
-0.426,-0.541,-1.504
-0.391,-0.516,-1.473
-0.35,-0.502,-1.414
-0.292,-0.507,-1.342
-0.217,-0.531,-1.275
-0.134,-0.552,-1.224
-0.076,-0.566,-1.184
-0.039,-0.572,-1.163
-0.007,-0.565,-1.173
-0.017,-0.517,-1.22
-0.079,-0.438,-1.289
-0.147,-0.362,-1.383
-0.153,-0.297,-1.456
-0.092,-0.256,-1.47
-0.009,-0.248,-1.441
0.083,-0.251,-1.368
0.145,-0.249,-1.288
0.161,-0.232,-1.227
0.171,-0.201,-1.173
0.168,-0.179,-1.131
0.155,-0.149,-1.084
0.149,-0.125,-1.018
0.155,-0.111,-0.955
0.188,-0.101,-0.904
0.261,-0.111,-0.869
0.35,-0.124,-0.85
0.421,-0.111,-0.819
0.479,-0.1,-0.781
0.515,-0.094,-0.742
0.525,-0.07,-0.676
0.514,-0.032,-0.599
0.507,0,-0.529
0.496,0.001,-0.446
0.508,-0.003,-0.336
0.533,-0.021,-0.243
0.512,-0.035,-0.167
0.465,-0.037,-0.095
0.396,-0.046,-0.056
0.332,-0.059,-0.063
0.289,-0.076,-0.114
0.295,-0.068,-0.23
0.299,-0.076,-0.332
0.308,-0.092,-0.363
0.322,-0.098,-0.386
0.303,-0.108,-0.445
0.266,-0.137,-0.497
0.214,-0.149,-0.528
0.155,-0.151,-0.611
0.096,-0.156,-0.769
0.058,-0.174,-0.903
0.042,-0.208,-0.987
0.052,-0.249,-1.059
0.105,-0.305,-1.125
0.127,-0.368,-1.182
0.1,-0.45,-1.244
0.034,-0.483,-1.278
-0.034,-0.515,-1.312
-0.08,-0.522,-1.361
-0.129,-0.527,-1.429
-0.184,-0.527,-1.506
-0.244,-0.529,-1.575
-0.295,-0.531,-1.611
-0.335,-0.545,-1.574
-0.366,-0.57,-1.448
-0.365,-0.592,-1.309
-0.362,-0.612,-1.233
-0.395,-0.614,-1.224
-0.442,-0.602,-1.254
-0.479,-0.575,-1.324
-0.483,-0.54,-1.385
-0.465,-0.515,-1.395
-0.424,-0.5,-1.355
-0.37,-0.497,-1.288
-0.306,-0.49,-1.213
-0.258,-0.487,-1.159
-0.226,-0.488,-1.149
-0.202,-0.474,-1.175
-0.187,-0.455,-1.226
-0.19,-0.459,-1.295
-0.183,-0.455,-1.379
-0.147,-0.416,-1.462
-0.103,-0.379,-1.496
-0.047,-0.344,-1.472
0.017,-0.312,-1.432
0.037,-0.287,-1.426
0.048,-0.253,-1.424
0.074,-0.222,-1.406
0.099,-0.198,-1.366
0.129,-0.179,-1.298
0.154,-0.168,-1.214
0.171,-0.165,-1.121
0.186,-0.168,-1.015
0.203,-0.177,-0.907
0.234,-0.193,-0.822
0.273,-0.214,-0.757
0.305,-0.235,-0.691
0.319,-0.239,-0.614
0.322,-0.244,-0.539
0.316,-0.227,-0.479
0.312,-0.218,-0.437
0.318,-0.214,-0.414
0.327,-0.189,-0.382
0.31,-0.189,-0.354
0.293,-0.189,-0.333
0.304,-0.171,-0.307
0.315,-0.148,-0.298
0.314,-0.144,-0.294
0.32,-0.156,-0.283
0.34,-0.178,-0.244
0.362,-0.201,-0.222
0.399,-0.215,-0.24
0.456,-0.227,-0.281
0.509,-0.211,-0.32
0.523,-0.184,-0.368
0.49,-0.174,-0.438
0.451,-0.144,-0.527
0.417,-0.104,-0.671
0.4,-0.074,-0.822
0.403,-0.072,-0.906
0.405,-0.081,-0.912
0.372,-0.1,-0.887
0.329,-0.115,-0.863
0.283,-0.124,-0.861
0.219,-0.134,-0.908
0.155,-0.143,-1.001
0.089,-0.162,-1.125
0.024,-0.184,-1.277
-0.016,-0.213,-1.409
-0.022,-0.235,-1.486
-0.015,-0.268,-1.513
-0.014,-0.308,-1.51
-0.035,-0.331,-1.503
-0.083,-0.355,-1.509
-0.161,-0.368,-1.536
-0.254,-0.383,-1.588
-0.341,-0.402,-1.622
-0.403,-0.415,-1.613
-0.449,-0.421,-1.595
-0.508,-0.432,-1.613
-0.536,-0.436,-1.593
-0.563,-0.459,-1.522
-0.587,-0.474,-1.476
-0.599,-0.475,-1.418
-0.601,-0.47,-1.37
-0.591,-0.448,-1.337
-0.584,-0.424,-1.3
-0.581,-0.401,-1.264
-0.557,-0.375,-1.221
-0.51,-0.355,-1.184
-0.465,-0.345,-1.167
-0.411,-0.341,-1.168
-0.343,-0.335,-1.185
-0.266,-0.325,-1.198
-0.203,-0.319,-1.186
-0.148,-0.316,-1.167
-0.093,-0.312,-1.134
-0.03,-0.309,-1.109
0.045,-0.314,-1.097
0.118,-0.317,-1.092
0.182,-0.313,-1.091
0.204,-0.305,-1.081
0.198,-0.294,-1.078
0.203,-0.284,-1.065
0.226,-0.281,-1.035
0.258,-0.281,-1.001
0.29,-0.281,-0.974
0.33,-0.28,-0.945
0.38,-0.284,-0.91
0.416,-0.289,-0.878
0.418,-0.277,-0.835
0.401,-0.267,-0.792
0.395,-0.253,-0.766
0.399,-0.222,-0.757
0.394,-0.193,-0.764
0.394,-0.168,-0.778
0.399,-0.141,-0.819
0.412,-0.119,-0.851
0.427,-0.096,-0.854
0.435,-0.079,-0.842
0.435,-0.069,-0.796
0.431,-0.055,-0.703
0.429,-0.063,-0.623
0.418,-0.065,-0.581
0.396,-0.061,-0.553
0.37,-0.084,-0.531
0.36,-0.102,-0.521
0.371,-0.122,-0.505
0.384,-0.15,-0.493
0.396,-0.159,-0.485
0.395,-0.157,-0.503
0.373,-0.162,-0.528
0.36,-0.18,-0.543
0.352,-0.196,-0.571
0.326,-0.223,-0.609
0.291,-0.252,-0.631
0.278,-0.268,-0.655
0.294,-0.283,-0.688
0.306,-0.306,-0.715
0.306,-0.333,-0.736
0.297,-0.352,-0.783
0.297,-0.369,-0.841
0.278,-0.382,-0.908
0.231,-0.383,-0.959
0.168,-0.391,-1.013
0.122,-0.401,-1.087
0.099,-0.397,-1.161
0.081,-0.43,-1.203
0.073,-0.463,-1.2
0.075,-0.478,-1.168
0.063,-0.519,-1.153
0.048,-0.541,-1.158
0.016,-0.548,-1.159
-0.037,-0.545,-1.181
-0.098,-0.534,-1.214
-0.165,-0.526,-1.265
-0.224,-0.518,-1.315
-0.27,-0.518,-1.322
-0.301,-0.525,-1.281
-0.31,-0.536,-1.219
-0.316,-0.548,-1.176
-0.33,-0.557,-1.142
-0.333,-0.568,-1.131
-0.354,-0.55,-1.157
-0.396,-0.506,-1.198
-0.441,-0.463,-1.211
-0.481,-0.439,-1.2
-0.503,-0.429,-1.177
-0.509,-0.427,-1.146
-0.496,-0.427,-1.119
-0.481,-0.422,-1.106
-0.456,-0.407,-1.112
-0.424,-0.395,-1.142
-0.391,-0.398,-1.177
-0.321,-0.406,-1.201
-0.226,-0.419,-1.201
-0.142,-0.434,-1.179
-0.083,-0.448,-1.145
-0.039,-0.449,-1.131
-0.017,-0.428,-1.16
0.001,-0.399,-1.209
0.018,-0.365,-1.256
0.038,-0.344,-1.291
0.061,-0.324,-1.308
0.095,-0.31,-1.306
0.144,-0.305,-1.277
0.196,-0.311,-1.212
0.236,-0.319,-1.116
0.265,-0.329,-1.004
0.279,-0.341,-0.913
0.286,-0.341,-0.839
0.29,-0.335,-0.776
0.28,-0.333,-0.733
0.272,-0.324,-0.693
0.275,-0.323,-0.656
0.288,-0.311,-0.623
0.302,-0.299,-0.593
0.309,-0.284,-0.568
0.321,-0.259,-0.533
0.324,-0.238,-0.499
0.325,-0.212,-0.484
0.32,-0.188,-0.485
0.313,-0.176,-0.485
0.329,-0.165,-0.47
0.357,-0.162,-0.449
0.378,-0.16,-0.425
0.386,-0.15,-0.403
0.387,-0.159,-0.396
0.398,-0.174,-0.415
0.412,-0.179,-0.467
0.402,-0.172,-0.551
0.399,-0.157,-0.667
0.409,-0.151,-0.728
0.433,-0.166,-0.711
0.465,-0.186,-0.655
0.471,-0.199,-0.62
0.471,-0.222,-0.617
0.469,-0.233,-0.652
0.421,-0.234,-0.744
0.333,-0.234,-0.834
0.232,-0.231,-0.897
0.142,-0.229,-0.96
0.056,-0.24,-1.014
-0.005,-0.266,-1.043
-0.024,-0.295,-1.059
-0.033,-0.346,-1.07
-0.044,-0.396,-1.057
-0.077,-0.425,-1.044
-0.128,-0.444,-1.086
-0.184,-0.452,-1.195
-0.236,-0.458,-1.301
-0.318,-0.468,-1.363
-0.408,-0.483,-1.402
-0.484,-0.506,-1.439
-0.536,-0.546,-1.461
-0.551,-0.583,-1.462
-0.558,-0.611,-1.472
-0.559,-0.634,-1.491
-0.547,-0.65,-1.498
-0.534,-0.663,-1.502
-0.517,-0.661,-1.494
-0.497,-0.658,-1.476
-0.481,-0.657,-1.451
-0.458,-0.639,-1.418
-0.429,-0.606,-1.401
-0.404,-0.569,-1.392
-0.382,-0.541,-1.384
-0.354,-0.52,-1.376
-0.317,-0.493,-1.354
-0.279,-0.481,-1.31
-0.239,-0.488,-1.257
-0.189,-0.514,-1.228
-0.132,-0.529,-1.216
-0.091,-0.529,-1.219
-0.069,-0.502,-1.262
-0.064,-0.437,-1.333
-0.089,-0.363,-1.383
-0.112,-0.292,-1.406
-0.097,-0.235,-1.385
-0.039,-0.216,-1.336
0.067,-0.207,-1.266
0.176,-0.203,-1.167
0.25,-0.21,-1.048
0.293,-0.218,-0.942
0.307,-0.214,-0.853
0.31,-0.213,-0.768
0.311,-0.212,-0.695
0.314,-0.197,-0.633
0.329,-0.185,-0.585
0.352,-0.171,-0.546
0.374,-0.154,-0.514
0.383,-0.146,-0.489
0.389,-0.141,-0.479
0.393,-0.128,-0.481
0.405,-0.126,-0.472
0.44,-0.14,-0.447
0.492,-0.15,-0.403
0.51,-0.183,-0.356
0.519,-0.216,-0.315
0.529,-0.235,-0.291
0.521,-0.248,-0.289
0.51,-0.238,-0.3
0.486,-0.233,-0.321
0.474,-0.234,-0.35
0.472,-0.217,-0.383
0.443,-0.201,-0.479
0.408,-0.191,-0.581
0.394,-0.185,-0.6
0.372,-0.201,-0.583
0.34,-0.231,-0.572
0.314,-0.255,-0.572
0.306,-0.277,-0.586
