,average_gFx,average_gFy,average_gFz,sum_gFx,sum_gFy,sum_gFz,action
4749,-0.35672,0.41698,-0.91551,-35.672,41.698,-91.551,walk
4750,-0.3929500000000001,0.3428000000000001,-0.9335700000000001,-39.29500000000001,34.28000000000001,-93.35700000000001,walk
4751,-0.3673400000000001,0.36613,-0.9191100000000002,-36.73400000000001,36.613,-91.91100000000002,walk
4752,-0.35088,0.3522,-0.93281,-35.088,35.22,-93.281,walk
4753,-0.4342600000000001,0.28491,-0.9960700000000001,-43.42600000000001,28.491,-99.60700000000001,walk
4754,-0.36083000000000004,0.30675,-0.9389799999999999,-36.083000000000006,30.675,-93.898,walk
4755,-0.37656,0.27955,-1.00082,-37.656,27.955000000000002,-100.08200000000001,walk
4756,-0.3486399999999999,0.35865,-1.0097300000000002,-34.86399999999999,35.865,-100.97300000000003,walk
4757,-0.30314,0.2504,-0.9990000000000001,-30.314,25.04,-99.9,walk
4758,-0.27543,0.30931,-1.00969,-27.543000000000003,30.930999999999997,-100.969,walk
4759,-0.29704,0.24574,-1.05509,-29.704,24.573999999999998,-105.509,walk
4760,-0.2737,0.17947,-1.0192700000000001,-27.369999999999997,17.947,-101.927,walk
4761,-0.29363,0.12247999999999999,-1.00436,-29.363,12.248,-100.43599999999999,walk
4762,-0.25995999999999997,0.14874,-0.95331,-25.996,14.874000000000002,-95.331,walk
4763,-0.27952000000000005,0.28994999999999993,-0.9708500000000001,-27.952000000000005,28.994999999999994,-97.08500000000001,walk
4764,-0.3573300000000001,0.32745,-1.02202,-35.73300000000001,32.745000000000005,-102.20199999999998,walk
4765,-0.29128000000000004,0.31618999999999997,-0.9394100000000001,-29.128000000000004,31.618999999999996,-93.941,walk
4766,-0.28736999999999996,0.1758,-0.99723,-28.737,17.580000000000002,-99.723,walk
4767,-0.23212999999999998,0.30621000000000004,-0.9260600000000002,-23.212999999999997,30.621000000000002,-92.60600000000002,walk
4768,-0.28720999999999997,0.33270000000000005,-0.9654599999999999,-28.720999999999997,33.27,-96.54599999999999,walk
4769,-0.28131999999999996,0.37264,-0.9677000000000001,-28.131999999999998,37.264,-96.77000000000001,walk
4770,-0.27934000000000003,0.39876,-0.9294600000000002,-27.934,39.876,-92.94600000000001,walk
4771,-0.38182999999999995,0.34097,-1.00806,-38.18299999999999,34.097,-100.806,walk
4772,-0.3083,0.41257000000000005,-0.91433,-30.830000000000002,41.257000000000005,-91.43299999999999,walk
4773,-0.30841999999999997,0.34952,-0.9655400000000002,-30.842,34.952,-96.55400000000002,walk
4774,-0.31203,0.36971,-0.9204000000000001,-31.202999999999996,36.971,-92.04,walk
4775,-0.33631000000000005,0.3713600000000001,-0.9283900000000002,-33.63100000000001,37.13600000000001,-92.83900000000001,walk
4776,-0.38665,0.3495,-0.9993099999999999,-38.665,34.949999999999996,-99.931,walk
4777,-0.3275,0.3991,-0.9063,-32.75,39.910000000000004,-90.63,walk
4778,-0.36557,0.33071,-0.9670399999999999,-36.557,33.071,-96.704,walk
4779,-0.31199,0.38539,-0.9035000000000001,-31.199,38.539,-90.35000000000001,walk
4780,-0.31529,0.34798000000000007,-0.9321200000000001,-31.529000000000003,34.79800000000001,-93.212,walk
4781,-0.3427800000000001,0.30851,-0.9870099999999998,-34.278000000000006,30.851,-98.70099999999998,walk
4782,-0.20680000000000004,0.16417,-0.9786500000000001,-20.680000000000003,16.417,-97.86500000000001,walk
4783,-0.15661000000000003,-0.03483000000000001,-1.05696,-15.661000000000001,-3.4830000000000005,-105.696,walk
4784,-0.15201,0.027740000000000008,-1.01696,-15.201,2.774000000000001,-101.696,walk
4785,-0.18592000000000003,0.00753,-1.0396999999999998,-18.592000000000002,0.753,-103.96999999999998,walk
4786,-0.16949000000000003,0.07484,-0.98696,-16.949,7.484000000000001,-98.696,walk
4787,-0.24251999999999996,0.13432,-1.03258,-24.251999999999995,13.431999999999999,-103.25800000000001,walk
4788,-0.25387,0.2376,-1.0006,-25.387,23.76,-100.06,walk
4789,-0.25144,0.25318999999999997,-0.97438,-25.144000000000002,25.319,-97.438,walk
4790,-0.30605999999999994,0.1843,-1.05913,-30.605999999999995,18.43,-105.91299999999998,walk
4791,-0.24547999999999998,0.18284000000000006,-0.9775399999999999,-24.548,18.284000000000006,-97.75399999999999,walk
4792,-0.26942,0.05653,-1.05519,-26.942,5.653,-105.519,walk
4793,-0.21467000000000003,0.09559,-1.00818,-21.467000000000002,9.559,-100.81800000000001,walk
4794,-0.23310999999999993,0.05836,-1.0028,-23.310999999999993,5.836,-100.27999999999999,walk
4795,-0.25984999999999997,0.10686999999999999,-1.01742,-25.985,10.687,-101.74199999999999,walk
4796,-0.27153,0.18305,-1.01622,-27.153,18.305,-101.622,walk
4797,-0.37209000000000003,0.1539,-1.05441,-37.209,15.39,-105.441,walk
4798,-0.30707,0.28002000000000005,-0.9306899999999999,-30.707,28.002000000000002,-93.06899999999999,walk
4799,-0.29318000000000005,0.22554,-0.9714999999999999,-29.318000000000005,22.554,-97.14999999999999,walk
4800,-0.33269,0.2255300000000001,-0.9790099999999999,-33.269,22.553000000000008,-97.901,walk
4801,-0.35898,0.16228,-1.01186,-35.898,16.228,-101.18599999999999,walk
4802,-0.33713,0.20288,-0.97885,-33.713,20.288,-97.885,walk
4803,-0.34645,0.27770999999999996,-1.00573,-34.644999999999996,27.770999999999997,-100.57300000000001,walk
4804,-0.40922,0.26311999999999997,-1.06792,-40.922,26.311999999999998,-106.792,walk
4805,-0.29182,0.29822,-0.9376199999999999,-29.182000000000002,29.822,-93.76199999999999,walk
4806,-0.27616,0.15954000000000002,-0.9663300000000001,-27.616,15.954,-96.63300000000001,walk
4807,-0.29634000000000005,0.25508,-0.94699,-29.634000000000004,25.508,-94.699,walk
4808,-0.37864000000000003,0.22917000000000004,-0.9967800000000002,-37.864000000000004,22.917000000000005,-99.67800000000003,walk
4809,-0.3648,0.27704999999999996,-0.9456399999999999,-36.480000000000004,27.705,-94.564,walk
4810,-0.35333000000000003,0.26755999999999996,-0.95864,-35.333000000000006,26.755999999999997,-95.864,walk
4811,-0.39966999999999997,0.21293999999999996,-1.03982,-39.967,21.293999999999997,-103.982,walk
4812,-0.30633000000000005,0.22853000000000004,-0.9663900000000001,-30.633000000000003,22.853000000000005,-96.63900000000001,walk
4813,-0.26518,0.11302,-0.9882000000000001,-26.518,11.302,-98.82000000000001,walk
4814,-0.20196999999999998,0.19573999999999997,-0.9751000000000001,-20.197,19.573999999999998,-97.51,walk
4815,-0.24294000000000004,0.13999,-1.0258999999999998,-24.294000000000004,13.999,-102.58999999999999,walk
4816,-0.22510000000000002,0.15806,-0.9828800000000001,-22.51,15.806000000000001,-98.28800000000001,walk
4817,-0.31656,0.07720000000000002,-0.95381,-31.656000000000002,7.7200000000000015,-95.381,walk
4818,-0.3246899999999999,0.0794,-0.9738000000000001,-32.468999999999994,7.94,-97.38000000000001,walk
4819,-0.23542,0.1707,-0.9751900000000002,-23.541999999999998,17.07,-97.51900000000002,walk
4820,-0.26608,0.18896000000000002,-1.0237100000000001,-26.608,18.896,-102.37100000000001,walk
4821,-0.18962,0.16444000000000003,-1.02027,-18.962,16.444000000000003,-102.027,walk
4822,-0.15816999999999998,0.11173,-1.04985,-15.816999999999998,11.173,-104.985,walk
4823,-0.15652,0.29314999999999997,-0.9838699999999999,-15.652,29.314999999999998,-98.38699999999999,walk
4824,-0.21214,0.23383000000000004,-1.01697,-21.214,23.383000000000003,-101.697,walk
4825,-0.19929000000000005,0.26355999999999996,-0.99717,-19.929000000000006,26.355999999999998,-99.717,walk
4826,-0.25337999999999994,0.19275000000000003,-1.0009700000000001,-25.337999999999994,19.275000000000002,-100.09700000000001,walk
4827,-0.30353,0.15394,-1.00217,-30.353,15.393999999999998,-100.217,walk
4828,-0.27929,0.2491,-0.9316300000000001,-27.929,24.91,-93.16300000000001,walk
4829,-0.32721000000000006,0.22884000000000002,-1.0597699999999997,-32.721000000000004,22.884,-105.97699999999998,walk
4830,-0.2053,0.28406,-1.0107,-20.53,28.405999999999995,-101.07,walk
4831,-0.22061999999999998,0.08271,-0.98796,-22.061999999999998,8.271,-98.79599999999999,walk
4832,-0.22291999999999998,0.12351,-0.9903599999999997,-22.291999999999998,12.350999999999999,-99.03599999999997,walk
4833,-0.2213,0.17717000000000002,-1.0089800000000002,-22.13,17.717000000000002,-100.89800000000001,walk
4834,-0.26015,0.15755,-1.0197100000000001,-26.014999999999997,15.755,-101.971,walk
4835,-0.18491,0.25224,-0.9709400000000001,-18.491,25.224,-97.09400000000001,walk
4836,-0.23045,0.19473,-1.04812,-23.044999999999998,19.473,-104.812,walk
4837,-0.17834999999999998,0.2732,-0.9800399999999999,-17.834999999999997,27.32,-98.00399999999999,walk
4838,-0.20331,0.23500999999999994,-0.9855600000000001,-20.331,23.500999999999994,-98.55600000000001,walk
4839,-0.24142999999999998,0.2281,-1.01575,-24.142999999999997,22.81,-101.575,walk
4840,-0.20561999999999997,0.27674,-0.9659299999999998,-20.561999999999998,27.674,-96.59299999999999,walk
4841,-0.29256000000000004,0.21187999999999999,-1.02771,-29.256000000000004,21.188,-102.771,walk
4842,-0.25803,0.28935000000000005,-0.951,-25.803,28.935000000000006,-95.1,walk
4843,-0.26677,0.2377,-0.95843,-26.677,23.77,-95.843,walk
4844,-0.29306000000000004,0.26447000000000004,-0.9787400000000003,-29.306000000000004,26.447000000000003,-97.87400000000002,walk
4845,-0.27418000000000003,0.26736000000000004,-0.9304800000000002,-27.418000000000003,26.736000000000004,-93.04800000000002,walk
4846,-0.35373,0.16725,-1.01627,-35.373,16.725,-101.627,walk
4847,-0.30069,0.27445,-0.9444800000000002,-30.069000000000003,27.445000000000004,-94.44800000000002,walk
4848,-0.32536000000000004,0.21001,-0.9500500000000001,-32.536,21.001,-95.00500000000001,walk
4849,-0.30430999999999997,0.2891,-0.94595,-30.430999999999997,28.91,-94.595,walk
4850,-0.28781999999999996,0.4128800000000002,-0.96147,-28.781999999999996,41.28800000000002,-96.147,walk
4851,-0.34833,0.35966000000000004,-1.0039099999999999,-34.833,35.966,-100.39099999999999,walk
4852,-0.24959000000000003,0.2988,-0.92097,-24.959000000000003,29.88,-92.097,walk
4853,-0.21845999999999996,0.14848999999999998,-1.0224599999999997,-21.845999999999997,14.848999999999998,-102.24599999999998,walk
4854,-0.21472999999999998,0.15256999999999998,-0.99604,-21.473,15.257,-99.604,walk
4855,-0.26688,0.16343000000000005,-0.9714599999999999,-26.688,16.343000000000004,-97.14599999999999,walk
4856,-0.31382000000000004,0.19172000000000003,-1.0024099999999998,-31.382000000000005,19.172000000000004,-100.24099999999999,walk
4857,-0.29515,0.22862,-0.95113,-29.515,22.862,-95.113,walk
4858,-0.32311999999999996,0.17575,-1.01871,-32.312,17.575,-101.871,walk
4859,-0.27603,0.2865,-0.9603800000000001,-27.603,28.649999999999995,-96.03800000000001,walk
4860,-0.30304000000000003,0.25911,-0.9790699999999998,-30.304000000000006,25.911,-97.90699999999998,walk
4861,-0.31944,0.29753999999999997,-0.97796,-31.944,29.753999999999998,-97.796,walk
4862,-0.35986000000000007,0.40147,-0.9430600000000001,-35.986000000000004,40.147,-94.30600000000001,walk
4863,-0.3702700000000001,0.32807000000000003,-1.00534,-37.02700000000001,32.807,-100.53399999999999,walk
4864,-0.13290000000000002,0.18420999999999998,-0.9885799999999999,-13.290000000000001,18.421,-98.85799999999999,walk
4865,-0.05273,0.03281,-1.04684,-5.273,3.2809999999999997,-104.684,walk
4866,-0.14583,0.10633000000000002,-1.02792,-14.582999999999998,10.633000000000003,-102.792,walk
4867,-0.26971,0.13714,-1.0486499999999999,-26.971,13.714,-104.865,walk
4868,-0.257,0.25695,-0.9862100000000001,-25.700000000000003,25.695000000000004,-98.62100000000001,walk
4869,-0.31670000000000004,0.27361,-0.9942600000000001,-31.67,27.361,-99.42600000000002,walk
4870,-0.3653100000000001,0.34241999999999995,-0.9381100000000002,-36.531000000000006,34.242,-93.81100000000002,walk
4871,-0.31431,0.27144999999999997,-0.9588300000000001,-31.430999999999997,27.144999999999996,-95.88300000000001,walk
4872,-0.24974999999999994,0.14131,-1.0772199999999998,-24.974999999999994,14.131,-107.722,walk
4873,-0.14560000000000003,0.19156000000000004,-0.97651,-14.560000000000002,19.156000000000002,-97.651,walk
4874,-0.22387999999999997,0.0941,-1.0395700000000003,-22.387999999999998,9.41,-103.95700000000002,walk
4875,-0.21414999999999998,0.22714999999999996,-0.9868000000000001,-21.415,22.714999999999996,-98.68,walk
4876,-0.27393999999999996,0.22530999999999995,-0.9806800000000001,-27.394,22.530999999999995,-98.06800000000001,walk
4877,-0.3281099999999999,0.28354,-0.9622700000000002,-32.81099999999999,28.354000000000003,-96.22700000000002,walk
4878,-0.34105,0.37821,-0.9303500000000001,-34.105000000000004,37.821,-93.03500000000001,walk
4879,-0.38815999999999995,0.34178000000000003,-1.00984,-38.815999999999995,34.178000000000004,-100.98400000000001,walk
4880,-0.35355999999999993,0.37956,-0.9266599999999999,-35.355999999999995,37.956,-92.666,walk
4881,-0.41317,0.34163000000000004,-0.9378500000000001,-41.317,34.163000000000004,-93.78500000000001,walk
4882,-0.40147,0.38413,-0.88723,-40.147,38.413000000000004,-88.723,walk
4883,-0.41501999999999994,0.32393,-0.87,-41.501999999999995,32.393,-87.0,walk
4884,-0.34498000000000006,0.35501000000000005,-0.8971300000000001,-34.498000000000005,35.501000000000005,-89.71300000000001,walk
4885,-0.23770000000000002,0.44150999999999996,-0.89464,-23.770000000000003,44.150999999999996,-89.464,walk
4886,-0.25657,0.43728,-0.9611899999999999,-25.657,43.728,-96.11899999999999,walk
4887,-0.2563800000000001,0.41593,-0.9227600000000001,-25.63800000000001,41.593,-92.27600000000001,walk
4888,-0.30557000000000006,0.30121000000000003,-1.00503,-30.557000000000006,30.121000000000002,-100.503,walk
4889,-0.24715000000000004,0.36339999999999995,-0.9635300000000001,-24.715000000000003,36.339999999999996,-96.35300000000001,walk
4890,-0.29145,0.22622000000000003,-0.97049,-29.145,22.622000000000003,-97.04899999999999,walk
4891,-0.25702,0.17012,-1.00915,-25.702,17.012,-100.915,walk
4892,-0.09775,0.08769,-1.00637,-9.775,8.769,-100.637,walk
4893,-0.11260000000000002,-0.0669,-1.0481,-11.260000000000002,-6.69,-104.81,walk
4894,-0.12989000000000003,0.10833000000000002,-1.00011,-12.989000000000003,10.833000000000002,-100.011,walk
4895,-0.18732,0.17038999999999999,-1.07089,-18.732,17.038999999999998,-107.089,walk
4896,-0.1999,0.25349,-0.9918299999999999,-19.99,25.348999999999997,-99.18299999999999,walk
4897,-0.35076000000000007,0.18034000000000003,-0.96161,-35.07600000000001,18.034000000000002,-96.161,walk
4898,-0.40984999999999994,0.20754,-0.9764599999999999,-40.98499999999999,20.754,-97.64599999999999,walk
4899,-0.35501999999999995,0.25945000000000007,-0.96813,-35.501999999999995,25.945000000000007,-96.813,walk
4900,-0.37811,0.18783999999999995,-1.01834,-37.811,18.783999999999995,-101.834,walk
4901,-0.29839999999999994,0.31405,-0.9706999999999999,-29.839999999999996,31.404999999999998,-97.07,walk
4902,-0.32058,0.28808000000000006,-1.0109099999999998,-32.058,28.808000000000003,-101.09099999999998,walk
4903,-0.28816,0.33079000000000003,-0.9386700000000002,-28.816000000000003,33.079,-93.86700000000002,walk
4904,-0.29355000000000003,0.2786199999999999,-0.96736,-29.355000000000004,27.861999999999995,-96.736,walk
4905,-0.32075,0.287,-0.98466,-32.074999999999996,28.699999999999996,-98.466,walk
4906,-0.31440999999999997,0.33003,-0.9427000000000001,-31.440999999999995,33.003,-94.27000000000001,walk
4907,-0.35961999999999994,0.29875,-1.0290299999999997,-35.961999999999996,29.875,-102.90299999999998,walk
4908,-0.2715,0.37266999999999995,-0.9566800000000001,-27.150000000000002,37.266999999999996,-95.668,walk
4909,-0.3788600000000001,0.22162000000000004,-0.93998,-37.88600000000001,22.162000000000003,-93.998,walk
4910,-0.34873,0.29522000000000004,-0.87929,-34.873,29.522000000000002,-87.929,walk
4911,-0.3394499999999999,0.3950200000000001,-0.9105200000000001,-33.94499999999999,39.50200000000001,-91.052,walk
4912,-0.42493999999999993,0.41267000000000004,-0.9358799999999998,-42.49399999999999,41.267,-93.58799999999998,walk
4913,-0.37902,0.4064599999999999,-0.9072599999999998,-37.902,40.64599999999999,-90.72599999999998,walk
4914,-0.40545000000000003,0.35221,-0.9778500000000001,-40.545,35.221000000000004,-97.78500000000001,walk
4915,-0.32463000000000003,0.43272000000000005,-0.9167399999999999,-32.463,43.272000000000006,-91.67399999999999,walk
4916,-0.32874000000000003,0.40863999999999995,-0.9734999999999999,-32.874,40.864,-97.35,walk
4917,-0.3012,0.45092,-0.9042399999999999,-30.120000000000005,45.092,-90.42399999999999,walk
4918,-0.27261,0.36764,-0.9151699999999999,-27.261,36.764,-91.517,walk
4919,-0.30426000000000003,0.33369,-0.98893,-30.426000000000002,33.369,-98.893,walk
4920,-0.30173,0.40874999999999995,-0.8985199999999999,-30.173000000000002,40.87499999999999,-89.85199999999999,walk
4921,-0.33108999999999994,0.37363999999999997,-0.9693299999999998,-33.108999999999995,37.364,-96.93299999999998,walk
4922,-0.28634,0.44829,-0.8918699999999999,-28.634,44.829,-89.187,walk
4923,-0.30029,0.40358000000000005,-0.9080399999999998,-30.029,40.358000000000004,-90.80399999999999,walk
4924,-0.30448000000000003,0.36891000000000007,-0.9495299999999998,-30.448,36.891000000000005,-94.95299999999997,walk
4925,-0.27149999999999996,0.35304,-0.9335199999999999,-27.15,35.304,-93.35199999999999,walk
4926,-0.33679000000000003,0.34868999999999994,-1.00137,-33.679,34.86899999999999,-100.137,walk
4927,-0.30410000000000004,0.4731100000000001,-0.9053200000000002,-30.410000000000004,47.31100000000001,-90.53200000000002,walk
4928,-0.37920999999999994,0.42222000000000004,-0.91854,-37.92099999999999,42.222,-91.854,walk
4929,-0.35900000000000015,0.40080999999999994,-0.9094199999999999,-35.90000000000001,40.080999999999996,-90.942,walk
4930,-0.28022,0.32238,-0.9614999999999999,-28.022000000000002,32.238,-96.14999999999999,walk
4931,-0.29967,0.25175,-1.04054,-29.967,25.174999999999997,-104.054,walk
4932,-0.28314000000000006,0.29147,-0.9768200000000001,-28.314000000000004,29.147000000000002,-97.68200000000002,walk
4933,-0.31317,0.21794,-1.0852099999999998,-31.317,21.794,-108.52099999999999,walk
4934,-0.23711000000000002,0.28837999999999997,-0.9942,-23.711000000000002,28.837999999999997,-99.42,walk
4935,-0.27899999999999997,0.22327000000000002,-0.98629,-27.9,22.327,-98.629,walk
4936,-0.32995,0.20805000000000004,-1.0228099999999998,-32.995000000000005,20.805000000000003,-102.28099999999998,walk
4937,-0.31204,0.31892,-0.93695,-31.204,31.891999999999996,-93.695,walk
4938,-0.36652999999999997,0.29687,-1.0139,-36.653,29.687000000000005,-101.39,walk
4939,-0.29464,0.36571,-0.9311800000000002,-29.464,36.571,-93.11800000000002,walk
4940,-0.32592999999999994,0.32126,-0.92148,-32.592999999999996,32.126,-92.148,walk
4941,-0.3862100000000001,0.32994,-0.9709299999999998,-38.62100000000001,32.994,-97.09299999999999,walk
4942,-0.30135,0.3847099999999999,-0.9084299999999998,-30.134999999999998,38.47099999999999,-90.84299999999999,walk
4943,-0.31536,0.28590000000000004,-1.0147599999999999,-31.535999999999998,28.590000000000003,-101.476,walk
4944,-0.29157000000000005,0.3454499999999999,-0.96262,-29.157000000000004,34.544999999999995,-96.262,walk
4945,-0.32587000000000005,0.27742,-0.94452,-32.587,27.742,-94.452,walk
4946,-0.35121,0.25695999999999997,-0.9869200000000002,-35.121,25.695999999999998,-98.69200000000002,walk
4947,-0.29971,0.30291999999999997,-0.9412400000000001,-29.970999999999997,30.291999999999998,-94.12400000000001,walk
4948,-0.34618000000000004,0.25224,-1.0212999999999999,-34.618,25.224,-102.13,walk
4949,-0.3067,0.3589100000000001,-0.92734,-30.669999999999998,35.89100000000001,-92.73400000000001,walk
4950,-0.34632999999999997,0.27806000000000003,-0.9578699999999999,-34.632999999999996,27.806000000000004,-95.78699999999999,walk
4951,-0.31038,0.26316999999999996,-0.9710399999999999,-31.038,26.316999999999997,-97.10399999999998,walk
4952,-0.29699,0.27863,-0.9438200000000001,-29.698999999999998,27.863,-94.382,walk
4953,-0.37174999999999997,0.26289000000000007,-1.0108,-37.175,26.289000000000005,-101.08,walk
4954,-0.26448,0.37162999999999996,-0.9282699999999999,-26.447999999999997,37.163,-92.827,walk
4955,-0.26692000000000005,0.27797000000000005,-0.96788,-26.692000000000004,27.797000000000004,-96.788,walk
4956,-0.28753,0.33543,-0.9207699999999999,-28.753,33.543,-92.07699999999998,walk
4957,-0.33453999999999995,0.4066099999999999,-0.9212600000000001,-33.45399999999999,40.660999999999994,-92.126,walk
4958,-0.41881,0.3796399999999999,-1.00914,-41.881,37.96399999999999,-100.91399999999999,walk
4959,-0.3716599999999999,0.45912999999999987,-0.89026,-37.16599999999999,45.91299999999999,-89.02600000000001,walk
4960,-0.4142699999999999,0.33964999999999995,-0.97974,-41.42699999999999,33.964999999999996,-97.974,walk
4961,-0.41906,0.3726000000000001,-0.9007799999999999,-41.906,37.26000000000001,-90.07799999999999,walk
4962,-0.44177000000000005,0.35131999999999997,-0.9069499999999999,-44.17700000000001,35.132,-90.695,walk
4963,-0.51251,0.30246,-0.99772,-51.251,30.246,-99.772,walk
4964,-0.47741999999999996,0.38671000000000005,-0.89006,-47.742,38.67100000000001,-89.006,walk
4965,-0.45331999999999995,0.32299,-0.9793499999999998,-45.331999999999994,32.299,-97.93499999999999,walk
4966,-0.3529,0.37962,-0.9045100000000003,-35.29,37.962,-90.45100000000002,walk
4967,-0.4006099999999999,0.34839,-0.9095799999999999,-40.06099999999999,34.839,-90.958,walk
4968,-0.48738,0.3766199999999999,-0.9525499999999998,-48.738,37.66199999999999,-95.25499999999998,walk
4969,-0.46573,0.47962000000000005,-0.8955299999999999,-46.573,47.962,-89.553,walk
4970,-0.49832,0.45594000000000007,-0.9598400000000001,-49.832,45.59400000000001,-95.98400000000001,walk
4971,-0.3854799999999999,0.49787,-0.8567500000000001,-38.54799999999999,49.787,-85.67500000000001,walk
4972,-0.36898,0.39091999999999993,-0.91628,-36.897999999999996,39.09199999999999,-91.628,walk
4973,-0.3614900000000001,0.3777700000000001,-0.95928,-36.14900000000001,37.77700000000001,-95.928,walk
4974,-0.28018,0.39239999999999997,-0.9118900000000001,-28.017999999999997,39.239999999999995,-91.18900000000001,walk
4975,-0.32291,0.28353,-1.04961,-32.291,28.353,-104.961,walk
4976,-0.28332999999999997,0.38028,-0.9266800000000001,-28.333,38.028,-92.668,walk
4977,-0.3009,0.35492999999999997,-0.9525,-30.09,35.492999999999995,-95.25,walk
4978,-0.30655999999999994,0.35040999999999994,-0.9950800000000001,-30.655999999999995,35.041,-99.50800000000001,walk
4979,-0.26263000000000003,0.27337000000000006,-0.9535899999999999,-26.263000000000005,27.337000000000003,-95.359,walk
4980,-0.28850000000000003,0.06722,-1.1009900000000001,-28.85,6.722,-110.099,walk
4981,-0.13553,-0.034859999999999995,-1.03129,-13.553,-3.4859999999999998,-103.129,walk
4982,0.04774999999999999,-0.12649,-0.94668,4.774999999999999,-12.649,-94.66799999999999,walk
4983,0.17016,-0.11343000000000002,-0.96719,17.016000000000002,-11.343000000000002,-96.719,walk
4984,0.29678,-0.11107000000000002,-0.91247,29.678,-11.107000000000001,-91.247,walk
4985,0.20822000000000002,-0.17933,-0.98398,20.822000000000003,-17.933,-98.398,walk
4986,0.06885999999999998,-0.20038,-1.08416,6.885999999999998,-20.038,-108.416,walk
4987,0.018149999999999996,-0.025840000000000002,-1.10345,1.8149999999999997,-2.584,-110.34500000000001,walk
4988,-0.06589,0.04019999999999999,-1.17549,-6.589,4.02,-117.54899999999999,walk
4989,-0.05198999999999999,0.1364,-1.055,-5.198999999999999,13.639999999999999,-105.49999999999999,walk
4990,-0.04616,0.08389999999999999,-1.05054,-4.616,8.389999999999999,-105.054,walk
4991,-0.06313000000000002,0.1235,-1.04627,-6.3130000000000015,12.35,-104.62700000000001,walk
4992,-0.07105,0.24823999999999993,-1.0678,-7.105,24.823999999999995,-106.78000000000002,walk
4993,-0.12881,0.19190000000000002,-1.14718,-12.881,19.19,-114.71800000000002,walk
4994,-0.054580000000000004,0.22452000000000003,-1.04115,-5.458,22.452,-104.11500000000001,walk
4995,0.0047599999999999995,0.06918999999999999,-1.10829,0.4759999999999999,6.918999999999999,-110.829,walk
4996,0.014800000000000002,0.20700999999999994,-1.0358,1.4800000000000002,20.700999999999993,-103.58,walk
4997,-0.017469999999999996,0.15444999999999998,-1.0730700000000002,-1.7469999999999997,15.444999999999999,-107.30700000000002,walk
4998,-0.01113,0.10402999999999998,-1.0595099999999997,-1.113,10.402999999999999,-105.95099999999998,walk
4999,-0.02005,0.26334,-1.02237,-2.005,26.334,-102.237,walk
5000,-0.16532999999999998,0.13388,-1.17367,-16.532999999999998,13.388,-117.367,walk
5001,-0.06450000000000002,0.0069,-1.03755,-6.450000000000001,0.69,-103.755,walk
5002,0.11851999999999999,-0.15959,-0.9110600000000001,11.851999999999999,-15.959,-91.10600000000001,walk
5003,0.13041,-0.16520000000000004,-0.9241300000000001,13.041,-16.520000000000003,-92.41300000000001,walk
5004,0.029070000000000006,-0.06385,-1.0036,2.9070000000000005,-6.385,-100.36,walk
5005,-0.12211999999999999,-0.20119000000000004,-1.1859600000000001,-12.212,-20.119000000000003,-118.596,walk
5006,-0.10517,-0.014219999999999981,-1.0663200000000002,-10.517,-1.4219999999999982,-106.632,walk
5007,-0.2003,0.12365,-1.08756,-20.03,12.365,-108.756,walk
5008,-0.26944999999999997,0.14181,-1.1663500000000002,-26.944999999999997,14.181,-116.63500000000002,walk
5009,-0.10722,0.16393999999999997,-1.1063,-10.722,16.394,-110.63,walk
5010,-0.02093,0.01877,-1.21959,-2.093,1.8769999999999998,-121.959,walk
5011,0.0588,0.19498,-1.1081699999999999,5.88,19.497999999999998,-110.817,walk
5012,-0.034300000000000004,0.15965,-1.2217,-3.43,15.964999999999998,-122.17,walk
5013,0.018590000000000013,0.045409999999999985,-1.12392,1.8590000000000013,4.540999999999999,-112.39200000000001,walk
5014,0.27742000000000006,-0.1336,-0.7867500000000001,27.742000000000004,-13.36,-78.67500000000001,walk
5015,0.11516000000000001,0.03241999999999999,-0.9056799999999999,11.516000000000002,3.241999999999999,-90.568,walk
5016,-0.26294999999999996,0.39317,-1.12535,-26.294999999999998,39.317,-112.535,walk
5017,-0.39372999999999997,0.46074,-1.01587,-39.373,46.074,-101.587,walk
5018,-0.41974999999999996,0.25381,-1.0577900000000002,-41.974999999999994,25.381,-105.77900000000002,walk
5019,-0.4915900000000001,0.27971,-1.14375,-49.159000000000006,27.971,-114.375,walk
5020,-0.53425,0.33175000000000004,-1.1678799999999998,-53.425,33.175000000000004,-116.78799999999998,walk
5021,-0.44544999999999996,0.30018000000000006,-1.17759,-44.544999999999995,30.018000000000004,-117.759,walk
5022,-0.53313,0.32017,-1.1592699999999998,-53.312999999999995,32.017,-115.92699999999998,walk
5023,-0.47818,0.40025000000000005,-1.1272000000000002,-47.818,40.025000000000006,-112.72000000000001,walk
5024,-0.33524,0.35176999999999997,-1.1882899999999998,-33.524,35.177,-118.829,walk
5025,-0.32315,0.19860000000000003,-1.0946900000000002,-32.315,19.860000000000003,-109.46900000000001,walk
5026,-0.23750999999999997,0.15057,-1.0711,-23.750999999999998,15.057,-107.10999999999999,walk
5027,-0.19601000000000007,0.14721,-1.1438099999999998,-19.601000000000006,14.721,-114.38099999999999,walk
5028,-0.18397,0.16415000000000002,-1.05018,-18.397,16.415000000000003,-105.01799999999999,walk
5029,-0.22977000000000003,0.10515999999999998,-1.15205,-22.977000000000004,10.515999999999998,-115.205,walk
