time,gFx,gFy,gFz,gFTotal
1.058,-0.338,-0.407,-1.507,1.597
1.068,-0.383,-0.401,-1.489,1.589
1.078,-0.484,-0.392,-1.427,1.557
1.088,-0.578,-0.392,-1.377,1.544
1.098,-0.615,-0.398,-1.377,1.559
1.108,-0.645,-0.418,-1.387,1.586
1.118,-0.654,-0.443,-1.392,1.600
1.128,-0.651,-0.454,-1.342,1.559
1.138,-0.617,-0.454,-1.249,1.466
1.148,-0.562,-0.461,-1.149,1.359
1.158,-0.506,-0.475,-1.071,1.276
1.168,-0.499,-0.470,-1.010,1.221
1.178,-0.483,-0.440,-0.978,1.176
1.188,-0.465,-0.413,-0.963,1.146
1.198,-0.454,-0.386,-0.986,1.152
1.208,-0.419,-0.362,-1.030,1.169
1.218,-0.378,-0.331,-1.045,1.159
1.228,-0.385,-0.375,-1.124,1.246
1.238,-0.366,-0.370,-1.169,1.280
1.248,-0.408,-0.291,-1.149,1.254
1.258,-0.355,-0.417,-1.224,1.341
1.268,-0.339,-0.433,-1.267,1.381
1.278,-0.321,-0.426,-1.215,1.328
1.288,-0.288,-0.483,-1.155,1.285
1.298,-0.248,-0.491,-1.153,1.278
1.308,-0.224,-0.486,-1.164,1.281
1.318,-0.202,-0.474,-1.181,1.288
1.328,-0.171,-0.446,-1.199,1.291
1.338,-0.136,-0.399,-1.173,1.247
1.348,-0.133,-0.361,-1.104,1.169
1.358,-0.138,-0.322,-1.028,1.086
1.367,-0.099,-0.291,-0.956,1.004
1.378,-0.090,-0.282,-0.950,0.995
1.388,-0.109,-0.275,-0.951,0.996
1.398,-0.070,-0.217,-0.996,1.022
1.407,-0.074,-0.169,-1.022,1.039
1.417,-0.076,-0.170,-0.927,0.946
1.427,-0.043,-0.193,-0.894,0.916
1.437,-0.024,-0.205,-0.853,0.878
1.448,0.003,-0.219,-0.802,0.832
1.457,-0.003,-0.231,-0.753,0.788
1.467,-0.009,-0.236,-0.710,0.748
1.477,-0.061,-0.245,-0.713,0.757
1.487,-0.131,-0.199,-0.751,0.788
1.497,-0.122,-0.107,-0.776,0.793
1.507,-0.081,-0.037,-0.809,0.814
1.517,-0.055,-0.010,-0.871,0.873
1.527,-0.036,0.009,-0.919,0.919
1.537,-0.026,0.048,-0.922,0.923
1.547,-0.017,0.052,-0.888,0.889
1.557,0.015,0.016,-0.848,0.848
1.567,0.083,-0.013,-0.804,0.808
1.577,0.156,-0.029,-0.771,0.787
1.587,0.179,-0.043,-0.724,0.747
1.597,0.177,-0.053,-0.663,0.688
1.607,0.197,-0.056,-0.623,0.655
1.617,0.256,-0.050,-0.625,0.677
1.627,0.312,-0.051,-0.670,0.741
1.637,0.323,-0.063,-0.710,0.783
1.647,0.336,-0.058,-0.727,0.803
1.657,0.373,-0.045,-0.741,0.831
1.667,0.387,-0.054,-0.743,0.840
1.677,0.378,-0.072,-0.735,0.830
1.687,0.391,-0.075,-0.740,0.840
1.697,0.402,-0.066,-0.778,0.878
1.707,0.363,-0.055,-0.843,0.919
1.717,0.305,-0.052,-0.897,0.949
1.727,0.286,-0.064,-0.905,0.951
1.737,0.328,-0.106,-0.896,0.960
1.747,0.368,-0.164,-0.899,0.985
1.757,0.375,-0.211,-0.897,0.995
1.767,0.360,-0.238,-0.880,0.980
1.777,0.329,-0.256,-0.871,0.966
1.787,0.302,-0.257,-0.897,0.981
1.797,0.265,-0.249,-0.951,1.018
1.807,0.210,-0.268,-0.996,1.053
1.817,0.175,-0.292,-1.040,1.094
1.827,0.139,-0.305,-1.117,1.167
1.837,0.077,-0.311,-1.216,1.257
1.847,0.029,-0.302,-1.311,1.346
1.857,-0.007,-0.308,-1.383,1.417
1.867,-0.034,-0.326,-1.433,1.470
1.877,-0.076,-0.358,-1.450,1.496
1.887,-0.130,-0.395,-1.420,1.480
1.897,-0.174,-0.423,-1.382,1.456
1.907,-0.221,-0.437,-1.372,1.457
1.917,-0.276,-0.437,-1.393,1.485
1.927,-0.337,-0.438,-1.430,1.533
1.937,-0.392,-0.447,-1.461,1.577
1.947,-0.426,-0.465,-1.449,1.580
1.957,-0.450,-0.491,-1.422,1.570
1.967,-0.478,-0.522,-1.410,1.577
1.977,-0.478,-0.545,-1.414,1.590
1.986,-0.458,-0.550,-1.434,1.603
1.996,-0.444,-0.548,-1.447,1.610
2.007,-0.431,-0.555,-1.437,1.600
2.016,-0.467,-0.551,-1.407,1.581
2.026,-0.523,-0.523,-1.347,1.537
2.036,-0.538,-0.492,-1.286,1.478
2.046,-0.509,-0.478,-1.272,1.451
2.056,-0.439,-0.462,-1.292,1.440
2.066,-0.329,-0.435,-1.353,1.459
2.076,-0.270,-0.453,-1.427,1.521
2.086,-0.280,-0.473,-1.447,1.548
2.096,-0.310,-0.456,-1.376,1.483
2.106,-0.384,-0.434,-1.257,1.384
2.116,-0.452,-0.413,-1.163,1.314
2.126,-0.496,-0.396,-1.138,1.303
2.136,-0.480,-0.386,-1.110,1.270
2.146,-0.422,-0.424,-1.082,1.237
2.156,-0.420,-0.432,-1.110,1.263
2.166,-0.379,-0.403,-1.136,1.264
2.176,-0.334,-0.341,-1.175,1.268
2.186,-0.316,-0.292,-1.184,1.260
2.196,-0.303,-0.269,-1.191,1.258
2.206,-0.292,-0.262,-1.183,1.246
2.216,-0.275,-0.281,-1.168,1.232
2.226,-0.238,-0.315,-1.147,1.213
2.236,-0.186,-0.326,-1.115,1.177
2.246,-0.156,-0.267,-1.083,1.127
2.256,-0.154,-0.281,-1.091,1.137
2.266,-0.153,-0.294,-1.067,1.117
2.276,-0.192,-0.248,-1.004,1.052
2.286,-0.201,-0.194,-0.944,0.985
2.296,-0.068,-0.167,-0.907,0.925
2.306,-0.101,-0.185,-0.846,0.872
2.316,-0.050,-0.261,-0.816,0.858
2.326,0.071,-0.277,-0.815,0.864
2.336,0.118,-0.243,-0.734,0.783
2.346,0.114,-0.187,-0.637,0.674
2.356,0.103,-0.137,-0.591,0.615
2.366,0.079,-0.111,-0.574,0.590
2.376,0.013,-0.123,-0.582,0.595
2.386,-0.031,-0.093,-0.613,0.621
2.396,-0.044,0.001,-0.592,0.593
2.406,0.019,0.018,-0.629,0.629
2.416,0.121,0.013,-0.714,0.724
2.426,0.193,-0.020,-0.749,0.774
2.436,0.276,-0.036,-0.741,0.791
2.446,0.377,-0.006,-0.723,0.815
2.456,0.499,0.033,-0.705,0.865
2.466,0.545,0.020,-0.675,0.867
2.475,0.501,-0.034,-0.674,0.840
2.486,0.412,-0.061,-0.652,0.774
2.496,0.317,-0.069,-0.599,0.681
2.506,0.215,-0.103,-0.576,0.624
2.515,0.150,-0.122,-0.572,0.604
2.525,0.125,-0.131,-0.612,0.638
2.535,0.157,-0.127,-0.648,0.679
2.545,0.151,-0.136,-0.624,0.656
2.555,0.256,-0.122,-0.720,0.774
2.565,0.331,-0.110,-0.666,0.752
2.575,0.361,-0.126,-0.646,0.751
2.585,0.376,-0.124,-0.660,0.770
2.595,0.410,-0.088,-0.718,0.831
2.605,0.411,-0.052,-0.776,0.879
2.616,0.348,-0.130,-0.834,0.913
2.625,0.320,-0.213,-0.908,0.986
2.635,0.330,-0.258,-0.955,1.043
2.645,0.369,-0.289,-0.981,1.088
2.655,0.404,-0.324,-1.000,1.126
2.665,0.406,-0.337,-1.012,1.142
2.675,0.375,-0.331,-1.022,1.137
2.685,0.329,-0.329,-1.042,1.142
2.695,0.298,-0.331,-1.085,1.173
2.705,0.283,-0.326,-1.147,1.225
2.715,0.254,-0.316,-1.208,1.274
2.725,0.205,-0.310,-1.249,1.304
2.735,0.142,-0.310,-1.282,1.326
2.745,0.097,-0.329,-1.336,1.379
2.755,0.013,-0.294,-1.410,1.440
2.765,-0.025,-0.271,-1.428,1.454
2.775,-0.043,-0.293,-1.462,1.492
2.785,-0.061,-0.316,-1.491,1.525
2.795,-0.082,-0.359,-1.462,1.508
2.805,-0.110,-0.409,-1.418,1.480
2.815,-0.145,-0.444,-1.389,1.466
2.825,-0.183,-0.476,-1.367,1.459
2.835,-0.209,-0.505,-1.344,1.451
2.845,-0.209,-0.518,-1.333,1.445
2.855,-0.203,-0.517,-1.336,1.447
2.865,-0.213,-0.505,-1.311,1.421
2.875,-0.224,-0.559,-1.352,1.480
2.885,-0.173,-0.563,-1.405,1.524
2.895,-0.119,-0.547,-1.450,1.555
2.905,-0.101,-0.559,-1.437,1.545
2.915,-0.101,-0.570,-1.412,1.526
2.925,-0.092,-0.541,-1.350,1.457
2.935,-0.102,-0.516,-1.281,1.385
2.945,-0.111,-0.513,-1.219,1.328
2.955,-0.105,-0.521,-1.183,1.297
2.966,-0.102,-0.521,-1.177,1.292
2.975,-0.103,-0.519,-1.195,1.307
2.985,-0.092,-0.499,-1.196,1.299
2.995,-0.074,-0.469,-1.167,1.260
3.005,-0.058,-0.451,-1.139,1.226
3.016,-0.048,-0.443,-1.123,1.208
3.025,-0.030,-0.439,-1.128,1.211
3.035,-0.001,-0.434,-1.134,1.214
3.045,0.044,-0.415,-1.143,1.217
3.055,0.083,-0.401,-1.167,1.236
3.065,0.107,-0.396,-1.191,1.260
3.075,0.133,-0.372,-1.204,1.268
3.085,0.153,-0.342,-1.209,1.265
3.094,0.179,-0.323,-1.214,1.269
3.104,0.206,-0.316,-1.220,1.277
3.114,0.218,-0.302,-1.206,1.262
3.125,0.215,-0.286,-1.170,1.224
3.134,0.208,-0.281,-1.118,1.171
3.144,0.200,-0.268,-1.055,1.107
3.154,0.182,-0.238,-0.990,1.034
3.164,0.178,-0.212,-0.921,0.962
3.174,0.206,-0.213,-0.862,0.912
3.184,0.221,-0.221,-0.817,0.875
3.194,0.233,-0.213,-0.763,0.826
3.204,0.258,-0.205,-0.709,0.782
3.214,0.283,-0.221,-0.661,0.752
3.224,0.326,-0.241,-0.608,0.731
3.234,0.392,-0.259,-0.571,0.739
3.244,0.442,-0.282,-0.548,0.758
3.254,0.459,-0.293,-0.531,0.761
3.264,0.448,-0.277,-0.530,0.747
3.274,0.430,-0.232,-0.548,0.734
3.284,0.397,-0.186,-0.601,0.744
3.294,0.366,-0.135,-0.684,0.788
3.304,0.350,-0.086,-0.762,0.842
3.314,0.348,-0.049,-0.816,0.888
3.325,0.373,-0.033,-0.847,0.926
3.334,0.422,-0.023,-0.854,0.952
3.344,0.452,-0.014,-0.851,0.964
3.354,0.465,-0.017,-0.830,0.952
3.364,0.451,-0.011,-0.767,0.890
3.374,0.418,-0.009,-0.686,0.803
3.384,0.395,-0.021,-0.607,0.725
3.394,0.389,-0.033,-0.541,0.667
3.404,0.389,-0.049,-0.509,0.643
3.414,0.398,-0.069,-0.503,0.646
3.424,0.429,-0.093,-0.498,0.664
3.434,0.467,-0.102,-0.495,0.688
3.444,0.505,-0.116,-0.499,0.720
3.454,0.545,-0.147,-0.497,0.752
3.464,0.566,-0.165,-0.484,0.763
3.474,0.583,-0.170,-0.472,0.770
3.484,0.585,-0.182,-0.482,0.780
3.494,0.566,-0.188,-0.531,0.798
3.504,0.554,-0.188,-0.614,0.848
3.514,0.549,-0.172,-0.689,0.898
3.524,0.542,-0.160,-0.751,0.939
3.534,0.543,-0.178,-0.806,0.988
3.544,0.552,-0.195,-0.869,1.047
3.554,0.551,-0.207,-0.970,1.135
3.564,0.540,-0.211,-1.126,1.267
3.574,0.518,-0.215,-1.281,1.399
3.584,0.487,-0.228,-1.380,1.481
3.594,0.449,-0.248,-1.417,1.507
3.604,0.403,-0.251,-1.415,1.493
3.614,0.336,-0.255,-1.397,1.459
3.624,0.265,-0.279,-1.375,1.427
3.634,0.211,-0.303,-1.375,1.424
3.643,0.175,-0.314,-1.388,1.434
3.654,0.146,-0.326,-1.381,1.426
3.663,0.109,-0.346,-1.361,1.409
3.673,0.078,-0.360,-1.347,1.396
3.683,0.046,-0.365,-1.335,1.384
3.693,0.002,-0.367,-1.313,1.363
3.704,-0.046,-0.378,-1.275,1.330
3.714,-0.086,-0.404,-1.250,1.316
3.723,-0.113,-0.414,-1.245,1.317
3.733,-0.153,-0.431,-1.241,1.322
3.743,-0.182,-0.478,-1.238,1.339
3.753,-0.182,-0.519,-1.239,1.356
3.763,-0.153,-0.551,-1.252,1.376
3.773,-0.104,-0.589,-1.251,1.386
3.783,-0.069,-0.616,-1.242,1.388
3.793,-0.063,-0.626,-1.226,1.378
3.803,-0.079,-0.629,-1.202,1.359
3.813,-0.090,-0.625,-1.173,1.333
3.823,-0.098,-0.600,-1.158,1.308
3.833,-0.106,-0.576,-1.177,1.315
3.843,-0.100,-0.553,-1.252,1.372
3.853,-0.061,-0.525,-1.343,1.444
3.863,-0.004,-0.499,-1.420,1.505
3.873,0.048,-0.476,-1.464,1.540
3.883,0.083,-0.457,-1.461,1.533
3.893,0.093,-0.439,-1.418,1.487
3.903,0.092,-0.427,-1.365,1.433
3.913,0.100,-0.412,-1.316,1.382
3.923,0.117,-0.408,-1.271,1.340
3.933,0.141,-0.415,-1.234,1.310
3.943,0.162,-0.430,-1.210,1.294
3.953,0.193,-0.440,-1.184,1.278
3.963,0.237,-0.440,-1.159,1.262
3.973,0.282,-0.433,-1.138,1.250
3.983,0.322,-0.431,-1.119,1.241
3.993,0.354,-0.431,-1.089,1.223
4.003,0.356,-0.420,-1.045,1.181
4.013,0.336,-0.404,-0.991,1.121
4.023,0.318,-0.391,-0.946,1.072
4.033,0.311,-0.384,-0.927,1.051
4.043,0.316,-0.362,-0.940,1.056
4.053,0.322,-0.331,-0.962,1.067
4.063,0.322,-0.305,-0.967,1.064
4.073,0.324,-0.280,-0.959,1.051
4.083,0.321,-0.255,-0.938,1.024
4.093,0.310,-0.233,-0.903,0.983
4.103,0.295,-0.216,-0.863,0.937
4.113,0.290,-0.205,-0.825,0.898
4.123,0.287,-0.196,-0.799,0.871
4.133,0.288,-0.188,-0.771,0.844
4.143,0.297,-0.182,-0.741,0.819
4.153,0.294,-0.172,-0.712,0.790
4.163,0.301,-0.158,-0.684,0.764
4.173,0.332,-0.155,-0.662,0.756
4.183,0.342,-0.154,-0.645,0.746
4.193,0.333,-0.148,-0.621,0.720
4.203,0.331,-0.141,-0.599,0.699
4.212,0.338,-0.143,-0.592,0.697
4.222,0.347,-0.156,-0.604,0.713
4.233,0.367,-0.170,-0.615,0.737
4.242,0.391,-0.187,-0.625,0.760
4.252,0.409,-0.206,-0.633,0.782
4.262,0.448,-0.224,-0.637,0.810
4.272,0.491,-0.249,-0.630,0.836
4.282,0.522,-0.265,-0.595,0.835
4.292,0.529,-0.270,-0.559,0.816
4.302,0.505,-0.261,-0.538,0.782
4.312,0.461,-0.233,-0.529,0.739
4.322,0.417,-0.218,-0.538,0.715
4.332,0.385,-0.212,-0.556,0.709
4.342,0.373,-0.211,-0.571,0.714
4.352,0.382,-0.205,-0.577,0.721
4.362,0.400,-0.188,-0.572,0.723
4.372,0.412,-0.166,-0.571,0.723
4.382,0.410,-0.145,-0.584,0.728
4.392,0.398,-0.126,-0.613,0.741
4.402,0.379,-0.110,-0.662,0.771
4.412,0.359,-0.099,-0.711,0.802
4.422,0.333,-0.100,-0.755,0.831
4.432,0.318,-0.115,-0.784,0.854
4.442,0.331,-0.139,-0.806,0.883
4.452,0.388,-0.163,-0.818,0.920
4.462,0.445,-0.186,-0.828,0.958
4.472,0.484,-0.212,-0.846,0.997
4.482,0.512,-0.245,-0.864,1.034
4.492,0.516,-0.279,-0.895,1.070
4.502,0.497,-0.309,-0.921,1.091
4.512,0.490,-0.328,-0.943,1.112
4.522,0.474,-0.328,-0.988,1.144
4.532,0.433,-0.330,-1.056,1.188
4.542,0.388,-0.345,-1.108,1.224
4.552,0.349,-0.366,-1.146,1.252
4.562,0.308,-0.392,-1.183,1.284
4.572,0.269,-0.419,-1.216,1.313
4.582,0.231,-0.445,-1.239,1.336
4.592,0.185,-0.467,-1.260,1.356
4.602,0.127,-0.479,-1.288,1.380
4.612,0.074,-0.497,-1.324,1.416
4.622,0.030,-0.512,-1.345,1.439
4.632,-0.006,-0.519,-1.367,1.462
4.642,-0.045,-0.523,-1.408,1.503
4.652,-0.090,-0.534,-1.435,1.534
4.662,-0.129,-0.556,-1.435,1.545
4.672,-0.155,-0.575,-1.435,1.554
4.682,-0.180,-0.595,-1.427,1.557
4.692,-0.191,-0.611,-1.401,1.540
4.702,-0.193,-0.627,-1.382,1.530
4.712,-0.178,-0.647,-1.376,1.531
4.722,-0.154,-0.658,-1.356,1.515
4.732,-0.132,-0.658,-1.322,1.483
4.742,-0.107,-0.654,-1.286,1.447
4.752,-0.083,-0.644,-1.245,1.404
4.761,-0.082,-0.637,-1.222,1.381
4.771,-0.079,-0.632,-1.225,1.381
4.782,-0.074,-0.623,-1.245,1.394
4.792,-0.076,-0.613,-1.275,1.417
4.801,-0.076,-0.600,-1.301,1.435
4.811,-0.068,-0.593,-1.309,1.439
4.821,-0.059,-0.583,-1.316,1.440
4.832,-0.050,-0.568,-1.324,1.441
4.842,-0.044,-0.547,-1.341,1.449
4.852,-0.026,-0.523,-1.372,1.468
4.861,0.001,-0.495,-1.418,1.501
4.871,0.036,-0.455,-1.466,1.536
4.881,0.079,-0.408,-1.501,1.557
4.891,0.127,-0.364,-1.514,1.563
4.901,0.180,-0.335,-1.492,1.540
4.911,0.232,-0.318,-1.423,1.477
4.921,0.267,-0.310,-1.340,1.401
4.931,0.289,-0.305,-1.259,1.327
4.941,0.302,-0.298,-1.181,1.255
4.951,0.316,-0.284,-1.131,1.208
4.961,0.332,-0.269,-1.092,1.173
4.971,0.345,-0.240,-1.051,1.132
4.981,0.348,-0.222,-1.007,1.088
4.991,0.353,-0.203,-0.950,1.034
5.001,0.361,-0.195,-0.905,0.994
5.011,0.385,-0.191,-0.848,0.951
5.021,0.409,-0.195,-0.792,0.913
5.031,0.432,-0.202,-0.748,0.888
5.041,0.446,-0.202,-0.710,0.862
5.051,0.434,-0.207,-0.672,0.826
5.061,0.422,-0.207,-0.641,0.795
5.071,0.446,-0.181,-0.604,0.772
5.081,0.454,-0.200,-0.608,0.785
5.091,0.455,-0.207,-0.580,0.766
5.101,0.453,-0.188,-0.511,0.708
5.111,0.426,-0.171,-0.459,0.650
5.121,0.385,-0.160,-0.450,0.613
5.131,0.358,-0.150,-0.469,0.609
5.141,0.350,-0.148,-0.517,0.641
5.151,0.364,-0.136,-0.550,0.674
5.161,0.389,-0.123,-0.569,0.700
5.171,0.434,-0.122,-0.588,0.742
5.181,0.479,-0.086,-0.524,0.715
5.191,0.439,-0.116,-0.487,0.666
5.201,0.405,-0.154,-0.456,0.629
5.212,0.402,-0.150,-0.384,0.576
5.221,0.425,-0.145,-0.345,0.566
5.231,0.446,-0.143,-0.326,0.571
5.241,0.425,-0.140,-0.293,0.535
5.251,0.402,-0.119,-0.276,0.502
5.261,0.414,-0.110,-0.304,0.525
5.271,0.421,-0.124,-0.358,0.566
5.281,0.432,-0.126,-0.402,0.603
5.291,0.459,-0.132,-0.425,0.640
5.301,0.498,-0.146,-0.453,0.689
5.311,0.515,-0.159,-0.501,0.736
5.321,0.510,-0.166,-0.553,0.771
5.330,0.497,-0.166,-0.615,0.808
5.341,0.445,-0.153,-0.717,0.857
5.350,0.401,-0.149,-0.842,0.945
5.361,0.397,-0.147,-0.903,0.997
5.370,0.426,-0.128,-0.957,1.056
5.380,0.483,-0.112,-1.031,1.144
5.390,0.540,-0.137,-1.133,1.263
5.400,0.577,-0.188,-1.240,1.381
5.410,0.565,-0.225,-1.324,1.457
5.420,0.499,-0.227,-1.367,1.473
5.430,0.396,-0.206,-1.383,1.453
5.440,0.291,-0.182,-1.404,1.446
5.450,0.214,-0.160,-1.433,1.458
5.460,0.169,-0.164,-1.453,1.472
5.470,0.150,-0.187,-1.475,1.495
5.480,0.143,-0.205,-1.500,1.521
5.490,0.119,-0.230,-1.504,1.526
5.500,0.061,-0.263,-1.490,1.514
5.510,0.009,-0.283,-1.466,1.493
5.520,-0.025,-0.290,-1.450,1.479
5.530,-0.064,-0.304,-1.438,1.471
5.540,-0.119,-0.330,-1.436,1.478
5.550,-0.177,-0.360,-1.434,1.490
5.560,-0.226,-0.387,-1.421,1.490
5.570,-0.251,-0.410,-1.390,1.471
5.580,-0.262,-0.437,-1.359,1.451
5.590,-0.268,-0.461,-1.339,1.442
5.600,-0.266,-0.472,-1.337,1.442
5.610,-0.270,-0.476,-1.359,1.465
5.621,-0.289,-0.480,-1.388,1.497
5.630,-0.308,-0.476,-1.405,1.515
5.640,-0.312,-0.463,-1.411,1.518
5.650,-0.316,-0.451,-1.404,1.508
5.660,-0.328,-0.434,-1.381,1.485
5.670,-0.328,-0.405,-1.367,1.463
5.680,-0.328,-0.370,-1.385,1.471
5.690,-0.322,-0.352,-1.397,1.477
5.700,-0.301,-0.337,-1.417,1.488
5.710,-0.265,-0.306,-1.447,1.503
5.720,-0.236,-0.280,-1.467,1.512
5.730,-0.232,-0.260,-1.464,1.505
5.740,-0.221,-0.230,-1.432,1.467
5.750,-0.197,-0.206,-1.388,1.417
5.760,-0.160,-0.196,-1.341,1.365
5.770,-0.110,-0.189,-1.303,1.321
5.780,-0.050,-0.181,-1.284,1.297
5.790,0.003,-0.175,-1.276,1.288
5.800,0.048,-0.169,-1.266,1.278
5.810,0.089,-0.157,-1.260,1.272
5.820,0.117,-0.150,-1.241,1.256
5.830,0.140,-0.144,-1.216,1.232
5.840,0.172,-0.138,-1.191,1.211
5.850,0.197,-0.137,-1.150,1.175
5.860,0.221,-0.145,-1.101,1.132
5.870,0.247,-0.159,-1.052,1.093
5.880,0.270,-0.163,-1.030,1.077
5.890,0.281,-0.166,-1.027,1.078
5.900,0.293,-0.171,-1.020,1.075
5.910,0.316,-0.172,-1.001,1.064
5.919,0.344,-0.171,-0.974,1.047
5.929,0.372,-0.176,-0.943,1.029
5.939,0.401,-0.178,-0.892,0.994
5.949,0.410,-0.172,-0.835,0.946
5.959,0.399,-0.171,-0.783,0.895
5.969,0.378,-0.173,-0.741,0.849
5.979,0.352,-0.168,-0.704,0.805
5.989,0.343,-0.158,-0.668,0.768
5.999,0.345,-0.154,-0.636,0.740
6.009,0.353,-0.160,-0.603,0.717
6.019,0.380,-0.161,-0.574,0.707
6.030,0.425,-0.162,-0.562,0.723
6.039,0.458,-0.176,-0.559,0.744
6.049,0.458,-0.188,-0.537,0.730
6.059,0.441,-0.172,-0.501,0.689
6.069,0.427,-0.143,-0.477,0.656
6.079,0.408,-0.123,-0.463,0.629
6.089,0.401,-0.123,-0.453,0.618
6.099,0.423,-0.135,-0.453,0.634
6.109,0.470,-0.145,-0.443,0.662
6.119,0.431,-0.164,-0.462,0.653
6.129,0.421,-0.189,-0.468,0.658
6.139,0.443,-0.183,-0.449,0.656
6.149,0.476,-0.165,-0.437,0.667
6.159,0.479,-0.168,-0.443,0.674
6.169,0.457,-0.178,-0.472,0.681
6.179,0.450,-0.174,-0.517,0.707
6.189,0.445,-0.168,-0.563,0.737
6.199,0.441,-0.167,-0.611,0.771
6.209,0.448,-0.153,-0.663,0.815
6.219,0.449,-0.136,-0.708,0.849
